configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,348021,1.65, 0.04, 0:00.25, 657, 240 , 975.07 , 348.02
1001,False,False,True,True,True,True,True,True,20,1,381674,1.43, 0.03, 0:00.24, 606, 240 , 1053.21 , 381.67
1002,True,False,False,False,True,False,True,True,60,5,346898,1.48, 0.05, 0:00.27, 550, 240 , 899.27 , 346.90
1003,False,False,False,True,True,True,False,False,20,9,345767,2.36, 0.04, 0:00.37, 642, 240 , 655.27 , 345.77
1004,False,False,True,False,False,True,True,False,20,9,374658,1.65, 0.05, 0:00.24, 709, 240 , 1073.47 , 374.66
1005,True,False,False,True,False,True,False,False,20,1,343361,1.19, 0.03, 0:00.17, 699, 240 , 1420.24 , 343.36
1006,False,False,False,False,False,True,True,False,60,5,350780,1.44, 0.07, 0:00.21, 704, 240 , 1157.02 , 350.78
1007,True,False,False,True,False,True,False,False,20,5,335884,1.65, 0.04, 0:00.25, 663, 240 , 971.88 , 335.88
1008,True,False,False,False,True,False,False,False,20,1,344931,1.27, 0.02, 0:00.20, 649, 240 , 1256.10 , 344.93
1009,False,False,True,True,False,False,True,True,40,9,384862,1.70, 0.05, 0:00.28, 617, 240 , 885.53 , 384.86
1010,False,False,False,False,False,True,True,False,60,1,349147,1.27, 0.04, 0:00.18, 703, 240 , 1338.26 , 349.15
101,False,False,True,False,False,True,True,True,40,9,375301,1.74, 0.04, 0:00.25, 703, 240 , 1008.56 , 375.30
1011,False,False,False,True,True,True,False,False,20,1,355428,1.28, 0.04, 0:00.18, 733, 240 , 1384.00 , 355.43
1012,False,False,True,False,False,True,True,False,20,1,375902,1.28, 0.04, 0:00.19, 693, 240 , 1351.56 , 375.90
1013,True,False,False,False,True,False,False,False,20,5,337400,1.69, 0.05, 0:00.29, 588, 240 , 835.38 , 337.40
