,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,240,656.2,942.4710000000001,348.02,0.26099999999999995,348021.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,240,685.4,1319.1979999999999,381.67,0.193,381674.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,240,553.5,889.4349999999998,346.9,0.278,346898.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,240,629.8,665.365,345.77,0.367,345767.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,240,703.6,1030.566,374.65999999999997,0.246,374658.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,240,730.8,1437.1860000000001,343.36,0.16999999999999998,343361.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,240,700.2,1122.91,350.7799999999999,0.22000000000000003,350780.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,240,653.7,929.8810000000001,335.88,0.26399999999999996,335884.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,240,622.7,1148.4629999999997,344.92999999999995,0.21700000000000003,344931.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,240,603.6,852.366,384.86,0.29300000000000004,384862.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,240,720.2,1340.0179999999998,349.15,0.183,349147.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,240,702.7,1018.6759999999998,375.30000000000007,0.24700000000000003,375301.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,240,710.5,1307.732,355.42999999999995,0.188,355428.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,240,705.0,1380.2770000000003,375.9,0.184,375902.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,240,586.5,811.1890000000001,337.4,0.29999999999999993,337400.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,240,643.8,730.2460000000001,332.76000000000005,0.33499999999999996,332762.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,240,731.8,1431.4830000000002,344.35,0.172,344349.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,240,691.4,1410.775,370.19999999999993,0.18,370205.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,240,650.5,968.1320000000002,370.2200000000001,0.259,370223.0
