configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,1720069,12.61, 0.26, 0:01.79, 715, 2101 , 1175.34 , 196.29
1001,False,False,True,True,True,True,True,True,20,1,4970897,12.60, 0.16, 0:01.84, 692, 2101 , 1147.90 , 567.26
1002,True,False,False,False,True,False,True,True,60,5,1754804,10.93, 0.23, 0:01.75, 635, 2101 , 1201.87 , 200.25
1003,False,False,False,True,True,True,False,False,20,9,3398067,22.70, 0.27, 0:03.80, 604, 2101 , 554.20 , 387.78
1004,False,False,True,False,False,True,True,False,20,9,3705468,15.37, 0.27, 0:02.43, 643, 2101 , 869.78 , 422.86
1005,True,False,False,True,False,True,False,False,20,1,3657562,11.62, 0.20, 0:01.66, 708, 2101 , 1265.00 , 417.39
1006,False,False,False,False,False,True,True,False,60,5,3248851,13.44, 0.25, 0:02.19, 625, 2101 , 962.61 , 370.75
1007,True,False,False,True,False,True,False,False,20,5,3187999,15.68, 0.27, 0:02.66, 600, 2101 , 792.66 , 363.81
1008,True,False,False,False,True,False,False,False,20,1,1793214,8.65, 0.17, 0:01.30, 677, 2101 , 1623.62 , 204.64
1009,False,False,True,True,False,False,True,True,40,9,2317981,13.48, 0.31, 0:02.15, 640, 2101 , 982.23 , 264.52
1010,False,False,False,False,False,True,True,False,60,1,3570760,11.56, 0.20, 0:01.69, 696, 2101 , 1248.63 , 407.49
101,False,False,True,False,False,True,True,True,40,9,3693798,14.67, 0.25, 0:02.28, 654, 2101 , 927.66 , 421.53
1011,False,False,False,True,True,True,False,False,20,1,3962480,12.01, 0.22, 0:01.71, 714, 2101 , 1232.95 , 452.19
1012,False,False,True,False,False,True,True,False,20,1,4499534,12.20, 0.26, 0:01.89, 659, 2101 , 1121.44 , 513.47
1013,True,False,False,False,True,False,False,False,20,5,1593858,12.44, 0.23, 0:02.10, 601, 2101 , 1002.17 , 181.89
1014,True,False,False,True,False,True,False,False,20,9,3100454,20.69, 0.34, 0:03.48, 603, 2101 , 604.51 , 353.82
1015,True,False,False,True,False,True,True,True,40,1,3657700,10.86, 0.16, 0:01.49, 737, 2101 , 1412.21 , 417.41
1016,True,False,True,False,True,True,False,True,40,1,4233580,10.43, 0.20, 0:01.54, 687, 2101 , 1366.08 , 483.12
1017,True,False,True,False,False,False,True,True,20,9,1803547,11.50, 0.25, 0:01.76, 666, 2101 , 1202.11 , 205.82
1018,True,False,False,True,False,True,True,True,40,5,3182979,12.32, 0.17, 0:01.80, 692, 2101 , 1170.48 , 363.23
1019,True,False,True,False,False,False,True,True,20,5,1853994,10.03, 0.17, 0:01.59, 641, 2101 , 1333.46 , 211.57
1020,True,False,True,False,False,True,False,False,20,1,4223455,10.76, 0.21, 0:01.61, 679, 2101 , 1310.47 , 481.97
102,False,False,False,True,False,False,False,False,60,9,2020534,19.24, 0.39, 0:03.46, 566, 2101 , 607.81 , 230.58
1021,True,False,False,False,True,False,False,False,40,1,1960743,9.31, 0.20, 0:01.50, 632, 2101 , 1405.13 , 223.75
1022,False,False,False,False,True,True,True,False,40,1,3564153,11.57, 0.14, 0:01.71, 682, 2101 , 1230.59 , 406.73
1023,True,False,False,True,False,True,True,True,40,9,3099405,14.77, 0.29, 0:02.10, 716, 2101 , 1003.08 , 353.70
1024,True,False,True,False,True,True,False,True,40,9,3389422,19.01, 0.28, 0:03.33, 579, 2101 , 633.88 , 386.79
1025,False,False,False,False,True,True,True,False,40,5,3250408,13.21, 0.21, 0:02.09, 639, 2101 , 1005.71 , 370.93
1026,False,False,True,True,True,True,True,True,20,9,3958644,15.37, 0.28, 0:02.31, 677, 2101 , 913.47 , 451.75
1027,True,False,True,False,True,True,False,True,40,5,3528596,14.88, 0.28, 0:02.65, 572, 2101 , 797.04 , 402.67
1028,False,False,False,False,True,True,True,False,40,9,3196425,15.14, 0.22, 0:02.28, 672, 2101 , 921.74 , 364.77
1029,False,False,True,False,True,False,True,True,60,5,2274652,11.50, 0.28, 0:02.00, 587, 2101 , 1057.06 , 259.58
1030,True,False,False,False,False,False,False,False,60,1,1992387,9.45, 0.29, 0:01.64, 591, 2101 , 1284.38 , 227.37
103,True,False,False,True,False,True,False,True,20,5,3181367,15.19, 0.25, 0:02.57, 600, 2101 , 818.51 , 363.05
1031,False,False,True,True,False,True,False,True,60,5,4095125,16.80, 0.28, 0:02.94, 580, 2101 , 717.30 , 467.32
1032,False,False,True,False,True,False,True,True,60,1,2651979,10.33, 0.27, 0:01.80, 587, 2101 , 1175.36 , 302.64
1033,True,False,False,False,False,False,False,False,60,5,1731456,12.45, 0.25, 0:02.20, 576, 2101 , 958.48 , 197.59
1034,True,False,True,False,False,False,True,True,20,1,2184629,8.51, 0.15, 0:01.37, 629, 2101 , 1539.39 , 249.30
