,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,690,2318.0,93.255,7122.589999999999,7.476000000000001,24572940.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,690,2344.1,122.425,8784.84,5.683,30307710.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,690,2173.5,99.78299999999999,6933.08,6.963000000000001,23919117.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,690,2095.0,63.76700000000001,7157.63,10.928,24693831.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,690,2294.9,90.211,8194.619999999999,7.723999999999999,28271447.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,690,2452.4,128.498,7277.25,5.404999999999999,25106524.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,690,2262.9,106.21,7011.839999999999,6.563,24190846.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,690,2096.6,87.439,6959.95,7.934,24011825.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,690,2270.2,131.352,7064.25,5.314,24371648.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,690,2255.9,88.32999999999998,8661.679999999998,7.8950000000000005,29882791.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,690,2384.6,127.80199999999999,7146.99,5.469,24657106.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,690,2280.9,90.083,8184.05,7.734,28234979.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,690,2392.0,123.36500000000001,7400.0700000000015,5.646,25530226.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,690,2342.6,126.08399999999999,8442.83,5.516,29127758.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,690,2104.9,91.447,6779.45,7.5969999999999995,23389097.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,690,2104.6,67.551,6894.81,10.254999999999999,23787103.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,690,2454.7,130.756,7274.530000000001,5.328999999999999,25097129.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,690,2371.6,135.349,8155.969999999999,5.14,28138101.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,690,2292.0,97.773,7963.5,7.1530000000000005,27474064.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,690,2260.6,110.622,7054.270000000001,6.29,24337246.0
20,1019,True,False,True,False,False,False,True,True,20.0,5.0,690,2196.4,112.455,8035.850000000001,6.191,27723699.0
21,1020,True,False,True,False,False,True,False,False,20.0,1.0,690,2316.3,142.95300000000003,8147.960000000001,4.895,28110459.0
22,102,False,False,False,True,False,False,False,False,60.0,9.0,690,2055.8,65.30999999999999,7298.770000000001,10.629,25180746.0
23,1021,True,False,False,False,True,False,False,False,40.0,1.0,690,2174.0,122.88899999999998,7120.82,5.66,24566831.0
24,1022,False,False,False,False,True,True,True,False,40.0,1.0,690,2366.6,129.861,7182.74,5.380000000000001,24780457.0
25,1023,True,False,False,True,False,True,True,True,40.0,9.0,690,2321.1,89.92999999999999,7010.19,7.7459999999999996,24185151.0
26,1024,True,False,True,False,True,True,False,True,40.0,9.0,690,2074.7,69.893,7687.140000000001,9.933,26520617.0
27,1025,False,False,False,False,True,True,True,False,40.0,5.0,690,2260.1,106.73300000000002,7051.32,6.537000000000001,24327069.0
28,1026,False,False,True,True,True,True,True,True,20.0,9.0,690,2294.0,86.893,8516.41,8.011,29381608.0
29,1027,True,False,True,False,True,True,False,True,40.0,5.0,690,2095.7,93.277,7783.649999999999,7.461,26853598.0
30,1028,False,False,False,False,True,True,True,False,40.0,9.0,690,2330.4,83.396,7006.839999999999,8.332,24173606.0
31,1029,False,False,True,False,True,False,True,True,60.0,5.0,690,2030.2,105.09199999999998,8478.36,6.612,29250330.0
32,1030,True,False,False,False,False,False,False,False,60.0,1.0,690,1990.3,121.522,7106.62,5.725,24517842.0
33,103,True,False,False,True,False,True,False,True,20.0,5.0,690,2128.2,88.277,6953.56,7.871,23989786.0
34,1031,False,False,True,True,False,True,False,True,60.0,5.0,690,2081.4,87.649,8422.53,7.927,29057716.0
35,1032,False,False,True,False,True,False,True,True,60.0,1.0,690,2073.7,113.74600000000001,8646.56,6.121,29830644.0
36,1033,True,False,False,False,False,False,False,False,60.0,5.0,690,2007.6,92.50800000000001,6819.35,7.506,23526764.0
37,1034,True,False,True,False,False,False,True,True,20.0,1.0,690,2277.5,133.488,8252.67,5.238999999999999,28471696.0
38,1035,True,False,False,False,False,False,False,False,60.0,9.0,690,2042.2,69.014,6743.410000000001,10.051000000000002,23264755.0
39,1036,True,False,False,True,True,False,False,True,40.0,5.0,690,2080.9,90.15799999999999,7141.15,7.709999999999999,24636952.0
40,1037,False,False,True,True,False,False,False,True,40.0,1.0,690,2176.1,118.12299999999998,8919.66,5.9079999999999995,30772811.0
41,1038,True,False,False,True,True,False,False,True,40.0,1.0,690,2141.8,129.577,7430.2,5.380000000000001,25634177.0
42,1039,False,False,True,True,False,False,False,True,60.0,9.0,690,2062.9,66.399,8532.429999999998,10.459999999999999,29436889.0
43,1040,True,False,False,False,False,False,True,True,60.0,1.0,690,1952.1,122.953,7106.229999999999,5.6579999999999995,24516491.0
44,104,True,False,True,False,False,False,True,True,60.0,9.0,690,2168.8,94.591,8038.399999999999,7.35,27732464.0
45,1041,True,False,False,True,True,False,False,True,20.0,9.0,690,2140.9,69.346,7010.17,10.008,24185077.0
46,1042,False,False,True,False,True,True,True,True,60.0,9.0,690,2309.7,94.286,8224.23,7.423,28373604.0
47,1043,True,False,True,False,False,False,False,True,60.0,9.0,690,2029.1,69.307,7886.12,10.02,27207100.0
48,1044,True,False,False,False,False,False,True,True,60.0,5.0,690,2087.6,107.60499999999999,6911.339999999999,6.469000000000001,23844127.0
49,1045,False,False,True,False,True,False,True,True,20.0,9.0,690,2285.5,92.346,8335.19,7.545999999999999,28756402.0
50,1046,True,False,False,False,False,False,True,True,60.0,9.0,690,2223.8,86.75800000000001,6854.460000000001,8.008,23647892.0
51,1047,True,False,True,False,False,False,False,False,20.0,1.0,690,2201.1,137.925,8253.929999999998,5.057,28476044.0
52,1048,False,False,True,False,True,False,True,True,20.0,5.0,690,2186.9,107.476,8400.22,6.478999999999999,28980771.0
53,1049,False,False,False,True,True,True,False,False,40.0,9.0,690,2091.7,63.85699999999999,7157.63,10.863,24693831.0
54,1050,False,False,False,False,True,True,True,False,20.0,9.0,690,2310.6,87.165,7006.839999999999,8.003,24173606.0
55,105,True,False,False,True,False,True,False,True,20.0,9.0,690,2100.8,66.53,6889.76,10.431000000000001,23769683.0
56,1051,False,False,True,True,True,True,True,True,40.0,5.0,690,2185.6,106.277,8571.070000000002,6.556,29570195.0
57,1052,True,False,False,True,False,True,False,False,40.0,1.0,690,2391.5,132.04500000000002,7277.25,5.276999999999999,25106524.0
58,1053,False,False,True,True,True,True,True,True,40.0,1.0,690,2284.9,130.077,8784.84,5.3629999999999995,30307710.0
59,1054,False,False,False,True,False,False,False,False,40.0,9.0,690,2073.4,65.529,7288.3,10.6,25144652.0
60,1055,False,False,False,True,True,True,False,False,40.0,1.0,690,2382.9,121.74300000000001,7400.0700000000015,5.711,25530226.0
61,1056,True,False,False,True,False,True,False,False,40.0,5.0,690,2116.6,85.63300000000001,6959.95,8.103,24011825.0
