,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,300,474.2,705.7070000000001,803.21,0.43,1005012.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,300,498.4,866.064,774.16,0.353,968668.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,300,413.2,677.9979999999999,875.75,0.44800000000000006,1095783.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,300,498.0,536.3639999999999,600.1800000000001,0.563,750973.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,300,515.1,723.008,682.62,0.42399999999999993,854127.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,300,526.9,1002.95,675.4400000000002,0.301,845147.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,300,519.3,844.6690000000001,638.4400000000002,0.358,798849.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,300,501.5,710.2750000000001,595.1900000000002,0.425,744734.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,300,449.5,827.842,895.4400000000002,0.36699999999999994,1120414.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,300,430.3,565.386,942.4400000000002,0.5429999999999999,1179234.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,300,517.2,928.1540000000001,704.0,0.32599999999999996,880886.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,300,512.0,731.788,681.51,0.42000000000000004,852736.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,300,525.4,941.5650000000002,705.08,0.322,882234.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,300,500.0,853.598,773.55,0.36,967906.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,300,442.3,597.206,793.3,0.5049999999999999,992621.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,300,503.7,542.509,578.17,0.557,723436.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,300,528.7,1013.6899999999999,675.4400000000002,0.29899999999999993,845147.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,300,500.2,901.0530000000001,749.95,0.34199999999999997,938376.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,300,450.3,609.9280000000001,873.6299999999999,0.501,1093134.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,300,525.5,900.777,612.24,0.336,766064.0
20,1019,True,False,True,False,False,False,True,True,20.0,5.0,300,433.8,662.4309999999999,893.1600000000001,0.46399999999999997,1117564.0
21,1020,True,False,True,False,False,True,False,False,20.0,1.0,300,505.8,890.8340000000001,752.8500000000001,0.34500000000000003,941999.0
22,102,False,False,False,True,False,False,False,False,60.0,9.0,300,427.0,442.60200000000003,848.7,0.6849999999999999,1061934.0
23,1021,True,False,False,False,True,False,False,False,40.0,1.0,300,426.9,765.753,943.5800000000002,0.397,1180653.0
24,1022,False,False,False,False,True,True,True,False,40.0,1.0,300,517.3,933.609,702.9300000000001,0.323,879543.0
25,1023,True,False,False,True,False,True,True,True,40.0,9.0,300,541.3,822.0559999999999,602.9300000000001,0.37,754414.0
26,1024,True,False,True,False,True,True,False,True,40.0,9.0,300,491.5,520.571,632.83,0.5850000000000001,791826.0
27,1025,False,False,False,False,True,True,True,False,40.0,5.0,300,516.6,837.9349999999998,638.46,0.361,798868.0
28,1026,False,False,True,True,True,True,True,True,20.0,9.0,300,514.1,723.5899999999999,680.37,0.425,851310.0
29,1027,True,False,True,False,True,True,False,True,40.0,5.0,300,480.3,658.511,653.9400000000002,0.46399999999999997,818244.0
30,1028,False,False,False,False,True,True,True,False,40.0,9.0,300,526.3,764.548,629.05,0.398,787101.0
