configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,etime
1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,30454286,9.51,1.0, 0:01.68,622,479,401.33,12194.95,1.68
101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,16855653,36.81,1.35, 0:03.92,972,479,140.26,6749.59,3.92
102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,20389578,32.56,1.1, 0:02.86,1173,479,201.94,8164.69,2.86
103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,20424041,38.34,1.02, 0:02.67,1470,479,213.55,8178.49,2.67
104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,15006530,66.23,1.36, 0:04.27,1582,479,127.27,6009.13,4.27
105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,15090614,41.76,1.01, 0:02.76,1545,479,208.17,6042.8,2.76
106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,21901196,29.5,0.82, 0:02.44,1241,479,240.2,8770.0,2.44
107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,21859261,29.71,0.81, 0:02.43,1251,479,239.88,8753.21,2.43
108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,16439717,27.54,1.02, 0:02.63,1082,479,216.3,6583.03,2.63
109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,17040474,35.19,1.36, 0:03.38,1080,479,167.8,6823.6,3.38
110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,22627219,33.07,1.19, 0:03.00,1140,479,191.98,9060.72,3.0
11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,21814749,13.1,0.91, 0:01.57,891,479,413.43,8735.38,1.57
111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,14788971,56.05,1.23, 0:03.72,1539,479,148.94,5922.02,3.72
112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,17433687,45.87,1.2, 0:03.78,1242,479,145.3,6981.05,3.78
113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,17291935,52.13,1.09, 0:03.72,1428,479,148.1,6924.29,3.72
