configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,etime
1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,6203273,0.91,0.15, 0:00.27,393,500,3067.15,2481.31,0.27
101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,4378128,4.08,0.18, 0:00.90,473,500,627.2,1751.25,0.9
102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,6156599,4.14,0.19, 0:00.71,604,500,808.99,2462.64,0.71
103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,6173849,4.64,0.16, 0:00.76,630,500,750.66,2469.54,0.76
104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,2891043,4.96,0.17, 0:00.77,660,500,737.62,1156.42,0.77
105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,2899472,3.57,0.12, 0:00.56,648,500,1053.6,1159.79,0.56
106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5740301,3.8,0.13, 0:00.67,588,500,869.9,2296.12,0.67
107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5791646,4.33,0.14, 0:00.75,592,500,767.79,2316.66,0.75
108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,4153929,3.15,0.17, 0:00.66,497,500,864.72,1661.57,0.66
109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,4155140,3.41,0.16, 0:00.65,547,500,900.47,1662.06,0.65
110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,5893091,3.67,0.17, 0:00.68,561,500,851.19,2357.24,0.68
11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,3740700,1.2,0.09, 0:00.24,524,500,3074.27,1496.28,0.24
111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,2970558,5.71,0.13, 0:00.85,682,500,657.1,1188.22,0.85
112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,4190243,4.58,0.17, 0:00.82,577,500,689.35,1676.1,0.82
113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,4187019,5.19,0.18, 0:00.85,630,500,650.16,1674.81,0.85
114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,4174895,3.83,0.2, 0:00.72,556,500,798.86,1669.96,0.72
115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,5902871,5.39,0.19, 0:00.85,654,500,661.95,2361.15,0.85
