configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,etime
1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,7211138,2.96,0.34, 0:00.61,541,300,786.35,2884.46,0.61
101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,4118826,11.02,0.56, 0:01.95,593,300,174.65,1647.53,1.95
102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,3846534,9.56,0.43, 0:01.41,708,300,258.1,1538.61,1.41
103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,3891820,11.76,0.46, 0:01.43,850,300,245.12,1556.73,1.43
104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,5580783,30.07,0.56, 0:02.57,1190,300,128.77,2232.31,2.57
105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,5625711,17.08,0.55, 0:01.57,1120,300,224.73,2250.28,1.57
106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5089782,9.36,0.36, 0:01.17,831,300,328.66,2035.91,1.17
107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,4771736,8.73,0.44, 0:01.04,882,300,383.68,1908.69,1.04
108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,3618686,10.0,0.37, 0:01.73,598,300,201.6,1447.47,1.73
109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,3940378,10.43,0.46, 0:01.67,650,300,204.57,1576.15,1.67
110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,3751694,9.62,0.5, 0:01.50,675,300,234.6,1500.68,1.5
11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,5714434,4.48,0.34, 0:00.59,809,300,785.52,2285.77,0.59
111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,5704253,16.14,0.55, 0:02.24,743,300,150.48,2281.7,2.24
112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,4067257,12.66,0.55, 0:01.90,692,300,182.04,1626.9,1.9
113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,4062759,14.36,0.49, 0:01.93,769,300,178.85,1625.1,1.93
114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,3560640,11.27,0.46, 0:01.73,675,300,203.08,1424.26,1.73
115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,3809712,15.33,0.55, 0:01.87,849,300,186.29,1523.88,1.87
116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,4068073,16.2,0.56, 0:02.80,596,300,117.38,1627.23,2.8
117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,4066531,13.33,0.58, 0:01.81,767,300,193.31,1626.61,1.81
118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,4776075,12.39,0.57, 0:01.81,712,300,192.74,1910.43,1.81
119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,3845887,12.2,0.64, 0:01.96,653,300,175.17,1538.35,1.96
120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,3846292,12.04,0.54, 0:01.75,716,300,200.48,1538.52,1.75
12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,5714434,4.09,0.4, 0:00.63,706,300,746.11,2285.77,0.63
121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,3700591,10.82,0.6, 0:01.73,657,300,201.14,1480.24,1.73
122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,3848966,11.29,0.56, 0:01.74,679,300,199.43,1539.59,1.74
123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,3733080,14.67,0.55, 0:02.62,579,300,126.29,1493.23,2.62
124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,5252237,11.68,0.54, 0:01.40,873,300,261.23,2100.89,1.4
125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,5242236,12.33,0.53, 0:01.50,856,300,239.76,2096.89,1.5
126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,5317409,11.88,0.55, 0:01.42,874,300,255.81,2126.96,1.42
127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,3943259,12.06,0.57, 0:01.43,883,300,256.45,1577.3,1.43
128,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,3985262,11.5,0.53, 0:01.41,852,300,260.41,1594.1,1.41
129,0,5,0:0:0,0x3:0x3,dia,4,1,24,1,0,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,4574405,12.76,0.45, 0:01.55,851,300,232.79,1829.76,1.55
130,1,5,0:0:0,0x3:0x113,dia,4,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,5346332,10.85,0.44, 0:00.98,1147,300,395.03,2138.53,0.98
13,0,1,1:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,7149382,2.83,0.31, 0:00.57,546,300,840.88,2859.75,0.57
131,1,5,0:0:0,0x3:0x3,dia,4,0,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,5712159,13.62,0.43, 0:01.18,1187,300,312.86,2284.86,1.18
132,1,7,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,5688001,14.94,0.42, 0:01.30,1174,300,276.77,2275.2,1.3
133,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,auto,1,0,2,40,20,0,69,1,5696362,12.42,0.47, 0:01.18,1093,300,324.04,2278.54,1.18
134,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,None,1,69,1,4066531,12.26,0.45, 0:01.81,699,300,192.14,1626.61,1.81
135,1,3,1:0:0,0x3:0x113,hex,11,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,4992830,14.67,0.36, 0:01.55,969,300,224.31,1997.13,1.55
136,1,5,0:0:0,0x3:0x113,hex,7,1,16,1,1,1,0,0,None,None,None,None,None,0,0,None,1,69,0,3917148,12.18,0.41, 0:01.39,901,300,259.83,1566.86,1.39
137,1,3,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,4991816,11.58,0.53, 0:01.25,965,300,296.85,1996.73,1.25
