configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,etime
1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,6605545,1.06,0.12, 0:00.24,491,173,1171.68,2868.26,0.24
101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,4900766,4.38,0.23, 0:00.76,601,173,255.32,2128.01,0.76
102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,5724055,4.83,0.14, 0:00.62,798,173,325.64,2485.5,0.62
103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,5661675,5.08,0.14, 0:00.59,881,173,343.74,2458.41,0.59
104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,4359892,5.75,0.24, 0:00.71,834,173,278.44,1893.15,0.71
105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,4500990,5.18,0.16, 0:00.63,838,173,318.88,1954.42,0.63
106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,6300520,5.04,0.21, 0:00.73,716,173,276.1,2735.81,0.73
107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5960376,5.09,0.16, 0:00.73,710,173,270.89,2588.11,0.73
108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5168605,3.72,0.15, 0:00.63,615,173,325.89,2244.31,0.63
109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5163585,4.38,0.16, 0:00.67,670,173,297.84,2242.13,0.67
110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,6076825,4.41,0.22, 0:00.63,728,173,319.74,2638.68,0.63
11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,5213370,1.4,0.13, 0:00.26,589,173,1022.92,2263.75,0.26
111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,4309771,7.27,0.18, 0:00.81,911,173,236.91,1871.39,0.81
112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,5225102,5.76,0.19, 0:00.82,726,173,241.72,2268.84,0.82
113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5146357,6.19,0.19, 0:00.79,802,173,246.54,2234.65,0.79
114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,5170012,4.8,0.22, 0:00.73,685,173,273.96,2244.92,0.73
115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,6115946,6.49,0.25, 0:00.87,775,173,225.09,2655.66,0.87
116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,5062929,7.44,0.2, 0:01.03,740,173,185.06,2198.42,1.03
117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5221967,6.11,0.22, 0:00.86,734,173,227.84,2267.48,0.86
118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5777875,5.91,0.24, 0:00.82,744,173,239.98,2508.87,0.82
119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,4955810,5.33,0.19, 0:00.77,710,173,254.6,2151.91,0.77
120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,4950912,5.41,0.2, 0:00.74,759,173,268.67,2149.78,0.74
12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,5213370,1.43,0.13, 0:00.26,593,173,1008.08,2263.75,0.26
