configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,etime
1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,6506459,1.34,0.16, 0:00.34,436,567,2606.81,2599.65,0.34
101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,4479529,6.66,0.23, 0:01.26,547,567,497.01,1789.79,1.26
102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,4003404,5.66,0.24, 0:00.99,591,567,645.13,1599.55,0.99
103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,4014097,6.15,0.21, 0:01.04,611,567,614.31,1603.83,1.04
104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,7941568,13.97,0.29, 0:02.37,601,567,251.9,3173.04,2.37
105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,7970226,9.33,0.22, 0:01.46,650,567,419.04,3184.49,1.46
106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5172168,4.67,0.24, 0:00.77,637,567,872.67,2066.53,0.77
107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5203197,4.6,0.15, 0:00.77,616,567,847.21,2078.93,0.77
108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5135266,5.57,0.22, 0:01.03,560,567,608.16,2051.79,1.03
109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5222318,5.76,0.16, 0:01.02,576,567,612.86,2086.57,1.02
110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,4843495,5.84,0.19, 0:01.06,568,567,593.11,1935.21,1.06
11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,5893714,1.84,0.17, 0:00.33,600,567,2565.45,2354.82,0.33
111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,6626047,11.53,0.27, 0:01.92,614,567,313.73,2647.43,1.92
112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,5253781,7.1,0.17, 0:01.20,603,567,521.63,2099.14,1.2
113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5266438,7.78,0.23, 0:01.30,612,567,477.23,2104.2,1.3
114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,5083652,6.52,0.24, 0:01.17,578,567,541.46,2031.17,1.17
115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,4868278,8.96,0.2, 0:01.48,616,567,410.15,1945.11,1.48
116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,4372699,10.47,0.23, 0:01.92,554,567,313.77,1747.11,1.92
117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5255616,7.08,0.23, 0:01.21,601,567,519.25,2099.87,1.21
118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,6332138,7.97,0.23, 0:01.40,584,567,442.68,2530.0,1.4
119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,4318644,6.36,0.21, 0:01.07,610,567,596.37,1725.51,1.07
120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,4313017,6.38,0.18, 0:01.07,611,567,595.97,1723.26,1.07
12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,5893714,2.09,0.15, 0:00.38,586,567,2086.15,2354.82,0.38
121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,4010714,6.49,0.27, 0:01.14,591,567,555.16,1602.47,1.14
122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,4333123,6.33,0.2, 0:01.10,593,567,571.2,1731.29,1.1
123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,4284467,9.99,0.24, 0:01.78,572,567,339.85,1711.85,1.78
124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,6121847,6.54,0.23, 0:01.01,669,567,637.22,2445.97,1.01
125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,6117420,6.52,0.23, 0:00.98,684,567,652.7,2444.21,0.98
126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,7104172,6.72,0.22, 0:01.00,689,567,638.26,2838.46,1.0
127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,4760712,5.91,0.24, 0:00.99,616,567,646.79,1902.14,0.99
128,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,4745302,5.99,0.23, 0:00.99,627,567,651.95,1895.98,0.99
129,0,5,0:0:0,0x3:0x3,dia,4,1,24,1,0,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,5726421,6.41,0.22, 0:01.00,662,567,635.36,2287.98,1.0
130,1,5,0:0:0,0x3:0x113,dia,4,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,7189057,4.84,0.22, 0:00.68,744,567,976.64,2872.38,0.68
13,0,1,1:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,6499758,1.36,0.1, 0:00.30,482,567,2757.81,2596.97,0.3
131,1,5,0:0:0,0x3:0x3,dia,4,0,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,7310776,6.19,0.23, 0:00.87,735,567,748.04,2921.01,0.87
132,1,7,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,7335798,6.99,0.22, 0:00.99,727,567,651.64,2931.01,0.99
133,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,auto,1,0,2,40,20,0,69,1,7299502,6.23,0.22, 0:00.89,721,567,716.42,2916.51,0.89
134,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,None,1,69,1,5255616,7.89,0.22, 0:01.36,593,567,454.66,2099.87,1.36
135,1,3,1:0:0,0x3:0x113,hex,11,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,6991173,12.32,0.23, 0:02.36,530,567,252.22,2793.31,2.36
136,1,5,0:0:0,0x3:0x113,hex,7,1,16,1,1,1,0,0,None,None,None,None,None,0,0,None,1,69,0,4158615,8.09,0.23, 0:01.61,514,567,374.09,1661.57,1.61
137,1,3,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,7092149,6.8,0.23, 0:01.10,634,567,571.05,2833.66,1.1
138,0,5,0:0:0,0x113:0x113,tesa,10,0,24,2,1,0,-2,3,2,1,spatial,1,0,2,40,50,1,69,1,5740301,55.27,0.37, 0:10.61,524,567,54.07,2293.53,10.61
139,1,16,0:0:0,0x113:0x113,tesa,10,1,24,2,0,1,-2,3,2,1,spatial,1,0,2,40,50,1,69,0,4569458,65.2,0.3, 0:11.28,580,567,50.84,1825.72,11.28
140,1,16,1:0:0,0x113:0x113,hex,10,1,24,2,1,1,-2,8,2,1,spatial,1,0,2,40,30,1,69,0,4543798,32.4,0.45, 0:06.86,478,567,84.12,1815.47,6.86
14,0,1,0:0:0,0:0,dia,0,1,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,6506459,1.3,0.15, 0:00.32,454,567,2745.44,2599.65,0.32
141,1,16,0:0:0,0x113:0x113,hex,10,1,24,1,1,0,-2,3,2,1,spatial,1,0,2,None,50,1,69,0,4849829,16.59,0.31, 0:02.95,572,567,200.48,1937.74,2.95
142,1,16,0:0:0,0x113:0x113,hex,11,0,24,2,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,6601906,46.57,0.35, 0:10.15,462,567,56.44,2637.78,10.15
143,1,16,0:0:0,0x113:0x113,hex,10,1,24,2,1,1,-2,0,None,None,None,None,None,0,0,None,1,69,0,4619355,31.92,0.39, 0:07.42,435,567,77.7,1845.66,7.42
144,0,8,0:0:0,0x113:0x113,umh,10,1,24,2,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,7686001,57.5,0.24, 0:11.22,514,567,51.06,3070.93,11.22
145,0,5,1:0:0,0x3:0x113,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,1,5255197,25.36,0.33, 0:05.69,451,567,101.91,2099.71,5.69
146,1,5,1:0:0,0x113:0x113,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,1,4326975,18.37,0.36, 0:03.82,489,567,153.17,1728.84,3.82
147,0,1,0:0:0,0x3:0x113,hex,8,1,16,1,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,0,4864710,9.73,0.24, 0:01.86,536,567,326.16,1943.69,1.86
148,0,3,0:0:0,0:0,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,20,0,69,0,7318802,28.53,0.28, 0:06.40,449,567,90.26,2924.22,6.4
149,0,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,40,0,69,0,7380550,28.95,0.25, 0:06.23,468,567,92.81,2948.89,6.23
150,1,3,1:0:0,0x3:0x113,hex,8,1,16,1,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,6756642,12.14,0.25, 0:02.17,571,567,276.54,2699.61,2.17
15,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,auto,None,None,0,0,None,0,69,0,6506459,1.39,0.1, 0:00.32,456,567,2636.79,2599.65,0.32
151,0,3,1:0:0,0x3:0x113,umh,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,8119025,30.42,0.31, 0:06.68,459,567,86.34,3243.94,6.68
152,1,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,6688691,20.41,0.29, 0:04.14,499,567,140.69,2672.46,4.14
153,1,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,auto,1,0,2,40,60,0,69,1,6689707,20.66,0.23, 0:04.45,468,567,130.85,2672.86,4.45
