configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,etime
1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,296976767,40.19,3.21, 0:06.10,710,299,63.3,119188.0,6.1
101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,191175973,217.62,6.43, 0:12.85,1743,299,26.23,76726.14,12.85
102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,260496023,244.62,5.68, 0:10.72,2333,299,32.1,104546.9,10.72
103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,254143404,279.51,6.03, 0:10.87,2624,299,31.59,101997.35,10.87
104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,149786284,451.82,5.26, 0:13.31,3433,299,25.22,60114.89,13.31
105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,153223726,260.22,4.94, 0:10.15,2611,299,34.5,61494.47,10.15
106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,267783751,214.19,4.15, 0:09.44,2312,299,37.37,107471.74,9.44
107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,248863056,232.34,4.0, 0:09.79,2412,299,35.81,99878.15,9.79
108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,194609891,161.26,5.05, 0:10.62,1565,299,32.94,78104.3,10.62
109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,200420598,202.32,4.61, 0:10.79,1917,299,31.99,80436.36,10.79
110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,283566106,229.27,4.76, 0:11.22,2084,299,30.57,113805.79,11.22
11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,216940615,60.04,3.99, 0:06.37,1004,299,59.89,87066.46,6.37
111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,135300016,433.67,4.3, 0:16.11,2718,299,20.59,54301.01,16.11
112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,203752975,277.3,4.46, 0:12.92,2180,299,26.06,81773.77,12.92
113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,197951762,350.62,4.8, 0:12.96,2742,299,25.97,79445.52,12.96
114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,192949420,228.89,4.71, 0:12.16,1919,299,27.93,77437.89,12.16
115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,285787170,374.44,5.38, 0:13.64,2784,299,24.63,114697.19,13.64
116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,187813208,451.17,4.91, 0:20.10,2268,299,16.0,75376.54,20.1
117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,203749332,289.02,5.8, 0:12.38,2381,299,27.25,81772.3,12.38
118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,240848722,290.38,5.09, 0:13.31,2219,299,25.25,96661.69,13.31
119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,186112833,277.11,8.0, 0:12.89,2211,299,26.08,74694.11,12.89
120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,186055951,253.44,8.23, 0:14.06,1860,299,23.91,74671.28,14.06
12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,216940615,58.45,3.61, 0:06.49,955,299,57.73,87066.46,6.49
121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,264289466,269.72,6.72, 0:14.22,1943,299,23.17,106069.35,14.22
122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,186732226,259.38,7.18, 0:13.63,1955,299,24.53,74942.7,13.63
123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,185364566,463.06,5.4, 0:22.40,2091,299,14.27,74393.8,22.4
124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,159264256,265.79,6.27, 0:11.07,2457,299,31.07,63918.76,11.07
125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,157595669,238.18,6.57, 0:12.44,1967,299,27.44,63249.1,12.44
126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,171963535,273.51,6.47, 0:11.80,2371,299,28.62,69015.46,11.8
127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,192125318,199.68,5.46, 0:10.27,1996,299,33.98,77107.15,10.27
128,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,192476667,202.71,4.69, 0:10.29,2015,299,33.97,77248.16,10.29
129,0,5,0:0:0,0x3:0x3,dia,4,1,24,1,0,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,228565529,246.8,6.04, 0:11.56,2187,299,29.8,91731.98,11.56
130,1,5,0:0:0,0x3:0x113,dia,4,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,138129366,150.43,5.25, 0:09.10,1709,299,39.19,55436.53,9.1
13,0,1,1:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,296410722,39.77,3.32, 0:06.20,694,299,60.96,118960.82,6.2
131,1,5,0:0:0,0x3:0x3,dia,4,0,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,142161638,185.5,5.12, 0:08.57,2224,299,42.34,57054.84,8.57
132,1,7,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,142190961,220.5,6.02, 0:10.05,2253,299,35.03,57066.6,10.05
133,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,auto,1,0,2,40,20,0,69,1,141938218,189.13,4.99, 0:08.56,2266,299,42.53,56965.17,8.56
134,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,None,1,69,1,203749332,285.11,4.41, 0:12.80,2260,299,26.28,81772.3,12.8
135,1,3,1:0:0,0x3:0x113,hex,11,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,168297934,288.86,3.88, 0:10.68,2739,299,32.23,67544.32,10.68
136,1,5,0:0:0,0x3:0x113,hex,7,1,16,1,1,1,0,0,None,None,None,None,None,0,0,None,1,69,0,310203551,294.29,4.64, 0:11.28,2648,299,30.2,124496.4,11.28
137,1,3,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,168462261,218.98,4.42, 0:08.27,2698,299,43.72,67610.27,8.27
138,0,5,0:0:0,0x113:0x113,tesa,10,0,24,2,1,0,-2,3,2,1,spatial,1,0,2,40,50,1,69,1,214468515,2611.47,5.15, 1:40.20,2611,299,3.03,86074.32,100.2
139,1,16,0:0:0,0x113:0x113,tesa,10,1,24,2,0,1,-2,3,2,1,spatial,1,0,2,40,50,1,69,0,255110765,3807.69,5.22, 1:58.66,3213,299,2.55,102385.59,118.66
140,1,16,1:0:0,0x113:0x113,hex,10,1,24,2,1,1,-2,8,2,1,spatial,1,0,2,40,30,1,69,0,274825700,1900.7,5.91, 1:07.25,2834,299,4.55,110297.94,67.25
14,0,1,0:0:0,0:0,dia,0,1,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,296976767,39.32,3.22, 0:06.04,703,299,64.28,119188.0,6.04
141,1,16,0:0:0,0x113:0x113,hex,10,1,24,1,1,0,-2,3,2,1,spatial,1,0,2,None,50,1,69,0,284090067,766.6,5.95, 0:25.83,2990,299,12.37,114016.08,25.83
142,1,16,0:0:0,0x113:0x113,hex,11,0,24,2,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,159729934,1312.3,4.96, 0:43.80,3007,299,7.06,64105.66,43.8
143,1,16,0:0:0,0x113:0x113,hex,10,1,24,2,1,1,-2,0,None,None,None,None,None,0,0,None,1,69,0,317350721,1705.86,4.74, 0:57.28,2986,299,5.35,127364.83,57.28
144,0,8,0:0:0,0x113:0x113,umh,10,1,24,2,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,185174341,1493.85,4.43, 1:04.25,2331,299,4.76,74317.46,64.25
145,0,5,1:0:0,0x3:0x113,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,1,223259714,776.87,5.61, 0:38.24,2046,299,8.13,89602.56,38.24
146,1,5,1:0:0,0x113:0x113,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,1,187401471,526.42,5.42, 0:21.56,2466,299,14.83,75211.29,21.56
147,0,1,0:0:0,0x3:0x113,hex,8,1,16,1,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,0,306185815,335.72,5.38, 0:14.35,2376,299,23.13,122883.94,14.35
148,0,3,0:0:0,0:0,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,20,0,69,0,200559613,715.03,4.51, 0:38.31,1877,299,8.09,80492.15,38.31
149,0,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,40,0,69,0,200436305,725.41,4.7, 0:37.98,1922,299,8.18,80442.66,37.98
150,1,3,1:0:0,0x3:0x113,hex,8,1,16,1,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,136016675,291.97,4.82, 0:10.97,2705,299,30.94,54588.63,10.97
15,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,auto,None,None,0,0,None,0,69,0,296976767,40.73,3.2, 0:05.89,745,299,66.26,119188.0,5.89
151,0,3,1:0:0,0x3:0x113,umh,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,163582766,678.9,4.83, 0:33.17,2060,299,9.43,65651.94,33.17
152,1,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,135622338,450.53,4.94, 0:19.12,2381,299,17.02,54430.37,19.12
153,1,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,auto,1,0,2,40,60,0,69,1,135727568,462.76,4.41, 0:18.85,2478,299,17.16,54472.6,18.85
154,1,3,0:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,10,0,69,1,135757722,451.02,4.58, 0:18.04,2525,299,18.05,54484.7,18.04
155,1,3,1:0:0,0x3:0x113,hex,8,1,16,0,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,131009681,262.13,4.71, 0:10.78,2474,299,32.4,52579.13,10.78
156,1,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,10,0,69,0,164659306,487.4,4.69, 0:20.03,2456,299,16.08,66084.0,20.03
