,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,300,322.6,2477.171,33.89999999999999,0.123,42417.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,300,311.4,3395.625,48.76,0.094,61012.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,300,277.4,2600.5340000000006,38.01,0.11800000000000002,47565.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,300,316.7,2138.641,44.17,0.14200000000000004,55270.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,300,322.3,2614.303,47.83,0.121,59853.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,300,335.4,3716.1690000000003,44.14,0.08199999999999999,55228.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,300,331.7,3121.406,45.34000000000001,0.098,56734.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,300,327.7,2886.799,43.94,0.10600000000000001,54981.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,300,315.6,3748.3940000000002,32.81,0.08099999999999999,41056.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,300,295.6,2545.1879999999996,39.2,0.12800000000000003,49044.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,300,327.1,3470.222,44.08,0.089,55161.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,300,324.4,2574.454,48.64999999999999,0.12400000000000003,60868.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,300,332.6,3823.119,44.60000000000001,0.07999999999999999,55810.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,300,313.9,3463.0270000000005,47.09000000000001,0.093,58924.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,300,297.3,2620.1150000000002,32.89999999999999,0.11500000000000002,41167.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,300,330.8,2342.766,43.720000000000006,0.131,54700.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,300,335.9,3659.8770000000004,44.82,0.08199999999999999,56087.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,300,317.1,3679.3369999999995,47.14,0.088,58990.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,300,317.0,2772.438,34.32,0.11499999999999999,42942.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,300,339.1,3155.327,45.33,0.096,56716.0
20,1019,True,False,True,False,False,False,True,True,20.0,5.0,300,304.6,3123.5739999999996,34.49,0.10200000000000001,43150.0
21,1020,True,False,True,False,False,True,False,False,20.0,1.0,300,314.9,3533.667,46.279999999999994,0.091,57914.0
22,102,False,False,False,True,False,False,False,False,60.0,9.0,300,274.8,2052.953,37.51,0.151,46931.0
23,1021,True,False,False,False,True,False,False,False,40.0,1.0,300,294.6,3417.6510000000003,36.019999999999996,0.089,45067.0
24,1022,False,False,False,False,True,True,True,False,40.0,1.0,300,331.6,3825.5099999999998,44.3,0.07800000000000001,55434.0
25,1023,True,False,False,True,False,True,True,True,40.0,9.0,300,348.3,2849.58,45.56,0.10700000000000001,57008.0
26,1024,True,False,True,False,True,True,False,True,40.0,9.0,300,304.3,2042.078,46.76,0.153,58511.0
27,1025,False,False,False,False,True,True,True,False,40.0,5.0,300,328.8,2937.6519999999996,45.36,0.10400000000000001,56758.0
28,1026,False,False,True,True,True,True,True,True,20.0,9.0,300,320.6,2380.0199999999995,48.93,0.131,61229.0
29,1027,True,False,True,False,True,True,False,True,40.0,5.0,300,300.9,2527.998,47.14,0.127,58988.0
30,1028,False,False,False,False,True,True,True,False,40.0,9.0,300,331.1,2429.922,45.26,0.125,56626.0
31,1029,False,False,True,False,True,False,True,True,60.0,5.0,300,264.6,2396.1960000000004,41.37,0.13400000000000004,51759.0
32,1030,True,False,False,False,False,False,False,False,60.0,1.0,300,275.0,3090.938,37.540000000000006,0.099,46966.0
33,103,True,False,False,True,False,True,False,True,20.0,5.0,300,330.1,2826.037,44.709999999999994,0.10800000000000001,55945.0
34,1031,False,False,True,True,False,True,False,True,60.0,5.0,300,309.4,2743.0319999999997,48.269999999999996,0.11499999999999999,60404.0
35,1032,False,False,True,False,True,False,True,True,60.0,1.0,300,262.3,2991.1440000000002,40.269999999999996,0.10800000000000001,50385.0
36,1033,True,False,False,False,False,False,False,False,60.0,5.0,300,270.6,2408.94,37.33,0.12599999999999997,46709.0
37,1034,True,False,True,False,False,False,True,True,20.0,1.0,300,292.8,3553.3660000000004,34.040000000000006,0.092,42598.0
38,1035,True,False,False,False,False,False,False,False,60.0,9.0,300,274.8,2036.241,36.99,0.152,46287.0
39,1036,True,False,False,True,True,False,False,True,40.0,5.0,300,282.3,2483.907,36.58,0.125,45769.0
40,1037,False,False,True,True,False,False,False,True,40.0,1.0,300,274.0,3139.936,38.88,0.10300000000000001,48648.0
41,1038,True,False,False,True,True,False,False,True,40.0,1.0,300,293.5,3399.5699999999997,36.5,0.091,45675.0
42,1039,False,False,True,True,False,False,False,True,60.0,9.0,300,271.6,2007.1850000000002,40.040000000000006,0.15799999999999997,50097.0
43,1040,True,False,False,False,False,False,True,True,60.0,1.0,300,274.7,3064.9839999999995,37.34000000000001,0.098,46720.0
44,104,True,False,True,False,False,False,True,True,60.0,9.0,300,283.2,2423.055,39.68,0.133,49647.0
45,1041,True,False,False,True,True,False,False,True,20.0,9.0,300,304.6,2112.2200000000003,33.38,0.14500000000000002,41766.0
46,1042,False,False,True,False,True,True,True,True,60.0,9.0,300,314.9,2342.347,49.0,0.139,61306.0
47,1043,True,False,True,False,False,False,False,True,60.0,9.0,300,269.5,1987.591,39.39,0.15899999999999997,49286.0
48,1044,True,False,False,False,False,False,True,True,60.0,5.0,300,278.5,2660.6949999999997,37.83,0.11699999999999999,47338.0
