,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,150,467.3,700.35,593.29,0.21800000000000003,371177.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,150,468.3,821.8760000000002,648.17,0.192,405509.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,150,391.3,645.376,602.0200000000001,0.23700000000000002,376641.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,150,482.7,573.3119999999999,574.7700000000001,0.26599999999999996,359588.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,150,487.9,696.272,628.09,0.225,392949.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,150,507.8,964.033,572.6099999999999,0.15799999999999997,358239.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,150,493.1,800.511,588.88,0.19,368420.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,150,489.3,726.755,552.8099999999998,0.21000000000000002,345854.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,150,443.4,835.2120000000001,606.83,0.181,379648.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,150,415.6,587.1220000000001,671.9400000000002,0.26799999999999996,420383.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,150,498.4,905.5500000000002,599.21,0.16899999999999998,374878.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,150,492.1,710.368,633.3900000000001,0.221,396266.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,150,509.0,939.1029999999998,600.5699999999999,0.16099999999999998,375732.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,150,467.7,841.6229999999999,639.54,0.187,400111.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,150,440.1,648.293,587.51,0.236,367562.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,150,490.3,616.617,546.1000000000001,0.24799999999999994,341652.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,150,514.7,968.323,576.7700000000001,0.15799999999999997,360843.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,150,475.6,889.363,623.46,0.177,390051.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,150,439.7,653.348,643.3500000000001,0.24100000000000002,402497.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,150,510.5,879.3050000000001,567.25,0.173,354885.0
20,1019,True,False,True,False,False,False,True,True,20.0,5.0,150,420.9,698.39,649.0200000000001,0.22400000000000003,406041.0
21,1020,True,False,True,False,False,True,False,False,20.0,1.0,150,470.9,878.7299999999999,618.47,0.179,386929.0
22,102,False,False,False,True,False,False,False,False,60.0,9.0,150,402.8,480.0969999999999,618.0699999999999,0.31799999999999995,386682.0
23,1021,True,False,False,False,True,False,False,False,40.0,1.0,150,407.7,763.162,613.3599999999999,0.203,383731.0
24,1022,False,False,False,False,True,True,True,False,40.0,1.0,150,493.8,880.2349999999999,599.01,0.173,374754.0
25,1023,True,False,False,True,False,True,True,True,40.0,9.0,150,523.0,803.121,562.49,0.192,351906.0
26,1024,True,False,True,False,True,True,False,True,40.0,9.0,150,472.7,566.456,601.66,0.27199999999999996,376415.0
27,1025,False,False,False,False,True,True,True,False,40.0,5.0,150,502.4,810.1859999999999,588.21,0.188,367998.0
28,1026,False,False,True,True,True,True,True,True,20.0,9.0,150,493.9,718.518,633.5599999999998,0.21800000000000003,396368.0
29,1027,True,False,True,False,True,True,False,True,40.0,5.0,150,466.4,695.779,607.99,0.225,380372.0
30,1028,False,False,False,False,True,True,True,False,40.0,9.0,150,513.2,733.248,585.74,0.209,366456.0
31,1029,False,False,True,False,True,False,True,True,60.0,5.0,150,374.2,585.279,677.75,0.267,424018.0
32,1030,True,False,False,False,False,False,False,False,60.0,1.0,150,379.9,706.4590000000001,613.8599999999999,0.21800000000000003,384047.0
33,103,True,False,False,True,False,True,False,True,20.0,5.0,150,489.5,740.683,556.8099999999998,0.20500000000000002,348354.0
34,1031,False,False,True,True,False,True,False,True,60.0,5.0,150,465.6,672.592,631.2299999999999,0.23199999999999998,394913.0
35,1032,False,False,True,False,True,False,True,True,60.0,1.0,150,364.5,624.158,684.45,0.254,428211.0
36,1033,True,False,False,False,False,False,False,False,60.0,5.0,150,384.3,577.6709999999999,593.9300000000001,0.266,371579.0
37,1034,True,False,True,False,False,False,True,True,20.0,1.0,150,420.0,765.0930000000001,656.24,0.20600000000000002,410559.0
38,1035,True,False,False,False,False,False,False,False,60.0,9.0,150,402.1,493.1809999999999,587.83,0.31100000000000005,367761.0
39,1036,True,False,False,True,True,False,False,True,40.0,5.0,150,413.1,606.251,591.66,0.25,370160.0
40,1037,False,False,True,True,False,False,False,True,40.0,1.0,150,391.1,658.164,687.1900000000002,0.23700000000000002,429922.0
41,1038,True,False,False,True,True,False,False,True,40.0,1.0,150,410.4,773.899,614.4799999999999,0.199,384437.0
42,1039,False,False,True,True,False,False,False,True,60.0,9.0,150,394.4,470.471,663.62,0.33,415179.0
