configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,14579510,45.09, 0.46, 0:03.87, 1176, 504 , 131.03 , 11571.04
1001,False,False,True,True,True,True,True,True,20,1,9718103,30.94, 0.42, 0:02.16, 1446, 504 , 236.02 , 7712.78
1002,True,False,False,False,True,False,True,True,60,5,15471893,37.82, 0.54, 0:03.74, 1025, 504 , 136.01 , 12279.28
1003,False,False,False,True,True,True,False,False,20,9,8959552,51.02, 0.44, 0:04.73, 1087, 504 , 107.15 , 7110.76
1004,False,False,True,False,False,True,True,False,20,9,9628845,41.72, 0.46, 0:03.88, 1084, 504 , 130.76 , 7641.94
1005,True,False,False,True,False,True,False,False,20,1,8470682,28.59, 0.40, 0:01.91, 1515, 504 , 267.67 , 6722.76
1006,False,False,False,False,False,True,True,False,60,5,9020689,34.49, 0.33, 0:03.38, 1028, 504 , 150.03 , 7159.28
1007,True,False,False,True,False,True,False,False,20,5,8384241,36.86, 0.36, 0:03.70, 1005, 504 , 137.19 , 6654.16
1008,True,False,False,False,True,False,False,False,20,1,14791878,29.67, 0.37, 0:02.11, 1418, 504 , 241.39 , 11739.59
1009,False,False,True,True,False,False,True,True,40,9,17221565,47.94, 0.65, 0:04.29, 1130, 504 , 118.29 , 13667.91
1010,False,False,False,False,False,True,True,False,60,1,9033164,30.37, 0.47, 0:02.06, 1495, 504 , 247.98 , 7169.18
101,False,False,True,False,False,True,True,True,40,9,9629379,39.76, 0.42, 0:03.85, 1043, 504 , 132.03 , 7642.36
1011,False,False,False,True,True,True,False,False,20,1,9072729,29.39, 0.35, 0:01.96, 1517, 504 , 261.19 , 7200.58
1012,False,False,True,False,False,True,True,False,20,1,9665644,32.81, 0.37, 0:02.26, 1467, 504 , 225.92 , 7671.15
1013,True,False,False,False,True,False,False,False,20,5,14513979,43.08, 0.56, 0:04.11, 1060, 504 , 123.44 , 11519.03
1014,True,False,False,True,False,True,False,False,20,9,8371518,46.19, 0.51, 0:04.30, 1083, 504 , 117.78 , 6644.06
1015,True,False,False,True,False,True,True,True,40,1,8460782,28.17, 0.37, 0:01.87, 1520, 504 , 272.59 , 6714.91
1016,True,False,True,False,True,True,False,True,40,1,9172329,26.33, 0.41, 0:01.74, 1531, 504 , 294.04 , 7279.63
1017,True,False,True,False,False,False,True,True,20,9,15620327,46.71, 0.62, 0:04.20, 1125, 504 , 120.94 , 12397.08
1018,True,False,False,True,False,True,True,True,40,5,8415851,33.64, 0.30, 0:03.20, 1058, 504 , 158.54 , 6679.25
1019,True,False,True,False,False,False,True,True,20,5,15724928,39.24, 0.51, 0:03.81, 1042, 504 , 133.47 , 12480.10
