id_video,conf5,conf10,conf15,conf20,conf25,conf30
0,48,112,108,104,102,100
1,16,105,108,107,105,100
2,103,102,68,189,83,200
3,105,62,93,107,107,112
4,143,85,107,101,103,109
5,65,85,46,83,102,109
6,64,67,102,101,189,101
7,46,102,93,62,109,105
8,29,53,106,112,102,100
9,5,105,86,108,103,100
10,102,69,105,101,100,100
11,102,200,109,103,100,101
12,98,91,103,105,103,100
13,86,109,46,112,85,105
14,97,94,98,200,85,107
15,63,102,108,103,97,102
16,29,64,100,103,105,103
17,64,101,64,109,105,102
18,103,90,45,109,106,105
19,84,85,105,92,108,108
20,14,105,108,90,103,200
21,20,105,96,112,104,106
22,103,98,97,100,104,104
23,109,103,108,100,101,109
24,45,109,189,107,103,83
25,175,108,85,108,98,100
26,101,104,105,105,101,105
27,72,107,105,105,109,108
28,89,62,109,103,109,112
29,109,100,104,109,92,107
30,105,85,101,105,109,104
31,97,96,107,112,109,101
32,28,103,189,106,95,108
33,58,41,95,100,108,102
34,4,76,105,102,104,103
35,65,105,108,107,42,102
36,79,105,112,107,100,105
37,103,112,108,101,100,112
38,2,95,100,85,46,102
39,86,105,98,94,105,112
40,17,109,87,94,105,103
41,198,108,109,105,109,109
42,78,85,104,97,101,105
43,64,102,93,91,103,105
44,109,102,102,108,100,101
45,78,17,107,109,105,100
46,85,108,105,100,107,103
47,50,104,107,108,101,104
48,97,105,85,109,200,109
49,101,101,112,102,104,101
50,102,79,112,101,105,104
51,107,75,105,104,100,46
52,105,101,102,105,105,105
53,25,76,103,107,105,100
54,105,105,108,93,100,101
55,101,107,65,76,105,112
56,27,105,95,101,102,46
57,107,91,101,92,104,105
58,103,109,105,100,108,109
59,53,105,95,102,104,101
60,109,72,100,98,105,107
61,16,105,106,103,105,105
62,200,105,92,105,105,100
63,56,95,101,63,100,108
64,104,96,105,105,109,85
65,102,107,105,98,103,105
66,107,79,109,100,106,101
67,108,95,45,100,102,102
68,103,108,72,93,92,103
69,109,95,109,86,64,101
70,105,108,106,107,105,105
71,47,91,100,104,96,108
72,28,103,98,106,100,109
73,200,78,78,103,64,103
74,18,109,109,109,109,93
75,91,96,104,112,105,101
76,105,42,89,109,105,95
77,196,109,100,47,108,103
78,71,105,189,106,64,103
79,86,108,101,91,103,104
80,97,97,108,108,100,112
81,189,84,103,95,105,104
82,200,97,105,93,108,42
83,94,200,105,103,109,107
84,76,85,105,105,108,109
85,89,87,102,101,200,109
86,106,105,100,105,112,105
87,43,83,96,98,109,103
88,189,178,85,68,93,108
89,45,105,100,102,101,105
90,109,108,106,100,107,101
91,79,85,105,112,104,104
92,43,86,103,105,105,104
93,23,104,104,103,109,100
94,189,92,96,112,102,104
95,105,76,93,105,100,104
96,85,108,91,86,103,105
97,73,106,112,85,85,105
98,93,102,101,100,200,108
99,92,200,108,46,103,109
100,28,112,102,93,108,93
101,98,92,109,100,103,103
102,85,2,92,105,95,109
103,3,103,105,103,104,108
104,59,86,72,95,105,109
105,41,98,42,100,95,104
106,105,112,100,105,101,108
107,41,108,91,112,105,101
108,200,63,101,47,102,105
109,101,107,102,100,93,105
110,171,109,112,109,189,109
111,100,104,86,103,105,103
112,91,93,109,200,103,42
113,101,103,107,108,105,100
114,103,103,108,101,108,105
