id_video,conf5,conf10,conf15,conf20,conf25,conf30
226,7,109,103,85,46,100
227,189,38,46,100,104,100
228,54,16,100,42,101,105
229,4,87,4,41,42,45
230,4,4,42,4,101,100
231,41,91,100,105,101,100
232,85,42,91,41,100,100
233,41,42,96,100,97,25
234,12,1,42,41,46,41
235,52,7,38,103,101,85
236,41,4,46,9,43,100
237,2,100,38,100,95,42
238,20,43,75,41,100,85
239,65,100,1,9,100,100
240,7,85,200,83,100,63
241,62,73,1,42,42,50
242,25,38,83,91,48,102
243,1,42,41,41,25,95
244,38,97,46,41,25,41
245,41,4,9,41,85,46
246,1,23,4,97,42,100
247,3,41,34,100,85,42
248,1,3,41,102,41,104
249,101,17,1,41,41,85
250,70,41,100,46,41,100
251,62,100,41,72,83,97
252,123,10,41,91,57,100
253,2,41,43,104,100,103
254,1,1,112,16,100,42
255,4,100,1,83,42,103
256,38,1,83,41,101,42
257,26,1,103,4,41,62
258,7,12,45,41,109,46
259,1,43,4,103,100,103
260,1,41,83,100,63,101
261,41,46,41,4,46,42
262,4,1,100,25,41,17
263,4,25,83,85,100,106
264,29,57,100,42,42,41
265,22,4,41,76,41,42
266,43,41,4,25,41,100
267,25,41,200,103,101,83
268,4,4,1,41,41,41
269,3,41,8,112,103,46
270,2,46,83,103,41,85
271,25,1,42,100,189,83
272,0,38,12,100,48,104
273,1,12,95,100,84,25
274,2,41,38,64,100,97
275,41,41,86,62,100,83
276,1,83,105,41,42,97
277,0,41,25,38,62,83
278,1,1,28,42,46,98
279,3,91,43,105,41,83
280,4,8,6,63,20,41
281,1,41,46,42,91,95
282,41,3,12,25,43,100
283,41,56,10,100,83,103
284,62,12,4,48,98,41
285,41,4,42,41,48,41
286,1,41,4,97,100,103
287,4,42,106,42,200,41
288,56,41,4,101,100,102
289,41,42,35,100,85,100
290,1,41,2,42,41,101
291,1,46,41,96,41,25
292,4,13,101,42,42,100
293,1,5,109,105,95,41
294,2,2,106,46,43,98
295,85,43,97,56,41,62
296,7,62,8,100,75,41
297,4,41,41,100,100,41
298,100,52,41,83,83,43
299,41,1,41,104,105,103
300,1,4,41,42,85,46
301,63,73,41,46,100,4
302,3,80,108,100,100,109
303,26,100,56,104,42,41
304,4,90,4,46,42,100
305,1,83,38,41,100,41
306,100,2,42,41,101,100
307,41,85,104,83,102,42
308,96,101,101,42,100,103
309,89,100,46,45,42,41
310,62,20,4,100,41,101
311,42,41,42,63,100,97
312,1,100,8,38,46,41
313,4,20,62,105,53,41
314,1,4,1,83,41,101
315,4,41,84,25,83,42
316,13,12,42,17,14,62
317,1,7,100,4,41,4
318,3,43,85,41,41,100
319,1,0,85,26,100,100
320,0,4,41,103,100,200
321,4,53,41,10,49,41
322,119,4,85,41,41,41
323,41,42,12,41,42,92
324,4,109,100,85,100,83
325,5,17,41,93,41,100
326,4,62,41,9,53,24
327,4,4,41,41,41,20
328,46,100,95,100,103,103
329,15,11,41,41,102,50
330,1,41,41,41,98,91
331,100,41,4,12,42,4
332,3,38,42,93,100,109
333,12,20,100,100,46,83
334,93,62,28,41,41,46
335,41,52,46,62,41,97
336,104,41,41,41,100,41
337,42,2,100,16,46,100
338,1,92,41,38,100,62
339,0,1,43,41,42,108
340,12,20,62,41,63,93
341,42,41,100,100,95,46
342,4,1,42,4,104,103
343,41,41,41,100,108,105
344,6,4,105,4,46,102
345,0,15,41,41,103,41
346,4,100,20,41,100,100
