configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,350814,2.04, 0.07, 0:00.35, 601, 260 , 760.51 , 323.50
1001,False,False,True,True,True,True,True,True,20,1,354593,1.45, 0.02, 0:00.22, 667, 260 , 1248.60 , 326.99
1002,True,False,False,False,True,False,True,True,60,5,395350,1.56, 0.04, 0:00.31, 513, 260 , 857.75 , 364.57
1003,False,False,False,True,True,True,False,False,20,9,307779,2.31, 0.01, 0:00.36, 648, 260 , 743.62 , 283.82
1004,False,False,True,False,False,True,True,False,20,9,358521,1.96, 0.07, 0:00.31, 641, 260 , 858.07 , 330.61
1005,True,False,False,True,False,True,False,False,20,1,304147,1.30, 0.02, 0:00.18, 705, 260 , 1433.11 , 280.47
1006,False,False,False,False,False,True,True,False,60,5,319484,1.59, 0.04, 0:00.23, 696, 260 , 1145.28 , 294.61
1007,True,False,False,True,False,True,False,False,20,5,294822,1.94, 0.06, 0:00.32, 617, 260 , 822.63 , 271.87
1008,True,False,False,False,True,False,False,False,20,1,347813,1.32, 0.08, 0:00.24, 576, 260 , 1109.61 , 320.74
1009,False,False,True,True,False,False,True,True,40,9,444786,1.98, 0.03, 0:00.37, 543, 260 , 731.30 , 410.16
1010,False,False,False,False,False,True,True,False,60,1,314216,1.33, 0.03, 0:00.19, 696, 260 , 1383.35 , 289.76
101,False,False,True,False,False,True,True,True,40,9,359436,1.88, 0.04, 0:00.28, 687, 260 , 966.26 , 331.46
1011,False,False,False,True,True,True,False,False,20,1,311360,1.51, 0.05, 0:00.24, 636, 260 , 1091.56 , 287.12
1012,False,False,True,False,False,True,True,False,20,1,358067,1.52, 0.02, 0:00.23, 659, 260 , 1183.37 , 330.19
1013,True,False,False,False,True,False,False,False,20,5,342445,1.91, 0.05, 0:00.35, 551, 260 , 745.22 , 315.79
1014,True,False,False,True,False,True,False,False,20,9,295066,2.30, 0.04, 0:00.36, 648, 260 , 736.47 , 272.10
1015,True,False,False,True,False,True,True,True,40,1,304147,1.40, 0.01, 0:00.20, 680, 260 , 1296.47 , 280.47
1016,True,False,True,False,True,True,False,True,40,1,341913,1.46, 0.03, 0:00.22, 665, 260 , 1198.71 , 315.30
1017,True,False,True,False,False,False,True,True,20,9,390665,1.92, 0.05, 0:00.35, 557, 260 , 757.29 , 360.25
1018,True,False,False,True,False,True,True,True,40,5,301601,1.59, 0.05, 0:00.23, 694, 260 , 1137.64 , 278.12
1019,True,False,True,False,False,False,True,True,20,5,389388,1.51, 0.03, 0:00.28, 542, 260 , 954.57 , 359.08
1020,True,False,True,False,False,True,False,False,20,1,344172,1.43, 0.05, 0:00.21, 687, 260 , 1269.24 , 317.38
102,False,False,False,True,False,False,False,False,60,9,399909,2.12, 0.08, 0:00.44, 499, 260 , 604.74 , 368.78
1021,True,False,False,False,True,False,False,False,40,1,383785,1.41, 0.05, 0:00.27, 526, 260 , 970.40 , 353.91
1022,False,False,False,False,True,True,True,False,40,1,313326,1.35, 0.04, 0:00.20, 696, 260 , 1350.87 , 288.94
1023,True,False,False,True,False,True,True,True,40,9,305470,1.94, 0.03, 0:00.30, 650, 260 , 881.71 , 281.69
1024,True,False,True,False,True,True,False,True,40,9,333780,2.33, 0.04, 0:00.37, 636, 260 , 721.25 , 307.80
1025,False,False,False,False,True,True,True,False,40,5,319010,1.53, 0.07, 0:00.23, 691, 260 , 1146.94 , 294.18
1026,False,False,True,True,True,True,True,True,20,9,352921,2.08, 0.03, 0:00.33, 629, 260 , 792.89 , 325.45
1027,True,False,True,False,True,True,False,True,40,5,333009,1.82, 0.05, 0:00.31, 607, 260 , 882.27 , 307.09
1028,False,False,False,False,True,True,True,False,40,9,322037,1.86, 0.04, 0:00.27, 707, 260 , 999.27 , 296.97
1029,False,False,True,False,True,False,True,True,60,5,457631,1.56, 0.05, 0:00.33, 488, 260 , 829.60 , 422.01
1030,True,False,False,False,False,False,False,False,60,1,392549,1.42, 0.04, 0:00.30, 487, 260 , 891.76 , 361.99
103,True,False,False,True,False,True,False,True,20,5,294493,1.77, 0.06, 0:00.28, 656, 260 , 957.08 , 271.57
1031,False,False,True,True,False,True,False,True,60,5,344440,1.86, 0.03, 0:00.30, 623, 260 , 895.44 , 317.63
1032,False,False,True,False,True,False,True,True,60,1,454922,1.43, 0.07, 0:00.33, 455, 260 , 830.12 , 419.51
1033,True,False,False,False,False,False,False,False,60,5,385919,1.78, 0.05, 0:00.37, 494, 260 , 719.74 , 355.88
1034,True,False,True,False,False,False,True,True,20,1,390370,1.37, 0.03, 0:00.26, 541, 260 , 1060.61 , 359.98
1035,True,False,False,False,False,False,False,False,60,9,386685,2.07, 0.08, 0:00.41, 520, 260 , 648.49 , 356.58
1036,True,False,False,True,True,False,False,True,40,5,376573,1.67, 0.05, 0:00.33, 526, 260 , 812.34 , 347.26
1037,False,False,True,True,False,False,False,True,40,1,442544,1.60, 0.04, 0:00.33, 485, 260 , 804.69 , 408.09
1038,True,False,False,True,True,False,False,True,40,1,382552,1.28, 0.07, 0:00.25, 527, 260 , 1051.81 , 352.77
1039,False,False,True,True,False,False,False,True,60,9,444721,2.34, 0.08, 0:00.48, 503, 260 , 560.47 , 410.10
1040,True,False,False,False,False,False,True,True,60,1,392467,1.46, 0.06, 0:00.31, 479, 260 , 847.24 , 361.92
104,True,False,True,False,False,False,True,True,60,9,439010,1.87, 0.04, 0:00.37, 516, 260 , 738.76 , 404.84
1041,True,False,False,True,True,False,False,True,20,9,341042,2.20, 0.07, 0:00.39, 580, 260 , 680.95 , 314.49
1042,False,False,True,False,True,True,True,True,60,9,358097,1.81, 0.05, 0:00.27, 687, 260 , 996.68 , 330.22
1043,True,False,True,False,False,False,False,True,60,9,429282,2.22, 0.08, 0:00.46, 499, 260 , 575.64 , 395.86
1044,True,False,False,False,False,False,True,True,60,5,394655,1.55, 0.04, 0:00.31, 502, 260 , 850.57 , 363.93
1045,False,False,True,False,True,False,True,True,20,9,408096,1.83, 0.05, 0:00.33, 569, 260 , 822.29 , 376.33
1046,True,False,False,False,False,False,True,True,60,9,396954,1.75, 0.05, 0:00.33, 545, 260 , 806.24 , 366.05
1047,True,False,True,False,False,False,False,False,20,1,390365,1.31, 0.04, 0:00.25, 542, 260 , 1104.89 , 359.98
1048,False,False,True,False,True,False,True,True,20,5,406829,1.54, 0.06, 0:00.29, 541, 260 , 926.16 , 375.16
1049,False,False,False,True,True,True,False,False,40,9,307779,2.36, 0.03, 0:00.37, 644, 260 , 717.17 , 283.82
1050,False,False,False,False,True,True,True,False,20,9,322037,1.89, 0.04, 0:00.27, 704, 260 , 983.57 , 296.97
105,True,False,False,True,False,True,False,True,20,9,296138,2.29, 0.04, 0:00.35, 651, 260 , 747.38 , 273.09
1051,False,False,True,True,True,True,True,True,40,5,350729,1.61, 0.03, 0:00.25, 638, 260 , 1066.41 , 323.43
