,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,601,1551.7,299.811,1334.2900000000002,2.0399999999999996,1670642.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,601,1480.7,427.822,1885.0800000000004,1.44,2360273.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,601,1126.7,258.884,1389.2999999999997,2.354,1739519.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,601,1456.7,212.269,1722.0099999999998,2.866,2156097.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,601,1710.1,352.776,1632.9500000000003,1.739,2044585.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,601,1458.4,416.33000000000004,1589.1199999999997,1.4729999999999999,1989710.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,601,1599.1,393.591,1518.0499999999997,1.566,1900726.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,601,1591.6,348.65,1559.2900000000002,1.763,1952360.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,601,1130.2,342.93,1264.98,1.781,1583864.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,601,1348.5,282.5680000000001,1518.65,2.165,1901476.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,601,1448.6,425.03899999999993,1518.4699999999998,1.441,1901257.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,601,1724.8,352.83600000000007,1635.24,1.7420000000000002,2047452.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,601,1513.8,399.12800000000004,1716.1300000000003,1.5399999999999998,2148740.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,601,1417.7,432.946,1666.06,1.42,2086045.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,601,1366.4,303.15600000000006,1280.08,2.02,1602761.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,601,1571.0,252.63600000000005,1548.6,2.421,1938982.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,601,1471.8,402.80999999999995,1589.1199999999997,1.515,1989710.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,601,1369.0,453.334,1620.2199999999998,1.3559999999999999,2028649.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,601,1455.0,327.05299999999994,1338.7000000000003,1.8770000000000002,1676161.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,601,1557.2,349.38599999999997,1569.1300000000003,1.752,1964687.0
20,1019,True,False,True,False,False,False,True,True,20.0,5.0,601,1250.8,349.88,1350.5300000000002,1.752,1690982.0
21,1020,True,False,True,False,False,True,False,False,20.0,1.0,601,1352.7,438.99800000000005,1595.1199999999997,1.4,1997225.0
22,102,False,False,False,True,False,False,False,False,60.0,9.0,601,1279.1,224.967,1414.76,2.712,1771395.0
23,1021,True,False,False,False,True,False,False,False,40.0,1.0,601,984.5,297.476,1341.25,2.048,1679352.0
24,1022,False,False,False,False,True,True,True,False,40.0,1.0,601,1473.1,412.104,1566.7199999999998,1.486,1961664.0
