,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,301,3880.4,41.11300000000001,35344.62,7.49,22164021.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,301,3855.3,68.262,35880.62,4.531999999999999,22500137.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,301,3015.8,42.54200000000001,36344.45,7.225999999999999,22790997.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,301,3764.5,36.044000000000004,30921.95,8.514000000000001,19390642.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,301,4491.2,48.758,35121.62,6.31,22024183.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,301,3984.6,70.17499999999998,31380.590000000004,4.41,19678242.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,301,4298.7,59.785000000000004,31297.169999999995,5.180000000000001,19625934.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,301,4072.3,53.19199999999999,30586.150000000005,5.806,19180066.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,301,3257.2,58.27900000000001,35032.92,5.286,21968563.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,301,3693.6,39.99400000000001,41615.19,7.669,26096194.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,301,3993.0,68.609,31442.349999999995,4.51,19716975.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,301,4497.9,48.827999999999996,35118.93,6.304,22022494.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,301,3900.6,67.78899999999999,31414.919999999995,4.564000000000001,19699775.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,301,3925.7,69.30600000000001,35575.42,4.464,22308753.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,301,3459.4,44.575,34658.99,6.906999999999999,21734073.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,301,4168.7,40.36399999999999,30544.48,7.621,19153933.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,301,3969.1,69.732,31380.590000000004,4.438000000000001,19678242.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,301,3706.6,68.818,34931.63,4.494999999999999,21905040.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,301,4042.2,44.442,39164.14,6.9159999999999995,24559178.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,301,4384.3,61.36800000000001,31015.580000000005,5.052,19449353.0
