configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,22164021,288.33, 3.34, 0:07.48, 3896, 301 , 41.14 , 35344.62
1001,False,False,True,True,True,True,True,True,20,1,22500137,172.12, 2.48, 0:04.49, 3886, 301 , 68.84 , 35880.62
1002,True,False,False,False,True,False,True,True,60,5,22790997,216.16, 3.35, 0:07.29, 3010, 301 , 42.20 , 36344.45
1003,False,False,False,True,True,True,False,False,20,9,19390642,318.58, 2.89, 0:08.47, 3793, 301 , 36.22 , 30921.95
1004,False,False,True,False,False,True,True,False,20,9,22024183,280.06, 3.08, 0:06.39, 4426, 301 , 48.15 , 35121.62
1005,True,False,False,True,False,True,False,False,20,1,19678242,173.98, 2.80, 0:04.52, 3908, 301 , 68.42 , 31380.59
1006,False,False,False,False,False,True,True,False,60,5,19625934,220.60, 2.79, 0:05.20, 4288, 301 , 59.50 , 31297.17
1007,True,False,False,True,False,True,False,False,20,5,19180066,235.59, 2.84, 0:05.74, 4150, 301 , 53.79 , 30586.15
1008,True,False,False,False,True,False,False,False,20,1,21968563,171.14, 2.49, 0:05.38, 3223, 301 , 57.28 , 35032.92
1009,False,False,True,True,False,False,True,True,40,9,26096194,281.36, 3.24, 0:07.83, 3631, 301 , 39.14 , 41615.19
1010,False,False,False,False,False,True,True,False,60,1,19716975,178.41, 2.70, 0:04.63, 3908, 301 , 66.71 , 31442.35
101,False,False,True,False,False,True,True,True,40,9,22022494,277.86, 2.96, 0:06.28, 4469, 301 , 49.00 , 35118.93
1011,False,False,False,True,True,True,False,False,20,1,19699775,176.65, 2.48, 0:04.56, 3928, 301 , 67.89 , 31414.92
1012,False,False,True,False,False,True,True,False,20,1,22308753,175.79, 2.69, 0:04.59, 3881, 301 , 67.30 , 35575.42
1013,True,False,False,False,True,False,False,False,20,5,21734073,234.71, 3.19, 0:06.95, 3419, 301 , 44.25 , 34658.99
1014,True,False,False,True,False,True,False,False,20,9,19153933,318.42, 3.14, 0:07.76, 4142, 301 , 39.63 , 30544.48
