configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,806512,5.31, 0.09, 0:00.76, 704, 1007 , 1325.77 , 192.03
1001,False,False,True,True,True,True,True,True,20,1,933096,4.08, 0.09, 0:00.60, 690, 1007 , 1704.54 , 222.16
1002,True,False,False,False,True,False,True,True,60,5,893579,4.74, 0.11, 0:00.82, 588, 1007 , 1236.88 , 212.76
1003,False,False,False,True,True,True,False,False,20,9,837151,6.59, 0.11, 0:01.05, 635, 1007 , 963.66 , 199.32
1004,False,False,True,False,False,True,True,False,20,9,901237,5.47, 0.12, 0:00.76, 733, 1007 , 1347.90 , 214.58
1005,True,False,False,True,False,True,False,False,20,1,825417,3.88, 0.07, 0:00.52, 759, 1007 , 1955.18 , 196.53
1006,False,False,False,False,False,True,True,False,60,5,850369,4.66, 0.09, 0:00.65, 723, 1007 , 1552.27 , 202.47
1007,True,False,False,True,False,True,False,False,20,5,804521,5.03, 0.13, 0:00.79, 653, 1007 , 1285.78 , 191.55
1008,True,False,False,False,True,False,False,False,20,1,813323,3.46, 0.12, 0:00.54, 662, 1007 , 1887.63 , 193.65
1009,False,False,True,True,False,False,True,True,40,9,962522,5.72, 0.11, 0:00.91, 635, 1007 , 1116.60 , 229.17
1010,False,False,False,False,False,True,True,False,60,1,850789,4.02, 0.09, 0:00.57, 712, 1007 , 1770.50 , 202.57
101,False,False,True,False,False,True,True,True,40,9,903685,5.85, 0.13, 0:00.83, 719, 1007 , 1235.77 , 215.16
1011,False,False,False,True,True,True,False,False,20,1,862747,3.72, 0.12, 0:00.51, 747, 1007 , 1986.70 , 205.41
1012,False,False,True,False,False,True,True,False,20,1,915342,3.87, 0.08, 0:00.54, 721, 1007 , 1883.52 , 217.94
1013,True,False,False,False,True,False,False,False,20,5,797013,4.94, 0.12, 0:00.83, 607, 1007 , 1221.09 , 189.76
1014,True,False,False,True,False,True,False,False,20,9,796355,6.24, 0.15, 0:00.98, 653, 1007 , 1037.37 , 189.61
1015,True,False,False,True,False,True,True,True,40,1,828388,3.85, 0.07, 0:00.51, 762, 1007 , 1975.13 , 197.23
1016,True,False,True,False,True,True,False,True,40,1,896285,3.79, 0.08, 0:00.53, 719, 1007 , 1918.53 , 213.40
1017,True,False,True,False,False,False,True,True,20,9,861405,5.35, 0.13, 0:00.82, 667, 1007 , 1250.56 , 205.10
1018,True,False,False,True,False,True,True,True,40,5,820704,4.47, 0.11, 0:00.62, 733, 1007 , 1631.40 , 195.40
1019,True,False,True,False,False,False,True,True,20,5,870939,4.69, 0.14, 0:00.80, 604, 1007 , 1283.30 , 207.36
1020,True,False,True,False,False,True,False,False,20,1,890294,3.67, 0.09, 0:00.52, 722, 1007 , 1975.63 , 211.97
102,False,False,False,True,False,False,False,False,60,9,894955,6.83, 0.11, 0:01.25, 554, 1007 , 812.29 , 213.08
1021,True,False,False,False,True,False,False,False,40,1,880399,4.00, 0.09, 0:00.68, 597, 1007 , 1490.48 , 209.62
1022,False,False,False,False,True,True,True,False,40,1,854769,3.78, 0.06, 0:00.51, 751, 1007 , 1986.95 , 203.52
1023,True,False,False,True,False,True,True,True,40,9,814694,5.74, 0.10, 0:00.79, 733, 1007 , 1277.31 , 193.97
1024,True,False,True,False,True,True,False,True,40,9,865544,6.66, 0.13, 0:01.09, 620, 1007 , 931.77 , 206.08
1025,False,False,False,False,True,True,True,False,40,5,855046,4.96, 0.11, 0:00.70, 715, 1007 , 1438.52 , 203.58
1026,False,False,True,True,True,True,True,True,20,9,911750,5.59, 0.12, 0:00.80, 708, 1007 , 1273.55 , 217.08
1027,True,False,True,False,True,True,False,True,40,5,874156,4.86, 0.16, 0:00.78, 643, 1007 , 1313.93 , 208.13
1028,False,False,False,False,True,True,True,False,40,9,850383,5.74, 0.11, 0:00.81, 719, 1007 , 1251.30 , 202.47
1029,False,False,True,False,True,False,True,True,60,5,993244,4.78, 0.13, 0:00.84, 582, 1007 , 1216.89 , 236.49
1030,True,False,False,False,False,False,False,False,60,1,897800,4.21, 0.14, 0:00.77, 560, 1007 , 1311.88 , 213.76
103,True,False,False,True,False,True,False,True,20,5,806726,5.14, 0.10, 0:00.80, 653, 1007 , 1266.18 , 192.08
1031,False,False,True,True,False,True,False,True,60,5,902570,5.46, 0.11, 0:00.90, 615, 1007 , 1130.36 , 214.90
1032,False,False,True,False,True,False,True,True,60,1,1005755,4.04, 0.12, 0:00.73, 563, 1007 , 1399.55 , 239.46
1033,True,False,False,False,False,False,False,False,60,5,874198,5.18, 0.12, 0:00.95, 558, 1007 , 1072.02 , 208.14
1034,True,False,True,False,False,False,True,True,20,1,881508,3.69, 0.10, 0:00.61, 622, 1007 , 1692.11 , 209.88
1035,True,False,False,False,False,False,False,False,60,9,863572,6.46, 0.19, 0:01.17, 567, 1007 , 865.42 , 205.61
1036,True,False,False,True,True,False,False,True,40,5,864505,5.31, 0.15, 0:00.95, 570, 1007 , 1061.69 , 205.83
1037,False,False,True,True,False,False,False,True,40,1,991422,3.93, 0.09, 0:00.67, 593, 1007 , 1518.83 , 236.05
1038,True,False,False,True,True,False,False,True,40,1,888879,4.05, 0.10, 0:00.67, 616, 1007 , 1513.61 , 211.64
1039,False,False,True,True,False,False,False,True,60,9,966525,6.92, 0.13, 0:01.30, 543, 1007 , 784.87 , 230.12
1040,True,False,False,False,False,False,True,True,60,1,899067,3.81, 0.10, 0:00.66, 592, 1007 , 1552.37 , 214.06
104,True,False,True,False,False,False,True,True,60,9,952793,5.26, 0.09, 0:00.85, 624, 1007 , 1193.66 , 226.85
1041,True,False,False,True,True,False,False,True,20,9,790607,6.30, 0.13, 0:01.06, 602, 1007 , 949.30 , 188.24
1042,False,False,True,False,True,True,True,True,60,9,907177,5.86, 0.10, 0:00.85, 700, 1007 , 1197.74 , 215.99
1043,True,False,True,False,False,False,False,True,60,9,935910,6.58, 0.15, 0:01.22, 547, 1007 , 831.21 , 222.83
1044,True,False,False,False,False,False,True,True,60,5,891102,4.75, 0.16, 0:00.81, 603, 1007 , 1254.54 , 212.17
1045,False,False,True,False,True,False,True,True,20,9,888318,5.61, 0.12, 0:00.88, 649, 1007 , 1162.16 , 211.50
1046,True,False,False,False,False,False,True,True,60,9,880163,5.44, 0.11, 0:00.83, 665, 1007 , 1219.66 , 209.56
1047,True,False,True,False,False,False,False,False,20,1,881595,3.71, 0.05, 0:00.60, 620, 1007 , 1692.93 , 209.90
1048,False,False,True,False,True,False,True,True,20,5,895511,4.43, 0.09, 0:00.71, 632, 1007 , 1428.05 , 213.22
1049,False,False,False,True,True,True,False,False,40,9,837151,6.87, 0.15, 0:01.11, 631, 1007 , 912.39 , 199.32
