configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,42417,0.37, 0.04, 0:00.12, 326, 300 , 2480.92 , 33.90
1001,False,False,True,True,True,True,True,True,20,1,61012,0.28, 0.01, 0:00.09, 311, 300 , 3576.03 , 48.76
1002,True,False,False,False,True,False,True,True,60,5,47565,0.28, 0.03, 0:00.11, 279, 300 , 2716.11 , 38.01
1003,False,False,False,True,True,True,False,False,20,9,55270,0.41, 0.03, 0:00.14, 314, 300 , 2153.44 , 44.17
1004,False,False,True,False,False,True,True,False,20,9,59853,0.38, 0.02, 0:00.12, 328, 300 , 2687.35 , 47.83
1005,True,False,False,True,False,True,False,False,20,1,55228,0.27, 0.01, 0:00.08, 329, 300 , 3646.44 , 44.14
1006,False,False,False,False,False,True,True,False,60,5,56734,0.33, 0.00, 0:00.10, 339, 300 , 3059.57 , 45.34
1007,True,False,False,True,False,True,False,False,20,5,54981,0.30, 0.02, 0:00.10, 326, 300 , 3118.44 , 43.94
1008,True,False,False,False,True,False,False,False,20,1,41056,0.26, 0.02, 0:00.09, 316, 300 , 3538.28 , 32.81
1009,False,False,True,True,False,False,True,True,40,9,49044,0.36, 0.03, 0:00.13, 297, 300 , 2530.43 , 39.20
1010,False,False,False,False,False,True,True,False,60,1,55161,0.26, 0.02, 0:00.08, 334, 300 , 3731.44 , 44.08
101,False,False,True,False,False,True,True,True,40,9,60868,0.37, 0.02, 0:00.11, 338, 300 , 2681.52 , 48.65
1011,False,False,False,True,True,True,False,False,20,1,55810,0.26, 0.01, 0:00.08, 335, 300 , 3740.74 , 44.60
1012,False,False,True,False,False,True,True,False,20,1,58924,0.29, 0.01, 0:00.09, 316, 300 , 3581.70 , 47.09
1013,True,False,False,False,True,False,False,False,20,5,41167,0.35, 0.02, 0:00.12, 303, 300 , 2559.40 , 32.90
1014,True,False,False,True,False,True,False,False,20,9,54700,0.40, 0.02, 0:00.12, 335, 300 , 2436.77 , 43.72
1015,True,False,False,True,False,True,True,True,40,1,56087,0.26, 0.02, 0:00.08, 333, 300 , 3677.82 , 44.82
1016,True,False,True,False,True,True,False,True,40,1,58990,0.26, 0.02, 0:00.09, 316, 300 , 3784.92 , 47.14
1017,True,False,True,False,False,False,True,True,20,9,42942,0.34, 0.03, 0:00.11, 322, 300 , 2881.10 , 34.32
1018,True,False,False,True,False,True,True,True,40,5,56716,0.27, 0.02, 0:00.08, 344, 300 , 3617.38 , 45.33
1019,True,False,True,False,False,False,True,True,20,5,43150,0.30, 0.02, 0:00.10, 306, 300 , 3175.34 , 34.49
1020,True,False,True,False,False,True,False,False,20,1,57914,0.26, 0.02, 0:00.09, 307, 300 , 3710.30 , 46.28
102,False,False,False,True,False,False,False,False,60,9,46931,0.42, 0.03, 0:00.16, 281, 300 , 1959.35 , 37.51
1021,True,False,False,False,True,False,False,False,40,1,45067,0.24, 0.01, 0:00.08, 305, 300 , 3734.27 , 36.02
1022,False,False,False,False,True,True,True,False,40,1,55434,0.24, 0.02, 0:00.07, 345, 300 , 4050.50 , 44.30
1023,True,False,False,True,False,True,True,True,40,9,57008,0.35, 0.01, 0:00.10, 350, 300 , 3045.25 , 45.56
1024,True,False,True,False,True,True,False,True,40,9,58511,0.43, 0.01, 0:00.14, 311, 300 , 2177.98 , 46.76
1025,False,False,False,False,True,True,True,False,40,5,56758,0.40, 0.01, 0:00.13, 315, 300 , 2373.55 , 45.36
1026,False,False,True,True,True,True,True,True,20,9,61229,0.40, 0.02, 0:00.13, 322, 300 , 2454.67 , 48.93
1027,True,False,True,False,True,True,False,True,40,5,58988,0.34, 0.02, 0:00.12, 300, 300 , 2706.29 , 47.14
1028,False,False,False,False,True,True,True,False,40,9,56626,0.37, 0.03, 0:00.12, 334, 300 , 2570.98 , 45.26
1029,False,False,True,False,True,False,True,True,60,5,51759,0.34, 0.02, 0:00.14, 262, 300 , 2336.50 , 41.37
1030,True,False,False,False,False,False,False,False,60,1,46966,0.24, 0.03, 0:00.10, 273, 300 , 3181.67 , 37.54
103,True,False,False,True,False,True,False,True,20,5,55945,0.36, 0.01, 0:00.11, 327, 300 , 2739.00 , 44.71
1031,False,False,True,True,False,True,False,True,60,5,60404,0.33, 0.03, 0:00.11, 311, 300 , 2711.84 , 48.27
1032,False,False,True,False,True,False,True,True,60,1,50385,0.25, 0.02, 0:00.10, 262, 300 , 3184.81 , 40.27
1033,True,False,False,False,False,False,False,False,60,5,46709,0.33, 0.02, 0:00.12, 277, 300 , 2435.72 , 37.33
1034,True,False,True,False,False,False,True,True,20,1,42598,0.27, 0.00, 0:00.09, 298, 300 , 3647.68 , 34.04
1035,True,False,False,False,False,False,False,False,60,9,46287,0.37, 0.04, 0:00.15, 274, 300 , 2076.43 , 36.99
1036,True,False,False,True,True,False,False,True,40,5,45769,0.36, 0.02, 0:00.13, 288, 300 , 2384.13 , 36.58
1037,False,False,True,True,False,False,False,True,40,1,48648,0.28, 0.00, 0:00.10, 275, 300 , 3147.19 , 38.88
1038,True,False,False,True,True,False,False,True,40,1,45675,0.35, 0.01, 0:00.12, 301, 300 , 2616.96 , 36.50
1039,False,False,True,True,False,False,False,True,60,9,50097,0.42, 0.01, 0:00.16, 271, 300 , 2016.45 , 40.04
1040,True,False,False,False,False,False,True,True,60,1,46720,0.27, 0.02, 0:00.10, 281, 300 , 2940.95 , 37.34
104,True,False,True,False,False,False,True,True,60,9,49647,0.37, 0.03, 0:00.13, 287, 300 , 2398.54 , 39.68
1041,True,False,False,True,True,False,False,True,20,9,41766,0.39, 0.03, 0:00.14, 304, 300 , 2204.08 , 33.38
1042,False,False,True,False,True,True,True,True,60,9,61306,0.37, 0.01, 0:00.12, 319, 300 , 2719.78 , 49.00
1043,True,False,True,False,False,False,False,True,60,9,49286,0.36, 0.03, 0:00.15, 267, 300 , 2171.30 , 39.39
1044,True,False,False,False,False,False,True,True,60,5,47338,0.30, 0.03, 0:00.12, 282, 300 , 2649.78 , 37.83
1045,False,False,True,False,True,False,True,True,20,9,44984,0.40, 0.01, 0:00.13, 315, 300 , 2383.34 , 35.95
1046,True,False,False,False,False,False,True,True,60,9,47762,0.36, 0.02, 0:00.12, 298, 300 , 2457.24 , 38.17
1047,True,False,True,False,False,False,False,False,20,1,42459,0.25, 0.02, 0:00.09, 300, 300 , 3659.96 , 33.93
1048,False,False,True,False,True,False,True,True,20,5,44551,0.34, 0.01, 0:00.12, 289, 300 , 2668.14 , 35.61
1049,False,False,False,True,True,True,False,False,40,9,55270,0.41, 0.01, 0:00.13, 315, 300 , 2297.25 , 44.17
1050,False,False,False,False,True,True,True,False,20,9,56626,0.40, 0.02, 0:00.13, 329, 300 , 2405.89 , 45.26
105,True,False,False,True,False,True,False,True,20,9,55613,0.40, 0.00, 0:00.12, 337, 300 , 2596.37 , 44.45
1051,False,False,True,True,True,True,True,True,40,5,61609,0.34, 0.02, 0:00.12, 309, 300 , 2768.37 , 49.24
1052,True,False,False,True,False,True,False,False,40,1,55228,0.26, 0.01, 0:00.08, 342, 300 , 3891.35 , 44.14
1053,False,False,True,True,True,True,True,True,40,1,61012,0.28, 0.02, 0:00.10, 306, 300 , 3395.28 , 48.76
1054,False,False,False,True,False,False,False,False,40,9,45616,0.39, 0.02, 0:00.14, 289, 300 , 2154.91 , 36.46
1055,False,False,False,True,True,True,False,False,40,1,55810,0.29, 0.00, 0:00.09, 341, 300 , 3535.23 , 44.60
