configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,1164016,2.74, 0.06, 0:00.41, 673, 260 , 639.40 , 1074.48
1001,False,False,True,True,True,True,True,True,20,1,1072100,2.11, 0.03, 0:00.31, 687, 260 , 858.55 , 989.63
1002,True,False,False,False,True,False,True,True,60,5,1159750,2.45, 0.04, 0:00.42, 596, 260 , 633.18 , 1070.54
1003,False,False,False,True,True,True,False,False,20,9,954794,4.00, 0.05, 0:00.65, 616, 260 , 401.13 , 881.35
1004,False,False,True,False,False,True,True,False,20,9,1068241,2.90, 0.05, 0:00.44, 668, 260 , 608.34 , 986.07
1005,True,False,False,True,False,True,False,False,20,1,954910,2.07, 0.04, 0:00.31, 678, 260 , 853.69 , 881.46
1006,False,False,False,False,False,True,True,False,60,5,963146,2.59, 0.07, 0:00.39, 683, 260 , 681.90 , 889.06
1007,True,False,False,True,False,True,False,False,20,5,943434,3.02, 0.04, 0:00.48, 635, 260 , 545.75 , 870.86
1008,True,False,False,False,True,False,False,False,20,1,1157956,2.15, 0.05, 0:00.35, 619, 260 , 747.82 , 1068.88
1009,False,False,True,True,False,False,True,True,40,9,1305449,2.85, 0.08, 0:00.46, 630, 260 , 577.68 , 1205.03
1010,False,False,False,False,False,True,True,False,60,1,962655,2.19, 0.03, 0:00.31, 700, 260 , 837.11 , 888.60
101,False,False,True,False,False,True,True,True,40,9,1068141,2.74, 0.06, 0:00.41, 670, 260 , 646.00 , 985.98
1011,False,False,False,True,True,True,False,False,20,1,969144,2.16, 0.05, 0:00.32, 694, 260 , 834.87 , 894.59
1012,False,False,True,False,False,True,True,False,20,1,1069329,2.28, 0.04, 0:00.35, 651, 260 , 760.38 , 987.07
1013,True,False,False,False,True,False,False,False,20,5,1144036,3.13, 0.06, 0:00.52, 605, 260 , 500.86 , 1056.03
1014,True,False,False,True,False,True,False,False,20,9,939430,3.76, 0.05, 0:00.62, 613, 260 , 424.45 , 867.17
1015,True,False,False,True,False,True,True,True,40,1,954852,2.08, 0.07, 0:00.29, 720, 260 , 894.00 , 881.40
1016,True,False,True,False,True,True,False,True,40,1,1041051,1.96, 0.04, 0:00.29, 684, 260 , 932.79 , 960.97
1017,True,False,True,False,False,False,True,True,20,9,1265610,2.95, 0.07, 0:00.47, 632, 260 , 563.02 , 1168.26
1018,True,False,False,True,False,True,True,True,40,5,955639,2.28, 0.05, 0:00.34, 681, 260 , 774.81 , 882.13
1019,True,False,True,False,False,False,True,True,20,5,1268166,2.34, 0.06, 0:00.37, 645, 260 , 726.59 , 1170.61
1020,True,False,True,False,False,True,False,False,20,1,1041580,1.99, 0.05, 0:00.29, 687, 260 , 914.72 , 961.46
102,False,False,False,True,False,False,False,False,60,9,1166929,3.68, 0.07, 0:00.63, 588, 260 , 413.88 , 1077.17
1021,True,False,False,False,True,False,False,False,40,1,1159774,2.21, 0.04, 0:00.37, 605, 260 , 719.99 , 1070.56
1022,False,False,False,False,True,True,True,False,40,1,965567,2.23, 0.04, 0:00.33, 682, 260 , 798.53 , 891.29
1023,True,False,False,True,False,True,True,True,40,9,953887,2.63, 0.04, 0:00.38, 698, 260 , 696.85 , 880.51
1024,True,False,True,False,True,True,False,True,40,9,1028326,3.50, 0.05, 0:00.58, 610, 260 , 457.75 , 949.22
1025,False,False,False,False,True,True,True,False,40,5,964438,2.32, 0.04, 0:00.35, 671, 260 , 759.53 , 890.25
1026,False,False,True,True,True,True,True,True,20,9,1076049,2.78, 0.04, 0:00.42, 669, 260 , 635.12 , 993.28
1027,True,False,True,False,True,True,False,True,40,5,1033550,2.92, 0.06, 0:00.48, 610, 260 , 547.73 , 954.05
1028,False,False,False,False,True,True,True,False,40,9,962301,2.90, 0.05, 0:00.43, 680, 260 , 613.04 , 888.28
1029,False,False,True,False,True,False,True,True,60,5,1305076,2.45, 0.04, 0:00.42, 589, 260 , 641.19 , 1204.69
1030,True,False,False,False,False,False,False,False,60,1,1158715,2.23, 0.05, 0:00.38, 599, 260 , 700.13 , 1069.58
103,True,False,False,True,False,True,False,True,20,5,943114,2.95, 0.03, 0:00.48, 615, 260 , 544.18 , 870.57
1031,False,False,True,True,False,True,False,True,60,5,1063897,3.03, 0.04, 0:00.51, 598, 260 , 521.49 , 982.06
1032,False,False,True,False,True,False,True,True,60,1,1301567,2.55, 0.06, 0:00.46, 566, 260 , 586.96 , 1201.45
1033,True,False,False,False,False,False,False,False,60,5,1144947,2.88, 0.08, 0:00.52, 570, 260 , 511.24 , 1056.87
1034,True,False,True,False,False,False,True,True,20,1,1265078,2.13, 0.03, 0:00.33, 647, 260 , 799.45 , 1167.76
1035,True,False,False,False,False,False,False,False,60,9,1141525,3.69, 0.06, 0:00.64, 582, 260 , 411.10 , 1053.72
1036,True,False,False,True,True,False,False,True,40,5,1152261,2.87, 0.04, 0:00.48, 599, 260 , 544.86 , 1063.63
1037,False,False,True,True,False,False,False,True,40,1,1304153,2.40, 0.08, 0:00.39, 624, 260 , 680.77 , 1203.83
1038,True,False,False,True,True,False,False,True,40,1,1165197,2.14, 0.05, 0:00.35, 621, 260 , 752.38 , 1075.57
1039,False,False,True,True,False,False,False,True,60,9,1291001,3.79, 0.09, 0:00.67, 577, 260 , 396.72 , 1191.69
1040,True,False,False,False,False,False,True,True,60,1,1158720,2.07, 0.08, 0:00.36, 591, 260 , 733.48 , 1069.59
104,True,False,True,False,False,False,True,True,60,9,1268750,2.77, 0.07, 0:00.46, 610, 260 , 575.01 , 1171.15
1041,True,False,False,True,True,False,False,True,20,9,1147073,3.71, 0.04, 0:00.60, 621, 260 , 437.01 , 1058.84
1042,False,False,True,False,True,True,True,True,60,9,1070926,2.91, 0.04, 0:00.44, 669, 260 , 608.04 , 988.55
1043,True,False,True,False,False,False,False,True,60,9,1252622,3.58, 0.06, 0:00.62, 581, 260 , 427.59 , 1156.27
1044,True,False,False,False,False,False,True,True,60,5,1159718,2.36, 0.09, 0:00.41, 596, 260 , 651.95 , 1070.51
1045,False,False,True,False,True,False,True,True,20,9,1301864,2.74, 0.05, 0:00.42, 661, 260 , 640.23 , 1201.72
1046,True,False,False,False,False,False,True,True,60,9,1159828,2.70, 0.09, 0:00.45, 610, 260 , 583.27 , 1070.61
1047,True,False,True,False,False,False,False,False,20,1,1265121,2.05, 0.09, 0:00.33, 646, 260 , 824.01 , 1167.80
1048,False,False,True,False,True,False,True,True,20,5,1303420,2.59, 0.04, 0:00.40, 645, 260 , 661.53 , 1203.16
1049,False,False,False,True,True,True,False,False,40,9,954794,3.88, 0.06, 0:00.64, 611, 260 , 409.76 , 881.35
1050,False,False,False,False,True,True,True,False,20,9,962301,2.72, 0.07, 0:00.40, 691, 260 , 658.63 , 888.28
105,True,False,False,True,False,True,False,True,20,9,939253,3.62, 0.05, 0:00.59, 614, 260 , 442.21 , 867.00
1051,False,False,True,True,True,True,True,True,40,5,1077656,2.44, 0.04, 0:00.36, 677, 260 , 735.36 , 994.76
1052,True,False,False,True,False,True,False,False,40,1,954910,2.08, 0.04, 0:00.30, 699, 260 , 877.68 , 881.46
1053,False,False,True,True,True,True,True,True,40,1,1072100,2.01, 0.06, 0:00.30, 690, 260 , 910.85 , 989.63
1054,False,False,False,True,False,False,False,False,40,9,1166481,3.74, 0.07, 0:00.62, 607, 260 , 420.28 , 1076.75
1055,False,False,False,True,True,True,False,False,40,1,969144,2.08, 0.04, 0:00.30, 706, 260 , 879.40 , 894.59
1056,True,False,False,True,False,True,False,False,40,5,943434,2.87, 0.04, 0:00.46, 622, 260 , 563.64 , 870.86
1057,True,False,False,False,True,False,False,False,40,5,1146917,3.08, 0.07, 0:00.51, 616, 260 , 517.40 , 1058.69
1058,False,False,False,True,True,True,False,False,40,5,960466,3.12, 0.06, 0:00.52, 608, 260 , 505.13 , 886.58
1059,True,False,False,False,True,False,False,False,40,9,1142498,3.57, 0.04, 0:00.60, 601, 260 , 440.21 , 1054.61
1060,True,False,False,True,False,True,False,False,40,9,939430,3.85, 0.06, 0:00.64, 604, 260 , 407.64 , 867.17
106,False,False,True,False,False,True,False,True,60,5,1059872,3.04, 0.07, 0:00.52, 596, 260 , 511.38 , 978.34
1061,False,False,False,True,False,False,True,False,20,1,1180440,2.38, 0.05, 0:00.37, 657, 260 , 715.76 , 1089.64
1062,True,False,True,False,True,True,False,True,60,5,1033550,2.93, 0.04, 0:00.49, 597, 260 , 538.33 , 954.05
1063,True,False,False,True,False,True,True,True,60,1,954852,2.08, 0.05, 0:00.29, 723, 260 , 902.57 , 881.40
1064,False,False,True,False,True,False,False,False,20,1,1299097,2.26, 0.05, 0:00.35, 650, 260 , 763.55 , 1199.17
1065,False,False,True,True,False,False,True,True,40,5,1307836,2.73, 0.05, 0:00.47, 589, 260 , 568.72 , 1207.23
1066,True,False,False,True,False,True,True,True,60,5,955639,2.19, 0.07, 0:00.32, 692, 260 , 815.22 , 882.13
1067,True,False,True,False,True,True,False,True,60,1,1041051,2.09, 0.05, 0:00.32, 661, 260 , 841.86 , 960.97
1068,True,False,True,False,False,False,True,True,40,9,1267701,2.76, 0.06, 0:00.45, 627, 260 , 600.60 , 1170.19
1069,True,False,False,False,True,False,False,False,60,1,1159628,2.08, 0.05, 0:00.35, 595, 260 , 747.87 , 1070.43
1070,False,False,False,False,True,True,True,False,20,1,965567,2.01, 0.05, 0:00.29, 702, 260 , 912.10 , 891.29
107,False,False,True,False,False,True,True,True,40,1,1068709,2.12, 0.02, 0:00.31, 684, 260 , 856.88 , 986.50
1071,True,False,False,True,False,True,True,True,60,9,953887,2.77, 0.06, 0:00.41, 677, 260 , 637.63 , 880.51
1072,False,False,False,False,True,True,True,False,20,5,964438,2.37, 0.08, 0:00.36, 672, 260 , 729.66 , 890.25
1073,True,False,True,False,True,True,False,True,60,9,1028326,3.65, 0.07, 0:00.60, 612, 260 , 433.23 , 949.22
1074,False,False,True,True,True,True,True,True,40,9,1076049,2.73, 0.04, 0:00.40, 683, 260 , 658.79 , 993.28
1075,False,False,True,False,True,False,True,True,40,5,1304652,2.51, 0.06, 0:00.42, 600, 260 , 630.29 , 1204.29
1076,True,False,True,False,False,True,False,False,20,5,1031570,2.88, 0.07, 0:00.48, 609, 260 , 552.95 , 952.22
1077,True,False,True,False,False,False,False,False,20,5,1255545,3.17, 0.07, 0:00.53, 610, 260 , 504.30 , 1158.96
1078,False,False,True,False,True,False,True,True,40,1,1302244,2.21, 0.05, 0:00.36, 615, 260 , 736.68 , 1202.07
1079,True,False,False,False,False,False,False,False,40,1,1158846,2.09, 0.07, 0:00.34, 622, 260 , 772.73 , 1069.70
1080,True,False,True,False,False,False,False,False,20,9,1251286,3.74, 0.05, 0:00.61, 622, 260 , 435.26 , 1155.03
108,False,False,True,False,False,True,False,True,60,9,1055962,3.87, 0.04, 0:00.65, 602, 260 , 408.72 , 974.73
1081,False,False,False,True,False,False,True,False,20,9,1181234,2.84, 0.07, 0:00.43, 665, 260 , 604.68 , 1090.37
1082,True,False,False,False,False,False,False,False,40,5,1146054,2.80, 0.05, 0:00.48, 591, 260 , 552.29 , 1057.90
1083,True,False,False,True,True,False,False,True,20,5,1150901,3.04, 0.04, 0:00.49, 626, 260 , 533.92 , 1062.37
1084,False,False,True,True,False,False,False,True,60,1,1303143,2.33, 0.05, 0:00.39, 598, 260 , 674.46 , 1202.90
1085,True,False,True,False,False,False,True,True,40,5,1269447,2.58, 0.04, 0:00.42, 625, 260 , 644.10 , 1171.80
1086,False,False,True,False,True,False,False,False,20,9,1287420,3.86, 0.08, 0:00.63, 619, 260 , 418.78 , 1188.39
1087,False,False,True,True,False,True,False,True,60,1,1074273,2.13, 0.06, 0:00.31, 692, 260 , 859.13 , 991.64
1088,True,False,False,False,False,False,False,False,40,9,1141373,3.96, 0.07, 0:00.68, 588, 260 , 385.37 , 1053.58
1089,True,False,False,True,True,False,False,True,20,1,1164453,2.17, 0.05, 0:00.33, 656, 260 , 787.63 , 1074.88
1090,False,False,False,True,False,False,True,False,20,5,1181210,2.65, 0.05, 0:00.41, 651, 260 , 636.08 , 1090.35
109,False,False,True,False,False,True,True,True,40,5,1071389,2.45, 0.04, 0:00.37, 671, 260 , 729.35 , 988.97
1091,False,False,True,True,False,False,False,True,60,5,1294074,3.04, 0.06, 0:00.55, 563, 260 , 487.44 , 1194.53
1092,True,False,True,False,False,False,True,True,40,1,1267030,2.11, 0.04, 0:00.34, 619, 260 , 778.06 , 1169.57
1093,False,False,True,False,True,False,False,False,20,5,1291462,3.12, 0.06, 0:00.52, 614, 260 , 516.10 , 1192.12
1094,True,False,True,True,True,False,False,False,60,5,1262946,2.86, 0.07, 0:00.51, 572, 260 , 524.38 , 1165.80
1095,False,False,False,False,False,True,True,False,20,9,960936,2.68, 0.05, 0:00.39, 695, 260 , 679.06 , 887.02
1096,True,False,True,True,True,False,False,False,60,1,1273912,2.30, 0.05, 0:00.39, 593, 260 , 682.27 , 1175.92
1097,False,False,False,False,False,True,True,False,20,5,963146,2.46, 0.04, 0:00.37, 673, 260 , 713.37 , 889.06
1098,True,False,True,False,False,False,False,True,60,5,1256539,2.87, 0.03, 0:00.51, 566, 260 , 522.63 , 1159.88
1099,True,False,True,True,False,True,True,True,40,9,1046451,2.61, 0.04, 0:00.39, 681, 260 , 692.83 , 965.95
1100,False,False,False,True,True,True,True,True,20,9,967374,2.74, 0.09, 0:00.41, 688, 260 , 645.48 , 892.96
110,True,False,True,False,False,False,False,False,40,5,1257456,2.87, 0.05, 0:00.48, 598, 260 , 550.16 , 1160.73
11,True,False,False,True,True,False,False,True,60,5,1152137,3.05, 0.04, 0:00.54, 568, 260 , 486.61 , 1063.51
1101,True,False,False,False,True,False,True,True,20,5,1158180,2.45, 0.04, 0:00.39, 640, 260 , 683.87 , 1069.09
1102,False,False,False,True,True,True,True,True,20,5,972061,2.44, 0.04, 0:00.36, 685, 260 , 733.63 , 897.29
1103,True,False,False,False,True,False,True,True,20,9,1159526,2.73, 0.08, 0:00.41, 671, 260 , 637.30 , 1070.33
1104,True,False,True,True,True,False,False,False,60,9,1259413,3.88, 0.10, 0:00.67, 589, 260 , 395.61 , 1162.54
1105,False,False,False,True,True,True,True,True,20,1,969958,2.17, 0.04, 0:00.31, 700, 260 , 842.51 , 895.35
1106,False,False,True,True,True,True,True,True,60,9,1076049,2.71, 0.07, 0:00.40, 682, 260 , 659.90 , 993.28
1107,True,False,False,True,False,True,False,False,60,1,954910,2.07, 0.04, 0:00.29, 716, 260 , 902.99 , 881.46
1108,False,False,True,True,True,True,True,True,60,5,1077656,2.48, 0.04, 0:00.37, 672, 260 , 719.95 , 994.76
1109,False,False,False,False,False,True,False,False,40,9,949524,3.87, 0.07, 0:00.64, 612, 260 , 409.90 , 876.48
1110,True,False,False,False,True,False,True,True,20,1,1157672,2.12, 0.06, 0:00.33, 651, 260 , 795.63 , 1068.62
111,True,False,True,True,True,False,False,True,20,9,1257971,3.87, 0.05, 0:00.63, 616, 260 , 418.45 , 1161.20
1111,True,False,False,True,False,True,False,False,60,5,943434,2.86, 0.07, 0:00.47, 624, 260 , 563.99 , 870.86
1112,False,False,True,True,True,True,True,True,60,1,1072100,2.14, 0.04, 0:00.32, 678, 260 , 840.42 , 989.63
1113,False,False,False,False,False,True,True,False,20,1,962655,2.45, 0.05, 0:00.37, 666, 260 , 702.88 , 888.60
1114,True,False,True,True,False,True,True,True,40,5,1047062,2.23, 0.05, 0:00.33, 682, 260 , 810.02 , 966.52
1115,True,False,False,True,False,True,False,False,60,9,939430,3.67, 0.07, 0:00.60, 623, 260 , 440.06 , 867.17
1116,True,False,True,False,True,True,True,False,20,1,1041440,1.94, 0.03, 0:00.28, 690, 260 , 957.67 , 961.33
1117,True,False,True,True,False,True,True,True,40,1,1047189,2.10, 0.04, 0:00.30, 705, 260 , 892.53 , 966.64
1118,False,False,True,False,True,False,False,False,40,1,1302267,2.28, 0.07, 0:00.38, 614, 260 , 711.43 , 1202.09
1119,True,False,True,False,True,True,True,False,20,5,1044016,2.15, 0.05, 0:00.32, 679, 260 , 838.16 , 963.71
1120,True,False,False,True,True,False,True,True,60,9,1165704,2.90, 0.05, 0:00.48, 608, 260 , 549.71 , 1076.03
112,True,False,True,False,False,False,True,False,20,1,1265121,2.04, 0.05, 0:00.32, 647, 260 , 841.58 , 1167.80
1121,False,False,False,True,False,False,True,False,40,5,1182911,2.61, 0.08, 0:00.43, 626, 260 , 617.39 , 1091.92
1122,True,False,True,False,True,True,True,False,20,9,1042621,2.69, 0.05, 0:00.41, 665, 260 , 648.97 , 962.42
1123,False,False,False,True,False,False,True,False,40,1,1181317,2.34, 0.07, 0:00.38, 622, 260 , 690.50 , 1090.45
1124,True,False,True,True,False,True,False,False,20,1,1046058,2.22, 0.06, 0:00.33, 680, 260 , 798.15 , 965.59
1125,True,False,False,True,True,False,True,False,20,5,1164708,2.34, 0.07, 0:00.36, 656, 260 , 721.10 , 1075.12
1126,True,False,False,True,True,False,True,False,20,1,1164152,2.14, 0.03, 0:00.33, 658, 260 , 803.48 , 1074.60
1127,False,False,True,False,True,False,False,False,40,9,1287481,3.87, 0.07, 0:00.65, 598, 260 , 404.96 , 1188.44
1128,True,False,False,True,True,False,True,False,20,9,1164496,2.79, 0.04, 0:00.42, 662, 260 , 622.05 , 1074.92
1129,False,False,True,False,True,False,False,False,40,5,1292006,3.10, 0.07, 0:00.53, 599, 260 , 504.33 , 1192.62
1130,False,False,False,True,False,False,True,False,40,9,1183076,2.86, 0.04, 0:00.45, 636, 260 , 583.30 , 1092.07
113,False,False,True,True,True,True,False,True,40,1,1072100,2.11, 0.05, 0:00.31, 695, 260 , 872.11 , 989.63
1131,True,False,False,False,True,True,True,True,40,1,950391,2.17, 0.03, 0:00.31, 706, 260 , 856.43 , 877.28
1132,True,False,True,True,False,True,True,True,20,9,1046451,2.76, 0.03, 0:00.41, 674, 260 , 650.48 , 965.95
1133,False,False,False,False,False,True,True,False,40,9,960936,2.77, 0.05, 0:00.41, 685, 260 , 640.38 , 887.02
1134,False,False,True,True,True,True,True,False,60,5,1077969,2.50, 0.05, 0:00.38, 667, 260 , 707.43 , 995.05
1135,False,False,True,True,False,False,False,True,20,5,1293136,3.05, 0.04, 0:00.50, 610, 260 , 527.33 , 1193.66
1136,True,False,True,True,False,True,True,True,20,5,1047062,2.17, 0.05, 0:00.32, 680, 260 , 830.29 , 966.52
1137,False,False,False,True,True,True,True,True,40,9,967374,2.67, 0.07, 0:00.39, 689, 260 , 668.52 , 892.96
1138,False,False,False,False,False,True,True,False,40,5,963146,2.49, 0.03, 0:00.38, 666, 260 , 701.32 , 889.06
1139,False,False,True,True,True,True,True,False,60,1,1073494,2.08, 0.06, 0:00.30, 700, 260 , 887.63 , 990.92
1140,False,False,True,True,False,False,False,True,20,9,1289397,3.89, 0.04, 0:00.63, 623, 260 , 422.45 , 1190.21
114,False,False,False,False,False,False,True,False,20,5,1177950,2.64, 0.05, 0:00.42, 637, 260 , 628.86 , 1087.34
1141,False,False,False,True,True,True,True,True,40,5,972061,2.53, 0.04, 0:00.38, 680, 260 , 701.01 , 897.29
1142,False,False,True,True,True,False,True,False,60,9,1308690,2.88, 0.08, 0:00.48, 611, 260 , 557.10 , 1208.02
1143,True,False,False,False,True,False,True,True,40,5,1159476,2.50, 0.07, 0:00.41, 628, 260 , 649.83 , 1070.29
1144,False,False,False,True,True,True,True,True,40,1,969958,2.27, 0.04, 0:00.32, 706, 260 , 813.81 , 895.35
1145,True,False,False,False,True,False,True,True,40,9,1160665,2.85, 0.05, 0:00.46, 631, 260 , 579.93 , 1071.38
1146,False,False,True,False,True,False,True,True,60,9,1305234,2.86, 0.05, 0:00.47, 613, 260 , 568.81 , 1204.83
1147,True,False,False,False,True,False,True,True,40,1,1159699,2.29, 0.04, 0:00.37, 631, 260 , 722.44 , 1070.49
1148,True,False,True,True,False,True,True,True,20,1,1047189,2.18, 0.05, 0:00.31, 702, 260 , 852.69 , 966.64
1149,True,False,True,False,True,True,True,False,40,1,1041440,1.95, 0.04, 0:00.29, 687, 260 , 939.53 , 961.33
1150,False,False,False,False,False,True,True,False,40,1,962655,2.17, 0.04, 0:00.30, 715, 260 , 858.09 , 888.60
