,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,260,608.4,892.741,323.5,0.30000000000000004,350814.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,260,664.2,1272.245,326.98999999999995,0.21400000000000002,354593.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,260,513.5,872.3599999999999,364.57000000000005,0.304,395350.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,260,636.2,717.0609999999999,283.82000000000005,0.368,307779.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,260,653.4,886.425,330.61,0.30500000000000005,358521.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,260,713.7,1414.6080000000002,280.4700000000001,0.185,304147.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,260,681.5,1112.1940000000002,294.61,0.23900000000000002,319484.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,260,650.6,940.509,271.87,0.281,294822.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,260,562.1,1078.9010000000003,320.73999999999995,0.24699999999999997,347813.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,260,538.7,766.4010000000001,410.16,0.354,444786.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,260,689.0,1341.1190000000001,289.76000000000005,0.199,314216.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,260,669.3,924.7439999999999,331.46,0.2920000000000001,359436.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,260,679.4,1290.8539999999998,287.12,0.20600000000000002,311360.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,260,647.9,1204.093,330.19,0.227,358067.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,260,548.5,768.38,315.79,0.346,342445.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,260,656.3,748.874,272.1,0.354,295066.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,260,702.1,1402.8609999999999,280.4700000000001,0.189,304147.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,260,656.9,1264.0,315.30000000000007,0.215,341913.0
