configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,350814,1.78, 0.07, 0:00.31, 594, 260 , 859.97 , 323.50
1001,False,False,True,True,True,True,True,True,20,1,354593,1.39, 0.04, 0:00.21, 673, 260 , 1276.19 , 326.99
1002,True,False,False,False,True,False,True,True,60,5,395350,1.42, 0.09, 0:00.29, 512, 260 , 915.92 , 364.57
1003,False,False,False,True,True,True,False,False,20,9,307779,2.49, 0.04, 0:00.41, 610, 260 , 639.62 , 283.82
1004,False,False,True,False,False,True,True,False,20,9,358521,2.06, 0.07, 0:00.35, 608, 260 , 774.89 , 330.61
1005,True,False,False,True,False,True,False,False,20,1,304147,1.44, 0.04, 0:00.21, 696, 260 , 1240.56 , 280.47
1006,False,False,False,False,False,True,True,False,60,5,319484,1.68, 0.02, 0:00.25, 669, 260 , 1054.64 , 294.61
1007,True,False,False,True,False,True,False,False,20,5,294822,1.76, 0.05, 0:00.27, 655, 260 , 959.63 , 271.87
1008,True,False,False,False,True,False,False,False,20,1,347813,1.44, 0.04, 0:00.27, 548, 260 , 997.02 , 320.74
1009,False,False,True,True,False,False,True,True,40,9,444786,1.81, 0.05, 0:00.34, 542, 260 , 793.05 , 410.16
1010,False,False,False,False,False,True,True,False,60,1,314216,1.35, 0.06, 0:00.20, 690, 260 , 1322.26 , 289.76
101,False,False,True,False,False,True,True,True,40,9,359436,2.01, 0.04, 0:00.32, 626, 260 , 834.17 , 331.46
1011,False,False,False,True,True,True,False,False,20,1,311360,1.40, 0.04, 0:00.21, 683, 260 , 1280.68 , 287.12
1012,False,False,True,False,False,True,True,False,20,1,358067,1.57, 0.04, 0:00.27, 602, 260 , 1015.89 , 330.19
1013,True,False,False,False,True,False,False,False,20,5,342445,1.84, 0.04, 0:00.34, 550, 260 , 782.32 , 315.79
1014,True,False,False,True,False,True,False,False,20,9,295066,2.29, 0.07, 0:00.36, 655, 260 , 740.10 , 272.10
1015,True,False,False,True,False,True,True,True,40,1,304147,1.31, 0.03, 0:00.19, 705, 260 , 1408.96 , 280.47
1016,True,False,True,False,True,True,False,True,40,1,341913,1.40, 0.01, 0:00.22, 645, 260 , 1263.10 , 315.30
1017,True,False,True,False,False,False,True,True,20,9,390665,1.77, 0.08, 0:00.32, 570, 260 , 841.67 , 360.25
1018,True,False,False,True,False,True,True,True,40,5,301601,1.55, 0.03, 0:00.22, 709, 260 , 1208.22 , 278.12
1019,True,False,True,False,False,False,True,True,20,5,389388,1.50, 0.04, 0:00.28, 550, 260 , 960.46 , 359.08
1020,True,False,True,False,False,True,False,False,20,1,344172,1.31, 0.05, 0:00.19, 686, 260 , 1393.97 , 317.38
102,False,False,False,True,False,False,False,False,60,9,399909,2.29, 0.08, 0:00.46, 511, 260 , 575.86 , 368.78
1021,True,False,False,False,True,False,False,False,40,1,383785,1.29, 0.04, 0:00.24, 535, 260 , 1088.98 , 353.91
1022,False,False,False,False,True,True,True,False,40,1,313326,1.38, 0.05, 0:00.20, 697, 260 , 1308.39 , 288.94
1023,True,False,False,True,False,True,True,True,40,9,305470,1.95, 0.03, 0:00.27, 721, 260 , 976.73 , 281.69
1024,True,False,True,False,True,True,False,True,40,9,333780,2.41, 0.03, 0:00.38, 637, 260 , 704.74 , 307.80
1025,False,False,False,False,True,True,True,False,40,5,319010,1.60, 0.06, 0:00.24, 677, 260 , 1090.07 , 294.18
1026,False,False,True,True,True,True,True,True,20,9,352921,1.89, 0.03, 0:00.28, 674, 260 , 962.86 , 325.45
1027,True,False,True,False,True,True,False,True,40,5,333009,1.84, 0.03, 0:00.30, 611, 260 , 891.24 , 307.09
1028,False,False,False,False,True,True,True,False,40,9,322037,1.90, 0.07, 0:00.27, 717, 260 , 971.11 , 296.97
1029,False,False,True,False,True,False,True,True,60,5,457631,1.68, 0.06, 0:00.35, 488, 260 , 768.97 , 422.01
1030,True,False,False,False,False,False,False,False,60,1,392549,1.36, 0.04, 0:00.29, 487, 260 , 932.66 , 361.99
103,True,False,False,True,False,True,False,True,20,5,294493,1.85, 0.04, 0:00.28, 658, 260 , 931.38 , 271.57
1031,False,False,True,True,False,True,False,True,60,5,344440,1.88, 0.04, 0:00.30, 641, 260 , 891.26 , 317.63
1032,False,False,True,False,True,False,True,True,60,1,454922,1.40, 0.04, 0:00.31, 462, 260 , 875.62 , 419.51
1033,True,False,False,False,False,False,False,False,60,5,385919,1.70, 0.06, 0:00.35, 495, 260 , 753.27 , 355.88
1034,True,False,True,False,False,False,True,True,20,1,390370,1.34, 0.05, 0:00.26, 538, 260 , 1059.92 , 359.98
1035,True,False,False,False,False,False,False,False,60,9,386685,2.13, 0.07, 0:00.42, 519, 260 , 626.42 , 356.58
1036,True,False,False,True,True,False,False,True,40,5,376573,1.82, 0.02, 0:00.35, 528, 260 , 765.42 , 347.26
1037,False,False,True,True,False,False,False,True,40,1,442544,1.44, 0.07, 0:00.31, 478, 260 , 863.37 , 408.09
1038,True,False,False,True,True,False,False,True,40,1,382552,1.32, 0.03, 0:00.25, 523, 260 , 1043.61 , 352.77
