configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,348021,1.67, 0.02, 0:00.25, 656, 240 , 961.72 , 348.02
1001,False,False,True,True,True,True,True,True,20,1,381674,1.30, 0.02, 0:00.18, 704, 240 , 1379.03 , 381.67
1002,True,False,False,False,True,False,True,True,60,5,346898,1.46, 0.06, 0:00.27, 562, 240 , 921.80 , 346.90
1003,False,False,False,True,True,True,False,False,20,9,345767,2.42, 0.04, 0:00.40, 608, 240 , 604.07 , 345.77
1004,False,False,True,False,False,True,True,False,20,9,374658,1.70, 0.03, 0:00.24, 708, 240 , 1050.93 , 374.66
1005,True,False,False,True,False,True,False,False,20,1,343361,1.23, 0.05, 0:00.17, 729, 240 , 1424.36 , 343.36
1006,False,False,False,False,False,True,True,False,60,5,350780,1.44, 0.06, 0:00.21, 720, 240 , 1179.80 , 350.78
1007,True,False,False,True,False,True,False,False,20,5,335884,1.62, 0.04, 0:00.25, 664, 240 , 986.87 , 335.88
1008,True,False,False,False,True,False,False,False,20,1,344931,1.33, 0.06, 0:00.24, 580, 240 , 1032.66 , 344.93
1009,False,False,True,True,False,False,True,True,40,9,384862,1.74, 0.05, 0:00.29, 602, 240 , 851.54 , 384.86
1010,False,False,False,False,False,True,True,False,60,1,349147,1.30, 0.02, 0:00.18, 720, 240 , 1369.79 , 349.15
101,False,False,True,False,False,True,True,True,40,9,375301,1.76, 0.02, 0:00.25, 716, 240 , 1026.99 , 375.30
1011,False,False,False,True,True,True,False,False,20,1,355428,1.22, 0.06, 0:00.17, 734, 240 , 1428.43 , 355.43
1012,False,False,True,False,False,True,True,False,20,1,375902,1.29, 0.06, 0:00.19, 690, 240 , 1322.12 , 375.90
1013,True,False,False,False,True,False,False,False,20,5,337400,1.69, 0.03, 0:00.29, 591, 240 , 849.71 , 337.40
1014,True,False,False,True,False,True,False,False,20,9,332762,2.07, 0.07, 0:00.33, 650, 240 , 741.60 , 332.76
1015,True,False,False,True,False,True,True,True,40,1,344349,1.21, 0.02, 0:00.17, 728, 240 , 1476.80 , 344.35
