id_video,conf5,conf10,conf15,conf20,conf25,conf30
0,0,0,0,0,0,0
1,0,0,0,0,0,11
2,1,110,0,0,116,88
3,0,0,113,33,11,116
4,0,0,0,0,0,0
5,0,2,0,0,11,0
6,0,0,0,0,0,0
7,1,0,0,0,22,0
8,0,1,144,11,116,44
9,0,0,34,111,0,110
10,11,33,111,0,136,0
11,120,11,0,115,33,0
12,0,0,0,33,33,128
13,0,0,0,0,0,124
14,17,0,0,114,111,116
15,1,5,125,0,0,0
16,1,0,0,0,122,55
17,0,0,66,0,0,116
18,0,77,33,0,0,0
19,0,0,0,34,34,88
20,4,0,0,0,0,117
21,138,0,0,0,0,0
22,0,125,0,0,0,11
23,8,0,0,0,0,0
24,111,1,138,0,0,0
25,88,0,0,0,44,147
26,6,0,111,11,0,99
27,3,0,0,0,115,0
28,0,0,88,55,66,11
29,0,116,0,22,0,125
30,0,0,0,0,0,0
31,22,1,111,111,0,0
32,4,111,0,22,0,110
33,0,0,0,0,0,44
34,44,110,55,33,44,111
35,0,88,11,0,0,0
36,0,3,0,0,0,116
37,36,0,0,0,5,0
38,0,6,0,0,33,33
39,7,27,0,0,0,0
40,126,0,29,0,0,0
41,0,3,0,44,0,11
42,0,0,0,0,0,33
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,12,0,40,0,0,0
47,0,0,5,0,0,55
48,4,0,135,11,0,0
49,11,0,111,0,0,0
50,3,0,0,33,0,0
51,11,2,0,55,0,0
52,0,0,5,77,0,111
53,0,2,0,0,0,11
54,0,88,0,0,6,0
55,2,12,0,0,111,0
56,0,74,0,0,147,0
57,2,1,0,0,22,0
58,0,110,6,0,0,22
59,0,6,15,0,0,0
60,11,0,0,0,11,11
61,59,0,0,11,33,55
62,0,0,22,22,33,0
63,0,0,139,0,0,0
64,4,129,51,0,113,55
65,0,0,0,0,0,0
66,2,31,0,0,99,0
67,0,66,6,0,33,6
68,0,0,0,3,0,0
69,0,0,0,44,0,116
70,0,0,2,11,116,110
71,0,33,0,44,111,116
72,1,0,6,115,0,0
73,7,32,26,11,0,0
74,121,0,0,0,77,0
75,0,111,8,0,0,0
76,8,0,0,144,0,44
77,0,0,0,0,0,0
78,0,0,0,0,0,0
79,4,0,1,111,0,33
80,0,0,55,0,117,66
81,0,33,0,32,0,0
82,0,0,11,0,124,0
83,1,0,0,0,0,111
84,0,0,0,0,0,0
85,0,0,0,110,0,0
86,2,0,0,11,0,0
87,0,0,0,0,0,0
88,0,0,114,0,0,176
89,1,0,0,11,88,0
90,0,52,117,0,0,0
91,1,115,0,125,88,124
92,0,0,123,157,6,33
93,0,1,148,0,0,0
94,0,11,0,0,0,111
95,0,6,1,22,11,38
96,35,29,0,3,137,118
97,3,8,114,33,114,33
98,6,11,0,6,77,0
99,6,88,12,6,6,33
100,1,17,0,3,33,0
101,0,77,5,38,12,12
102,129,0,123,66,0,99
103,0,0,0,99,0,0
104,4,0,0,0,33,0
105,0,0,0,0,0,0
106,0,55,0,110,0,0
107,29,0,0,55,0,117
108,4,151,0,0,22,0
109,22,11,32,0,32,0
110,0,110,0,11,0,0
111,49,0,0,11,0,44
112,0,44,124,44,125,0
113,0,0,0,0,0,115
114,3,0,0,0,0,0
115,11,0,0,55,0,11
116,0,0,0,88,0,0
117,0,0,32,33,0,0
118,0,0,0,0,186,0
119,0,0,0,11,0,116
120,0,0,11,0,0,77
121,0,0,88,80,116,11
122,0,55,0,0,0,33
123,0,0,0,0,0,0
124,0,0,0,0,33,0
125,20,0,0,111,44,0
126,0,0,0,0,0,0
127,0,182,111,0,0,32
128,0,55,0,33,116,55
129,3,0,0,44,0,144
130,0,0,0,44,88,0
131,4,0,0,0,88,44
132,0,0,11,0,44,33
133,29,38,0,0,0,0
134,0,0,11,0,114,110
135,0,1,123,77,0,125
136,38,0,88,0,0,44
137,0,0,0,9,0,0
138,0,0,0,77,11,0
139,0,46,0,116,44,0
140,0,88,176,0,88,0
141,56,0,0,0,0,44
142,0,0,0,0,125,0
143,0,0,0,0,0,0
144,0,0,0,0,0,0
145,5,2,55,124,0,0
146,36,0,0,0,44,0
147,0,0,0,0,0,11
148,0,0,33,55,0,0
149,138,77,0,0,0,0
150,190,31,0,11,149,33
151,0,0,31,0,0,22
152,2,0,0,0,0,0
153,2,0,11,0,55,88
154,0,0,99,110,0,0
155,0,0,126,0,0,124
156,0,0,0,111,0,32
157,2,0,38,0,0,55
158,6,0,111,0,11,11
159,158,0,110,66,0,121
160,0,22,0,0,0,55
161,0,99,0,0,0,22
162,10,22,8,0,113,32
163,0,0,88,5,0,0
164,0,0,0,88,0,44
165,0,0,0,77,44,33
166,0,0,0,0,0,116
167,3,0,0,144,77,0
168,0,0,0,0,5,0
