configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,etime
1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,2492748,0.99,0.11, 0:00.28,391,480,2633.08,996.1,0.28
101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,1315345,3.43,0.19, 0:00.81,447,480,679.57,525.61,0.81
102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,1543119,3.6,0.15, 0:00.79,473,480,692.02,616.63,0.79
103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,1556788,3.53,0.13, 0:00.74,493,480,744.12,622.09,0.74
104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,1639034,6.3,0.2, 0:01.19,544,480,438.97,654.96,1.19
105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,1641144,4.07,0.16, 0:00.73,572,480,748.09,655.8,0.73
106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,1584807,2.41,0.11, 0:00.54,464,480,1070.59,633.29,0.54
107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,1602347,2.61,0.14, 0:00.58,472,480,983.36,640.3,0.58
108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,1264942,3.22,0.12, 0:00.72,459,480,748.82,505.47,0.72
109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,1358942,3.15,0.18, 0:00.70,477,480,784.49,543.03,0.7
110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,1754880,3.63,0.2, 0:00.80,477,480,673.2,701.25,0.8
11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,2080052,1.37,0.14, 0:00.31,478,480,2162.21,831.19,0.31
111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,1550992,4.96,0.13, 0:00.89,568,480,600.45,619.78,0.89
112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,1343619,3.51,0.18, 0:00.72,508,480,754.08,536.91,0.72
113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,1341266,4.32,0.2, 0:00.87,518,480,623.88,535.97,0.87
114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,1258892,3.18,0.17, 0:00.69,485,480,811.35,503.05,0.69
115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,1680534,4.34,0.18, 0:00.87,516,480,618.69,671.54,0.87
116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,1296586,4.67,0.15, 0:00.90,532,480,594.81,518.12,0.9
117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,1339905,3.74,0.12, 0:00.77,499,480,699.84,535.43,0.77
118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,1626804,3.98,0.14, 0:00.80,510,480,671.9,650.07,0.8
119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,1290709,3.63,0.16, 0:00.75,507,480,742.44,515.77,0.75
120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,1282663,3.41,0.23, 0:00.72,502,480,770.66,512.55,0.72
12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,2080052,1.5,0.19, 0:00.35,480,480,1847.66,831.19,0.35
121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,1680714,3.92,0.19, 0:00.85,482,480,640.12,671.61,0.85
122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,1293848,3.31,0.26, 0:00.74,477,480,741.5,517.02,0.74
123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,1301876,4.39,0.14, 0:00.88,512,480,612.89,520.23,0.88
124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,1752105,4.02,0.17, 0:00.77,540,480,710.58,700.14,0.77
