configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,etime
1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,9934576,4.66,0.56, 0:00.98,530,480,754.12,3969.86,0.98
101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,4884592,19.72,0.91, 0:03.34,616,480,159.8,1951.88,3.34
102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,4613645,18.38,0.76, 0:02.66,717,480,205.86,1843.61,2.66
103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,4714696,21.99,0.92, 0:02.64,865,480,207.79,1883.99,2.64
104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,5708125,35.66,1.02, 0:02.86,1279,480,188.46,2280.97,2.86
105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,5921560,23.3,0.83, 0:02.13,1132,480,266.64,2366.26,2.13
106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,7033289,14.24,0.72, 0:01.85,808,480,319.11,2810.5,1.85
107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,6562223,15.24,0.81, 0:01.86,859,480,315.73,2622.27,1.86
108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,4447993,16.05,0.77, 0:02.49,674,480,224.65,1777.42,2.49
109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,4823633,17.82,1.05, 0:02.62,718,480,210.11,1927.53,2.62
110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,4874197,16.91,0.89, 0:02.58,689,480,215.65,1947.73,2.58
11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,7430401,6.72,0.6, 0:00.97,754,480,752.44,2969.19,0.97
111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,5720744,27.9,0.74, 0:03.78,756,480,139.91,2286.01,3.78
112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,4747412,22.19,0.86, 0:03.05,754,480,174.34,1897.07,3.05
113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,4720527,23.95,0.85, 0:02.87,861,480,189.88,1886.32,2.87
114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,4322826,20.71,0.86, 0:02.86,753,480,191.11,1727.4,2.86
115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,4718290,25.58,0.84, 0:02.91,906,480,186.18,1885.43,2.91
116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,4689807,27.27,0.87, 0:04.53,621,480,114.37,1874.05,4.53
117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,4746633,21.39,0.73, 0:02.87,769,480,189.85,1896.76,2.87
118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5715527,23.4,0.88, 0:03.27,742,480,164.05,2283.93,3.27
119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,4643314,23.13,0.88, 0:03.35,715,480,159.35,1855.47,3.35
120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,4632631,23.27,0.97, 0:03.46,699,480,154.15,1851.2,3.46
12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,7430401,7.71,0.66, 0:01.01,828,480,706.17,2969.19,1.01
