configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,etime
1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,12902691,2.17,0.28, 0:00.46,525,599,1932.14,5164.53,0.46
101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,7989759,11.35,0.62, 0:01.90,628,599,343.19,3198.04,1.9
102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,10754833,10.81,0.57, 0:01.56,728,599,425.22,4304.81,1.56
103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,10767715,11.96,0.39, 0:01.51,814,599,436.14,4309.97,1.51
104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,5726948,13.45,0.29, 0:01.46,936,599,447.88,2292.31,1.46
105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,5792234,10.09,0.34, 0:01.10,944,599,625.95,2318.44,1.1
106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,9799129,8.17,0.24, 0:01.06,791,599,666.0,3922.27,1.06
107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,9660122,8.58,0.32, 0:01.10,808,599,621.57,3866.63,1.1
108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,7494123,8.45,0.31, 0:01.34,653,599,503.59,2999.65,1.34
109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,7602572,9.9,0.35, 0:01.39,733,599,480.28,3043.06,1.39
110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,11043041,10.24,0.36, 0:01.44,736,599,464.12,4420.17,1.44
11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,9080794,2.91,0.24, 0:00.49,638,599,1709.83,3634.75,0.49
111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,5854865,15.39,0.34, 0:01.70,924,599,387.27,2343.51,1.7
112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,8148103,12.95,0.34, 0:01.60,829,599,414.1,3261.42,1.6
113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,8121164,14.23,0.38, 0:01.69,864,599,390.54,3250.64,1.69
114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,7567269,10.68,0.4, 0:01.42,778,599,473.98,3028.93,1.42
115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,11503793,13.92,0.3, 0:01.54,918,599,424.25,4604.59,1.54
116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,8112461,17.04,0.43, 0:02.15,810,599,296.28,3247.15,2.15
117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,8130685,12.27,0.36, 0:01.44,871,599,454.62,3254.45,1.44
118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,9059868,11.95,0.3, 0:01.46,837,599,451.76,3626.37,1.46
119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,7713995,12.52,0.38, 0:01.80,716,599,362.71,3087.66,1.8
120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,7697095,12.27,0.39, 0:01.68,753,599,392.79,3080.9,1.68
12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,9080794,2.72,0.19, 0:00.43,678,599,1964.53,3634.75,0.43
121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,11137784,13.78,0.46, 0:01.87,759,599,347.11,4458.09,1.87
122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,7716783,13.28,0.45, 0:01.85,740,599,350.69,3088.78,1.85
123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,7783389,16.37,0.33, 0:02.46,677,599,259.23,3115.44,2.46
124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,6732464,10.73,0.36, 0:01.33,829,599,503.02,2694.79,1.33
125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,6749621,10.94,0.33, 0:01.40,805,599,479.95,2701.65,1.4
126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,6793843,12.29,0.36, 0:01.41,896,599,476.55,2719.35,1.41
127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,7804455,9.33,0.37, 0:01.29,752,599,526.75,3123.87,1.29
