id_video,conf5,conf10,conf15,conf20,conf25,conf30
126,0,0,0,143,116,33
127,0,113,8,113,116,0
128,0,0,0,83,83,83
129,33,48,0,67,84,82
130,0,33,86,114,0,33
131,0,0,113,0,66,0
132,0,11,0,0,33,83
133,0,0,113,0,0,0
134,0,0,113,33,99,0
135,0,0,63,33,33,0
136,0,44,2,0,33,84
137,127,0,0,39,84,0
138,2,0,113,113,39,0
139,0,0,137,154,0,138
140,179,0,25,139,0,25
141,3,0,0,67,0,33
142,0,0,0,77,7,27
143,0,67,122,110,84,84
144,24,0,0,0,84,164
145,75,0,110,0,0,25
146,0,0,55,33,88,0
147,66,0,84,84,164,99
148,0,44,46,44,0,69
149,0,83,0,83,0,44
150,0,0,0,0,0,0
151,0,147,83,0,0,33
152,0,0,0,0,0,0
153,0,0,0,55,55,113
154,80,14,13,37,25,31
155,0,0,0,46,0,48
156,44,0,123,0,196,0
157,0,0,0,33,25,0
158,35,0,41,98,79,74
159,0,0,66,66,0,33
160,0,0,0,121,84,48
161,0,0,88,113,33,33
162,0,33,0,113,44,0
163,0,22,0,83,0,83
164,0,0,1,44,44,84
165,11,69,55,67,70,66
166,13,0,33,122,0,84
167,0,0,0,33,33,138
168,0,129,84,0,84,25
169,4,84,12,192,0,38
170,0,0,84,0,44,25
171,0,56,0,66,0,120
172,0,33,44,55,115,33
173,0,144,0,8,33,33
174,0,0,0,44,44,44
175,33,33,44,83,55,9
176,0,47,83,84,84,33
177,0,0,0,84,0,8
178,107,83,83,0,0,0
179,4,0,0,0,0,0
180,6,47,15,33,44,48
181,4,0,111,0,0,43
182,9,139,39,0,115,0
183,1,77,197,122,138,143
184,2,9,84,0,84,55
185,13,111,33,0,33,113
186,0,1,84,84,13,84
187,4,6,0,15,44,137
188,0,23,13,0,55,0
189,4,0,151,55,113,0
190,0,116,117,25,67,121
191,0,0,113,113,113,0
192,0,0,113,0,0,0
193,0,0,0,113,0,113
194,33,46,55,0,55,70
195,0,134,0,0,164,0
196,0,84,115,0,25,84
197,0,0,0,0,46,84
198,0,0,0,25,0,122
199,0,33,2,0,0,121
200,0,0,0,0,115,55
201,1,0,45,25,25,124
202,0,0,0,141,2,122
203,6,67,48,44,44,145
204,0,1,20,84,23,66
205,3,0,6,48,84,141
206,158,0,0,44,33,82
207,0,0,0,0,113,84
208,17,0,33,33,84,84
209,0,25,28,0,0,25
210,0,0,0,123,99,0
211,33,0,0,83,84,84
212,0,124,0,44,0,0
213,0,67,99,67,1,44
214,1,0,0,25,0,25
215,0,0,0,12,0,33
216,113,62,128,44,84,84
217,8,1,84,33,44,84
218,0,0,0,33,84,88
219,2,7,0,0,84,44
220,0,0,0,83,84,83
221,2,0,84,0,122,113
222,0,0,0,83,83,83
223,0,8,0,67,0,55
224,0,0,84,84,55,0
225,0,0,33,0,0,0
226,0,84,84,84,0,84
227,0,0,84,84,0,0
228,0,0,17,113,0,66
229,13,1,39,17,137,77
230,0,1,1,0,1,55
231,0,0,33,0,0,114
232,0,0,44,44,0,113
233,0,0,0,113,0,44
234,44,55,46,33,46,33
235,21,11,0,4,17,6
236,25,0,25,15,0,84
237,49,0,0,0,0,84
238,48,0,0,0,120,33
239,0,0,111,10,84,110
240,1,84,84,0,184,0
241,0,11,84,66,84,11
242,0,0,84,0,84,0
243,0,0,0,0,67,83
244,6,13,0,84,0,51
245,0,67,33,113,117,55
246,0,0,84,84,33,113
247,0,0,0,0,0,55
248,0,0,9,44,84,1
249,2,0,6,6,121,0
250,0,0,0,162,0,84
251,0,33,0,22,0,0
252,0,84,68,0,61,176
253,0,33,44,0,0,84
254,0,98,0,98,83,126
255,0,1,0,0,0,113
256,84,0,24,0,67,113
257,0,0,11,0,84,125
258,2,11,120,77,99,33
259,0,0,0,0,0,83
260,0,25,0,0,94,84
261,0,50,29,48,47,49
262,83,22,83,88,0,69
263,0,0,0,33,0,84
264,0,0,0,1,0,0
265,0,0,0,77,88,0
266,0,1,0,0,0,33
267,0,0,0,33,0,33
268,33,33,0,38,0,47
269,33,0,0,33,0,55
270,0,83,0,70,46,44
271,0,0,0,33,69,129
272,0,0,67,0,33,44
273,0,0,1,110,0,2
274,0,0,44,55,142,113
275,0,0,0,0,114,0
276,0,84,0,0,70,0
277,0,33,0,0,33,22
278,1,0,110,0,33,0
279,0,0,0,135,33,33
280,33,22,0,0,0,44
281,0,0,44,0,0,84
282,0,0,0,0,33,139
283,0,0,84,0,0,0
284,0,0,0,84,84,110
285,0,0,113,44,0,121
286,3,0,0,0,0,117
287,0,0,0,33,0,137
288,0,0,0,0,87,0
289,0,0,0,0,0,33
290,67,138,77,147,8,164
291,0,0,0,33,77,114
292,0,0,0,0,0,33
293,0,0,11,128,0,0
294,0,0,0,0,0,113
295,0,0,0,0,33,0
296,0,0,113,0,0,46
297,0,67,0,33,0,137
298,0,0,0,66,0,0
299,0,45,51,17,117,43
300,0,1,0,113,0,84
301,1,0,137,0,84,84
302,0,1,110,141,110,67
303,0,155,88,84,0,0
304,0,0,132,136,88,122
305,1,67,33,44,110,67
306,11,0,75,84,146,67
307,2,13,48,130,186,114
308,30,1,7,4,129,118
309,0,0,55,0,0,137
310,0,0,0,113,111,113
311,0,0,22,113,99,0
312,0,0,0,0,84,0
313,0,20,0,0,1,110
314,0,10,0,126,115,0
315,0,127,0,113,0,113
316,0,0,0,0,33,0
317,10,19,99,0,25,114
318,0,0,0,0,33,0
319,23,0,0,0,0,125
320,0,0,0,0,0,44
321,0,0,0,44,44,0
322,0,0,83,44,33,0
323,2,0,0,0,0,126
324,0,16,45,178,12,183
325,0,11,0,113,0,0
326,0,25,33,46,113,84
327,0,38,1,84,22,127
328,2,15,138,23,11,55
329,0,0,120,22,140,83
330,0,11,37,0,30,88
331,0,0,67,67,67,83
332,67,55,84,55,46,115
333,0,135,137,86,137,44
334,0,0,0,0,0,113
335,0,0,0,0,0,99
336,0,0,44,0,84,84
337,0,0,139,66,33,44
338,4,88,44,113,121,44
339,47,0,0,1,67,83
340,0,0,0,84,84,84
341,0,0,84,0,0,0
342,129,0,8,67,113,67
343,113,11,0,33,1,0
344,47,1,139,117,66,0
345,8,84,39,121,83,83
346,11,6,0,77,122,122
