configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,79002,0.66, 0.03, 0:00.20, 337, 494 , 2446.96 , 38.34
1001,False,False,True,True,True,True,True,True,20,1,102390,0.53, 0.04, 0:00.17, 328, 494 , 3018.62 , 49.69
1002,True,False,False,False,True,False,True,True,60,5,84363,0.52, 0.03, 0:00.18, 304, 494 , 2782.13 , 40.95
1003,False,False,False,True,True,True,False,False,20,9,97426,0.95, 0.02, 0:00.32, 299, 494 , 1534.38 , 47.29
1004,False,False,True,False,False,True,True,False,20,9,100390,0.80, 0.02, 0:00.25, 332, 494 , 2072.11 , 48.72
1005,True,False,False,True,False,True,False,False,20,1,90758,0.53, 0.01, 0:00.15, 347, 494 , 3204.92 , 44.05
1006,False,False,False,False,False,True,True,False,60,5,95588,0.63, 0.03, 0:00.19, 349, 494 , 2601.26 , 46.39
1007,True,False,False,True,False,True,False,False,20,5,90270,0.67, 0.02, 0:00.22, 315, 494 , 2293.39 , 43.81
1008,True,False,False,False,True,False,False,False,20,1,76530,0.42, 0.03, 0:00.14, 330, 494 , 3677.98 , 37.14
1009,False,False,True,True,False,False,True,True,40,9,88365,0.62, 0.04, 0:00.21, 320, 494 , 2509.67 , 42.89
1010,False,False,False,False,False,True,True,False,60,1,94014,0.54, 0.03, 0:00.17, 341, 494 , 2994.23 , 45.63
101,False,False,True,False,False,True,True,True,40,9,100893,0.80, 0.04, 0:00.25, 338, 494 , 2077.24 , 48.97
1011,False,False,False,True,True,True,False,False,20,1,97074,0.54, 0.04, 0:00.17, 335, 494 , 2960.23 , 47.11
1012,False,False,True,False,False,True,True,False,20,1,99678,0.54, 0.04, 0:00.17, 329, 494 , 2994.50 , 48.38
1013,True,False,False,False,True,False,False,False,20,5,76906,0.63, 0.03, 0:00.22, 292, 494 , 2214.50 , 37.33
1014,True,False,False,True,False,True,False,False,20,9,89990,0.85, 0.05, 0:00.29, 310, 494 , 1710.88 , 43.68
1015,True,False,False,True,False,True,True,True,40,1,91586,0.50, 0.03, 0:00.15, 360, 494 , 3419.94 , 44.45
1016,True,False,True,False,True,True,False,True,40,1,97737,0.49, 0.02, 0:00.15, 337, 494 , 3457.66 , 47.44
1017,True,False,True,False,False,False,True,True,20,9,79772,0.66, 0.02, 0:00.20, 333, 494 , 2533.88 , 38.72
1018,True,False,False,True,False,True,True,True,40,5,92308,0.64, 0.04, 0:00.19, 343, 494 , 2572.47 , 44.80
1019,True,False,True,False,False,False,True,True,20,5,80201,0.57, 0.02, 0:00.18, 327, 494 , 2870.62 , 38.93
1020,True,False,True,False,False,True,False,False,20,1,96819,0.51, 0.02, 0:00.16, 338, 494 , 3321.28 , 46.99
102,False,False,False,True,False,False,False,False,60,9,83664,0.80, 0.06, 0:00.29, 295, 494 , 1726.58 , 40.61
1021,True,False,False,False,True,False,False,False,40,1,82278,0.54, 0.04, 0:00.19, 307, 494 , 2667.37 , 39.93
1022,False,False,False,False,True,True,True,False,40,1,96044,0.58, 0.01, 0:00.17, 340, 494 , 2898.60 , 46.61
1023,True,False,False,True,False,True,True,True,40,9,92699,0.67, 0.05, 0:00.20, 363, 494 , 2530.88 , 44.99
1024,True,False,True,False,True,True,False,True,40,9,98020,1.03, 0.01, 0:00.34, 302, 494 , 1466.36 , 47.57
1025,False,False,False,False,True,True,True,False,40,5,98601,0.59, 0.03, 0:00.19, 334, 494 , 2672.21 , 47.86
1026,False,False,True,True,True,True,True,True,20,9,103477,0.86, 0.03, 0:00.27, 333, 494 , 1895.46 , 50.22
1027,True,False,True,False,True,True,False,True,40,5,97869,0.77, 0.04, 0:00.26, 310, 494 , 1965.94 , 47.50
1028,False,False,False,False,True,True,True,False,40,9,98778,0.83, 0.03, 0:00.25, 335, 494 , 1950.57 , 47.94
1029,False,False,True,False,True,False,True,True,60,5,91516,0.60, 0.04, 0:00.23, 282, 494 , 2250.53 , 44.42
1030,True,False,False,False,False,False,False,False,60,1,81961,0.47, 0.04, 0:00.17, 302, 494 , 3029.32 , 39.78
103,True,False,False,True,False,True,False,True,20,5,91023,0.73, 0.03, 0:00.23, 324, 494 , 2125.73 , 44.18
1031,False,False,True,True,False,True,False,True,60,5,100392,0.67, 0.04, 0:00.23, 304, 494 , 2207.27 , 48.72
1032,False,False,True,False,True,False,True,True,60,1,90295,0.45, 0.04, 0:00.17, 290, 494 , 3097.49 , 43.82
1033,True,False,False,False,False,False,False,False,60,5,81402,0.60, 0.03, 0:00.22, 281, 494 , 2239.64 , 39.51
1034,True,False,True,False,False,False,True,True,20,1,79864,0.45, 0.04, 0:00.15, 325, 494 , 3551.17 , 38.76
1035,True,False,False,False,False,False,False,False,60,9,80839,0.80, 0.05, 0:00.29, 294, 494 , 1737.71 , 39.23
1036,True,False,False,True,True,False,False,True,40,5,82578,0.70, 0.02, 0:00.24, 294, 494 , 2047.03 , 40.08
1037,False,False,True,True,False,False,False,True,40,1,89379,0.45, 0.03, 0:00.16, 303, 494 , 3284.60 , 43.38
1038,True,False,False,True,True,False,False,True,40,1,82983,0.46, 0.03, 0:00.15, 331, 494 , 3380.02 , 40.28
1039,False,False,True,True,False,False,False,True,60,9,88344,0.80, 0.04, 0:00.29, 286, 494 , 1735.36 , 42.88
1040,True,False,False,False,False,False,True,True,60,1,82012,0.48, 0.03, 0:00.16, 317, 494 , 3145.41 , 39.80
104,True,False,True,False,False,False,True,True,60,9,86399,0.61, 0.04, 0:00.20, 319, 494 , 2532.55 , 41.93
1041,True,False,False,True,True,False,False,True,20,9,77282,0.92, 0.03, 0:00.31, 306, 494 , 1606.00 , 37.51
1042,False,False,True,False,True,True,True,True,60,9,102891,0.82, 0.02, 0:00.25, 339, 494 , 2066.76 , 49.94
1043,True,False,True,False,False,False,False,True,60,9,84764,0.72, 0.05, 0:00.27, 286, 494 , 1898.53 , 41.14
1044,True,False,False,False,False,False,True,True,60,5,82764,0.52, 0.04, 0:00.18, 313, 494 , 2807.30 , 40.17
1045,False,False,True,False,True,False,True,True,20,9,84868,0.76, 0.03, 0:00.24, 324, 494 , 2139.56 , 41.19
1046,True,False,False,False,False,False,True,True,60,9,82437,0.63, 0.04, 0:00.21, 322, 494 , 2426.72 , 40.01
1047,True,False,True,False,False,False,False,False,20,1,79832,0.47, 0.02, 0:00.15, 324, 494 , 3351.99 , 38.75
1048,False,False,True,False,True,False,True,True,20,5,84980,0.53, 0.02, 0:00.18, 305, 494 , 2876.59 , 41.24
1049,False,False,False,True,True,True,False,False,40,9,97426,1.06, 0.03, 0:00.36, 304, 494 , 1383.93 , 47.29
1050,False,False,False,False,True,True,True,False,20,9,98778,0.72, 0.04, 0:00.22, 340, 494 , 2234.87 , 47.94
105,True,False,False,True,False,True,False,True,20,9,90754,0.83, 0.06, 0:00.28, 320, 494 , 1776.33 , 44.05
1051,False,False,True,True,True,True,True,True,40,5,103925,0.66, 0.04, 0:00.21, 336, 494 , 2480.49 , 50.44
1052,True,False,False,True,False,True,False,False,40,1,90758,0.57, 0.02, 0:00.17, 345, 494 , 2911.07 , 44.05
1053,False,False,True,True,True,True,True,True,40,1,102390,0.56, 0.03, 0:00.18, 330, 494 , 2935.97 , 49.69
1054,False,False,False,True,False,False,False,False,40,9,82474,0.83, 0.04, 0:00.28, 307, 494 , 1756.47 , 40.03
1055,False,False,False,True,True,True,False,False,40,1,97074,0.55, 0.03, 0:00.17, 341, 494 , 2964.87 , 47.11
1056,True,False,False,True,False,True,False,False,40,5,90270,0.67, 0.04, 0:00.23, 311, 494 , 2200.31 , 43.81
1057,True,False,False,False,True,False,False,False,40,5,81466,0.66, 0.02, 0:00.23, 294, 494 , 2164.59 , 39.54
1058,False,False,False,True,True,True,False,False,40,5,97670,0.81, 0.05, 0:00.28, 308, 494 , 1789.74 , 47.40
1059,True,False,False,False,True,False,False,False,40,9,81323,0.80, 0.05, 0:00.30, 282, 494 , 1657.78 , 39.47
1060,True,False,False,True,False,True,False,False,40,9,89990,0.93, 0.03, 0:00.30, 318, 494 , 1636.55 , 43.68
106,False,False,True,False,False,True,False,True,60,5,99267,0.78, 0.03, 0:00.26, 316, 494 , 1991.88 , 48.18
1061,False,False,False,True,False,False,True,False,20,1,78287,0.46, 0.03, 0:00.15, 327, 494 , 3402.74 , 38.00
1062,True,False,True,False,True,True,False,True,60,5,97869,0.80, 0.02, 0:00.26, 313, 494 , 1950.49 , 47.50
1063,True,False,False,True,False,True,True,True,60,1,91586,0.49, 0.05, 0:00.15, 360, 494 , 3334.68 , 44.45
1064,False,False,True,False,True,False,False,False,20,1,83782,0.49, 0.03, 0:00.16, 312, 494 , 3044.87 , 40.66
1065,False,False,True,True,False,False,True,True,40,5,88974,0.54, 0.05, 0:00.19, 308, 494 , 2764.58 , 43.18
1066,True,False,False,True,False,True,True,True,60,5,92308,0.58, 0.04, 0:00.17, 357, 494 , 2909.92 , 44.80
1067,True,False,True,False,True,True,False,True,60,1,97737,0.50, 0.04, 0:00.16, 325, 494 , 3180.37 , 47.44
1068,True,False,True,False,False,False,True,True,40,9,84913,0.59, 0.03, 0:00.19, 323, 494 , 2714.32 , 41.21
1069,True,False,False,False,True,False,False,False,60,1,83600,0.51, 0.03, 0:00.17, 313, 494 , 2934.40 , 40.57
1070,False,False,False,False,True,True,True,False,20,1,96044,0.54, 0.04, 0:00.17, 342, 494 , 2985.92 , 46.61
107,False,False,True,False,False,True,True,True,40,1,100186,0.58, 0.00, 0:00.17, 333, 494 , 2974.81 , 48.62
1071,True,False,False,True,False,True,True,True,60,9,92699,0.72, 0.02, 0:00.21, 357, 494 , 2390.13 , 44.99
1072,False,False,False,False,True,True,True,False,20,5,98601,0.68, 0.05, 0:00.22, 334, 494 , 2296.28 , 47.86
1073,True,False,True,False,True,True,False,True,60,9,98020,1.01, 0.03, 0:00.34, 305, 494 , 1484.07 , 47.57
1074,False,False,True,True,True,True,True,True,40,9,103477,0.78, 0.04, 0:00.24, 336, 494 , 2098.33 , 50.22
1075,False,False,True,False,True,False,True,True,40,5,90039,0.65, 0.03, 0:00.23, 299, 494 , 2283.79 , 43.70
1076,True,False,True,False,False,True,False,False,20,5,95051,0.69, 0.06, 0:00.24, 303, 494 , 2072.91 , 46.13
1077,True,False,True,False,False,False,False,False,20,5,79020,0.64, 0.04, 0:00.22, 303, 494 , 2309.46 , 38.35
1078,False,False,True,False,True,False,True,True,40,1,89325,0.51, 0.02, 0:00.17, 307, 494 , 3034.79 , 43.35
1079,True,False,False,False,False,False,False,False,40,1,80238,0.44, 0.03, 0:00.14, 324, 494 , 3447.75 , 38.94
1080,True,False,True,False,False,False,False,False,20,9,78501,0.77, 0.02, 0:00.26, 304, 494 , 1960.90 , 38.10
108,False,False,True,False,False,True,False,True,60,9,98630,0.93, 0.05, 0:00.31, 313, 494 , 1632.02 , 47.87
1081,False,False,False,True,False,False,True,False,20,9,78899,0.66, 0.03, 0:00.20, 340, 494 , 2503.43 , 38.29
1082,True,False,False,False,False,False,False,False,40,5,79618,0.63, 0.03, 0:00.22, 303, 494 , 2316.31 , 38.64
1083,True,False,False,True,True,False,False,True,20,5,77268,0.65, 0.05, 0:00.22, 313, 494 , 2247.21 , 37.50
1084,False,False,True,True,False,False,False,True,60,1,90760,0.45, 0.04, 0:00.17, 295, 494 , 3118.57 , 44.05
1085,True,False,True,False,False,False,True,True,40,5,85645,0.57, 0.03, 0:00.20, 304, 494 , 2641.36 , 41.57
1086,False,False,True,False,True,False,False,False,20,9,82799,0.83, 0.04, 0:00.31, 276, 494 , 1617.74 , 40.19
1087,False,False,True,True,False,True,False,True,60,1,101431,0.53, 0.02, 0:00.17, 329, 494 , 3137.96 , 49.23
1088,True,False,False,False,False,False,False,False,40,9,79100,0.76, 0.03, 0:00.27, 290, 494 , 1838.79 , 38.39
1089,True,False,False,True,True,False,False,True,20,1,77510,0.44, 0.04, 0:00.14, 336, 494 , 3499.80 , 37.62
1090,False,False,False,True,False,False,True,False,20,5,78825,0.56, 0.05, 0:00.18, 326, 494 , 2714.36 , 38.26
