configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,79002,0.69, 0.04, 0:00.22, 336, 494 , 2306.69 , 38.34
1001,False,False,True,True,True,True,True,True,20,1,102390,0.54, 0.05, 0:00.17, 330, 494 , 2956.07 , 49.69
1002,True,False,False,False,True,False,True,True,60,5,84363,0.53, 0.05, 0:00.19, 303, 494 , 2661.87 , 40.95
1003,False,False,False,True,True,True,False,False,20,9,97426,1.02, 0.03, 0:00.34, 303, 494 , 1445.35 , 47.29
1004,False,False,True,False,False,True,True,False,20,9,100390,0.78, 0.02, 0:00.23, 339, 494 , 2196.31 , 48.72
1005,True,False,False,True,False,True,False,False,20,1,90758,0.54, 0.03, 0:00.17, 339, 494 , 3007.87 , 44.05
1006,False,False,False,False,False,True,True,False,60,5,95588,0.66, 0.03, 0:00.20, 346, 494 , 2505.44 , 46.39
1007,True,False,False,True,False,True,False,False,20,5,90270,0.71, 0.02, 0:00.23, 313, 494 , 2129.38 , 43.81
1008,True,False,False,False,True,False,False,False,20,1,76530,0.41, 0.04, 0:00.14, 330, 494 , 3689.71 , 37.14
1009,False,False,True,True,False,False,True,True,40,9,88365,0.63, 0.01, 0:00.20, 320, 494 , 2536.68 , 42.89
1010,False,False,False,False,False,True,True,False,60,1,94014,0.55, 0.04, 0:00.17, 346, 494 , 2988.54 , 45.63
101,False,False,True,False,False,True,True,True,40,9,100893,0.75, 0.04, 0:00.23, 344, 494 , 2178.43 , 48.97
1011,False,False,False,True,True,True,False,False,20,1,97074,0.62, 0.02, 0:00.19, 332, 494 , 2609.44 , 47.11
1012,False,False,True,False,False,True,True,False,20,1,99678,0.58, 0.03, 0:00.19, 326, 494 , 2753.84 , 48.38
1013,True,False,False,False,True,False,False,False,20,5,76906,0.72, 0.02, 0:00.24, 300, 494 , 2040.25 , 37.33
1014,True,False,False,True,False,True,False,False,20,9,89990,0.84, 0.04, 0:00.28, 312, 494 , 1767.36 , 43.68
1015,True,False,False,True,False,True,True,True,40,1,91586,0.51, 0.02, 0:00.15, 353, 494 , 3336.62 , 44.45
1016,True,False,True,False,True,True,False,True,40,1,97737,0.46, 0.03, 0:00.14, 341, 494 , 3668.44 , 47.44
1017,True,False,True,False,False,False,True,True,20,9,79772,0.61, 0.02, 0:00.19, 335, 494 , 2748.14 , 38.72
1018,True,False,False,True,False,True,True,True,40,5,92308,0.60, 0.01, 0:00.17, 356, 494 , 2905.85 , 44.80
1019,True,False,True,False,False,False,True,True,20,5,80201,0.62, 0.03, 0:00.20, 316, 494 , 2515.56 , 38.93
1020,True,False,True,False,False,True,False,False,20,1,96819,0.50, 0.03, 0:00.16, 325, 494 , 3194.97 , 46.99
102,False,False,False,True,False,False,False,False,60,9,83664,0.81, 0.03, 0:00.29, 289, 494 , 1717.83 , 40.61
1021,True,False,False,False,True,False,False,False,40,1,82278,0.46, 0.05, 0:00.16, 321, 494 , 3206.40 , 39.93
1022,False,False,False,False,True,True,True,False,40,1,96044,0.50, 0.03, 0:00.15, 341, 494 , 3178.46 , 46.61
1023,True,False,False,True,False,True,True,True,40,9,92699,0.71, 0.02, 0:00.20, 355, 494 , 2431.72 , 44.99
1024,True,False,True,False,True,True,False,True,40,9,98020,0.91, 0.05, 0:00.32, 302, 494 , 1603.26 , 47.57
1025,False,False,False,False,True,True,True,False,40,5,98601,0.65, 0.04, 0:00.21, 319, 494 , 2317.67 , 47.86
1026,False,False,True,True,True,True,True,True,20,9,103477,0.87, 0.04, 0:00.27, 331, 494 , 1872.22 , 50.22
1027,True,False,True,False,True,True,False,True,40,5,97869,0.75, 0.03, 0:00.25, 309, 494 , 2034.58 , 47.50
1028,False,False,False,False,True,True,True,False,40,9,98778,0.77, 0.04, 0:00.24, 334, 494 , 2063.67 , 47.94
1029,False,False,True,False,True,False,True,True,60,5,91516,0.55, 0.03, 0:00.20, 284, 494 , 2544.20 , 44.42
1030,True,False,False,False,False,False,False,False,60,1,81961,0.47, 0.04, 0:00.16, 304, 494 , 3043.56 , 39.78
103,True,False,False,True,False,True,False,True,20,5,91023,0.67, 0.05, 0:00.22, 323, 494 , 2245.96 , 44.18
