configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,3113344,29.43, 0.57, 0:03.21, 932, 1253 , 391.56 , 477.06
1001,False,False,True,True,True,True,True,True,20,1,4963004,23.16, 0.47, 0:02.58, 913, 1253 , 487.51 , 760.49
1002,True,False,False,False,True,False,True,True,60,5,3094458,25.27, 0.63, 0:03.42, 757, 1253 , 368.60 , 474.17
1003,False,False,False,True,True,True,False,False,20,9,4246998,37.84, 0.50, 0:04.33, 885, 1253 , 290.28 , 650.78
1004,False,False,True,False,False,True,True,False,20,9,4843444,29.20, 0.43, 0:03.00, 986, 1253 , 418.92 , 742.17
1005,True,False,False,True,False,True,False,False,20,1,4256571,20.70, 0.36, 0:02.36, 890, 1253 , 532.12 , 652.24
1006,False,False,False,False,False,True,True,False,60,5,4218890,25.85, 0.39, 0:02.68, 977, 1253 , 468.97 , 646.47
1007,True,False,False,True,False,True,False,False,20,5,4214557,27.52, 0.52, 0:03.09, 906, 1253 , 406.75 , 645.81
1008,True,False,False,False,True,False,False,False,20,1,3062219,19.77, 0.40, 0:02.52, 799, 1253 , 498.85 , 469.23
1009,False,False,True,True,False,False,True,True,40,9,3635678,28.01, 0.60, 0:03.41, 837, 1253 , 369.53 , 557.10
1010,False,False,False,False,False,True,True,False,60,1,4232306,22.68, 0.40, 0:02.46, 935, 1253 , 510.03 , 648.53
101,False,False,True,False,False,True,True,True,40,9,4895930,29.58, 0.49, 0:03.00, 1000, 1253 , 419.20 , 750.21
1011,False,False,False,True,True,True,False,False,20,1,4282236,22.34, 0.47, 0:02.44, 934, 1253 , 515.78 , 656.18
1012,False,False,True,False,False,True,True,False,20,1,4859071,21.11, 0.48, 0:02.34, 922, 1253 , 539.11 , 744.57
1013,True,False,False,False,True,False,False,False,20,5,3034858,26.34, 0.46, 0:03.21, 833, 1253 , 391.37 , 465.04
1014,True,False,False,True,False,True,False,False,20,9,4207586,34.23, 0.50, 0:03.96, 875, 1253 , 316.77 , 644.74
