configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,79002,0.75, 0.04, 0:00.23, 334, 494 , 2121.43 , 38.34
1001,False,False,True,True,True,True,True,True,20,1,102390,0.51, 0.04, 0:00.16, 340, 494 , 3238.09 , 49.69
1002,True,False,False,False,True,False,True,True,60,5,84363,0.56, 0.03, 0:00.19, 306, 494 , 2596.86 , 40.95
1003,False,False,False,True,True,True,False,False,20,9,97426,0.98, 0.04, 0:00.34, 299, 494 , 1467.22 , 47.29
1004,False,False,True,False,False,True,True,False,20,9,100390,0.76, 0.04, 0:00.24, 330, 494 , 2136.40 , 48.72
1005,True,False,False,True,False,True,False,False,20,1,90758,0.51, 0.02, 0:00.15, 350, 494 , 3298.81 , 44.05
1006,False,False,False,False,False,True,True,False,60,5,95588,0.61, 0.03, 0:00.18, 347, 494 , 2658.62 , 46.39
1007,True,False,False,True,False,True,False,False,20,5,90270,0.76, 0.03, 0:00.24, 330, 494 , 2066.35 , 43.81
1008,True,False,False,False,True,False,False,False,20,1,76530,0.44, 0.06, 0:00.15, 332, 494 , 3378.03 , 37.14
1009,False,False,True,True,False,False,True,True,40,9,88365,0.63, 0.02, 0:00.20, 317, 494 , 2545.64 , 42.89
1010,False,False,False,False,False,True,True,False,60,1,94014,0.54, 0.03, 0:00.17, 336, 494 , 2977.27 , 45.63
101,False,False,True,False,False,True,True,True,40,9,100893,0.76, 0.05, 0:00.24, 337, 494 , 2133.46 , 48.97
1011,False,False,False,True,True,True,False,False,20,1,97074,0.50, 0.02, 0:00.15, 337, 494 , 3194.76 , 47.11
1012,False,False,True,False,False,True,True,False,20,1,99678,0.59, 0.02, 0:00.19, 321, 494 , 2731.83 , 48.38
1013,True,False,False,False,True,False,False,False,20,5,76906,0.69, 0.05, 0:00.24, 300, 494 , 2034.03 , 37.33
1014,True,False,False,True,False,True,False,False,20,9,89990,0.97, 0.03, 0:00.31, 317, 494 , 1590.05 , 43.68
1015,True,False,False,True,False,True,True,True,40,1,91586,0.46, 0.04, 0:00.13, 369, 494 , 3685.49 , 44.45
1016,True,False,True,False,True,True,False,True,40,1,97737,0.48, 0.03, 0:00.15, 343, 494 , 3556.39 , 47.44
1017,True,False,True,False,False,False,True,True,20,9,79772,0.65, 0.03, 0:00.20, 332, 494 , 2541.75 , 38.72
1018,True,False,False,True,False,True,True,True,40,5,92308,0.60, 0.02, 0:00.18, 347, 494 , 2788.93 , 44.80
1019,True,False,True,False,False,False,True,True,20,5,80201,0.55, 0.04, 0:00.18, 326, 494 , 2893.76 , 38.93
1020,True,False,True,False,False,True,False,False,20,1,96819,0.50, 0.02, 0:00.15, 334, 494 , 3380.07 , 46.99
102,False,False,False,True,False,False,False,False,60,9,83664,0.73, 0.04, 0:00.27, 287, 494 , 1866.89 , 40.61
1021,True,False,False,False,True,False,False,False,40,1,82278,0.47, 0.02, 0:00.16, 308, 494 , 3200.89 , 39.93
1022,False,False,False,False,True,True,True,False,40,1,96044,0.51, 0.01, 0:00.15, 344, 494 , 3298.04 , 46.61
1023,True,False,False,True,False,True,True,True,40,9,92699,0.72, 0.03, 0:00.20, 365, 494 , 2422.52 , 44.99
1024,True,False,True,False,True,True,False,True,40,9,98020,0.98, 0.02, 0:00.33, 307, 494 , 1549.09 , 47.57
1025,False,False,False,False,True,True,True,False,40,5,98601,0.69, 0.04, 0:00.21, 340, 494 , 2352.57 , 47.86
1026,False,False,True,True,True,True,True,True,20,9,103477,0.74, 0.04, 0:00.23, 334, 494 , 2210.75 , 50.22
1027,True,False,True,False,True,True,False,True,40,5,97869,0.73, 0.03, 0:00.24, 313, 494 , 2103.82 , 47.50
1028,False,False,False,False,True,True,True,False,40,9,98778,0.79, 0.02, 0:00.24, 340, 494 , 2098.61 , 47.94
1029,False,False,True,False,True,False,True,True,60,5,91516,0.61, 0.03, 0:00.22, 291, 494 , 2275.90 , 44.42
1030,True,False,False,False,False,False,False,False,60,1,81961,0.45, 0.04, 0:00.16, 307, 494 , 3192.31 , 39.78
103,True,False,False,True,False,True,False,True,20,5,91023,0.67, 0.04, 0:00.22, 324, 494 , 2280.18 , 44.18
1031,False,False,True,True,False,True,False,True,60,5,100392,0.78, 0.03, 0:00.26, 312, 494 , 1990.55 , 48.72
1032,False,False,True,False,True,False,True,True,60,1,90295,0.49, 0.04, 0:00.17, 308, 494 , 2993.09 , 43.82
1033,True,False,False,False,False,False,False,False,60,5,81402,0.58, 0.02, 0:00.21, 283, 494 , 2366.39 , 39.51
1034,True,False,True,False,False,False,True,True,20,1,79864,0.44, 0.03, 0:00.15, 323, 494 , 3545.54 , 38.76
1035,True,False,False,False,False,False,False,False,60,9,80839,0.74, 0.04, 0:00.27, 282, 494 , 1837.46 , 39.23
1036,True,False,False,True,True,False,False,True,40,5,82578,0.66, 0.04, 0:00.23, 297, 494 , 2126.79 , 40.08
1037,False,False,True,True,False,False,False,True,40,1,89379,0.50, 0.04, 0:00.18, 302, 494 , 2928.74 , 43.38
1038,True,False,False,True,True,False,False,True,40,1,82983,0.42, 0.05, 0:00.15, 318, 494 , 3375.01 , 40.28
1039,False,False,True,True,False,False,False,True,60,9,88344,0.77, 0.02, 0:00.28, 286, 494 , 1817.06 , 42.88
1040,True,False,False,False,False,False,True,True,60,1,82012,0.45, 0.03, 0:00.15, 321, 494 , 3399.53 , 39.80
104,True,False,True,False,False,False,True,True,60,9,86399,0.59, 0.05, 0:00.20, 313, 494 , 2534.09 , 41.93
1041,True,False,False,True,True,False,False,True,20,9,77282,0.93, 0.03, 0:00.31, 308, 494 , 1599.91 , 37.51
1042,False,False,True,False,True,True,True,True,60,9,102891,0.86, 0.01, 0:00.26, 331, 494 , 1939.21 , 49.94
1043,True,False,True,False,False,False,False,True,60,9,84764,0.71, 0.05, 0:00.27, 278, 494 , 1890.92 , 41.14
1044,True,False,False,False,False,False,True,True,60,5,82764,0.51, 0.05, 0:00.18, 314, 494 , 2847.75 , 40.17
1045,False,False,True,False,True,False,True,True,20,9,84868,0.72, 0.03, 0:00.23, 320, 494 , 2197.07 , 41.19
1046,True,False,False,False,False,False,True,True,60,9,82437,0.62, 0.03, 0:00.20, 320, 494 , 2516.16 , 40.01
1047,True,False,True,False,False,False,False,False,20,1,79832,0.46, 0.03, 0:00.15, 321, 494 , 3369.02 , 38.75
1048,False,False,True,False,True,False,True,True,20,5,84980,0.56, 0.02, 0:00.19, 304, 494 , 2715.49 , 41.24
1049,False,False,False,True,True,True,False,False,40,9,97426,1.01, 0.08, 0:00.37, 294, 494 , 1355.42 , 47.29
1050,False,False,False,False,True,True,True,False,20,9,98778,0.83, 0.04, 0:00.26, 339, 494 , 1927.90 , 47.94
105,True,False,False,True,False,True,False,True,20,9,90754,0.99, 0.01, 0:00.31, 323, 494 , 1613.11 , 44.05
1051,False,False,True,True,True,True,True,True,40,5,103925,0.59, 0.04, 0:00.19, 334, 494 , 2670.44 , 50.44
1052,True,False,False,True,False,True,False,False,40,1,90758,0.50, 0.03, 0:00.15, 351, 494 , 3352.31 , 44.05
1053,False,False,True,True,True,True,True,True,40,1,102390,0.51, 0.03, 0:00.16, 338, 494 , 3255.31 , 49.69
1054,False,False,False,True,False,False,False,False,40,9,82474,0.76, 0.02, 0:00.27, 288, 494 , 1841.50 , 40.03
1055,False,False,False,True,True,True,False,False,40,1,97074,0.58, 0.04, 0:00.18, 332, 494 , 2712.39 , 47.11
1056,True,False,False,True,False,True,False,False,40,5,90270,0.73, 0.03, 0:00.23, 327, 494 , 2153.08 , 43.81
1057,True,False,False,False,True,False,False,False,40,5,81466,0.75, 0.03, 0:00.27, 291, 494 , 1857.66 , 39.54
1058,False,False,False,True,True,True,False,False,40,5,97670,0.74, 0.03, 0:00.25, 303, 494 , 1969.75 , 47.40
1059,True,False,False,False,True,False,False,False,40,9,81323,0.86, 0.04, 0:00.32, 279, 494 , 1557.72 , 39.47
1060,True,False,False,True,False,True,False,False,40,9,89990,0.89, 0.03, 0:00.29, 310, 494 , 1686.48 , 43.68
106,False,False,True,False,False,True,False,True,60,5,99267,0.71, 0.02, 0:00.24, 306, 494 , 2137.69 , 48.18
1061,False,False,False,True,False,False,True,False,20,1,78287,0.48, 0.01, 0:00.14, 340, 494 , 3397.64 , 38.00
1062,True,False,True,False,True,True,False,True,60,5,97869,0.69, 0.02, 0:00.23, 308, 494 , 2232.25 , 47.50
1063,True,False,False,True,False,True,True,True,60,1,91586,0.51, 0.03, 0:00.15, 358, 494 , 3365.86 , 44.45
