,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,1253,924.6,392.887,477.06000000000006,3.207,3113344.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,1253,930.0,530.121,760.49,2.379,4963004.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,1253,772.1,384.566,474.16999999999996,3.28,3094458.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,1253,881.7,281.56199999999995,650.78,4.465999999999999,4246998.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,1253,983.3,413.809,742.17,3.0450000000000004,4843444.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,1253,895.4,517.332,652.24,2.4330000000000003,4256571.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,1253,976.0,477.717,646.47,2.636,4218890.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,1253,902.1,391.046,645.8099999999998,3.215,4214557.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,1253,767.9,469.805,469.2299999999999,2.684,3062219.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,1253,835.5,361.65500000000003,557.1000000000001,3.4880000000000004,3635678.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,1253,935.4,514.664,648.53,2.4450000000000003,4232306.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,1253,995.9,414.746,750.21,3.037,4895930.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,1253,926.0,515.9869999999999,656.1800000000001,2.44,4282236.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,1253,922.6,522.29,744.5699999999999,2.415,4859071.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,1253,838.3,383.712,465.0400000000001,3.277,3034858.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,1253,888.9,305.01099999999997,644.74,4.116999999999999,4207586.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,1253,898.2,522.674,658.1800000000001,2.407,4295325.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,1253,900.3,540.402,745.78,2.335,4866970.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,1253,874.9,409.00100000000003,539.74,3.0810000000000004,3522335.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,1253,961.1,492.08599999999996,654.5,2.5599999999999996,4271283.0
20,1019,True,False,True,False,False,False,True,True,20.0,5.0,1253,793.0,430.067,540.63,2.9330000000000003,3528164.0
21,1020,True,False,True,False,False,True,False,False,20.0,1.0,1253,893.4,529.3810000000001,738.08,2.382,4816759.0
22,102,False,False,False,True,False,False,False,False,60.0,9.0,1253,793.5,276.809,479.8,4.546,3131213.0
23,1021,True,False,False,False,True,False,False,False,40.0,1.0,1253,711.9,423.428,472.33000000000004,2.9749999999999996,3082416.0
24,1022,False,False,False,False,True,True,True,False,40.0,1.0,1253,933.1,512.142,650.01,2.457,4242016.0
25,1023,True,False,False,True,False,True,True,True,40.0,9.0,1253,1016.9,442.28999999999996,654.41,2.8480000000000003,4270691.0
26,1024,True,False,True,False,True,True,False,True,40.0,9.0,1253,911.4,314.58799999999997,738.6900000000002,4.0,4820725.0
27,1025,False,False,False,False,True,True,True,False,40.0,5.0,1253,985.0,463.63500000000005,648.33,2.714,4231041.0
28,1026,False,False,True,True,True,True,True,True,20.0,9.0,1253,1011.7,403.03200000000004,759.3599999999999,3.1270000000000002,4955644.0
29,1027,True,False,True,False,True,True,False,True,40.0,5.0,1253,915.5,400.044,740.6800000000001,3.148,4833717.0
30,1028,False,False,False,False,True,True,True,False,40.0,9.0,1253,1011.0,394.85699999999997,647.74,3.188,4227150.0
31,1029,False,False,True,False,True,False,True,True,60.0,5.0,1253,771.1,365.161,556.3500000000001,3.4560000000000004,3630746.0
32,1030,True,False,False,False,False,False,False,False,60.0,1.0,1253,676.5,397.45799999999997,471.2,3.1770000000000005,3075103.0
33,103,True,False,False,True,False,True,False,True,20.0,5.0,1253,915.2,402.105,651.2,3.126,4249748.0
34,1031,False,False,True,True,False,True,False,True,60.0,5.0,1253,890.3,368.077,754.08,3.4200000000000004,4921146.0
