configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,3113344,27.45, 0.48, 0:03.02, 923, 1253 , 416.68 , 477.06
1001,False,False,True,True,True,True,True,True,20,1,4963004,21.25, 0.40, 0:02.33, 928, 1253 , 540.90 , 760.49
1002,True,False,False,False,True,False,True,True,60,5,3094458,24.85, 0.68, 0:03.29, 775, 1253 , 383.00 , 474.17
1003,False,False,False,True,True,True,False,False,20,9,4246998,39.56, 0.60, 0:04.48, 895, 1253 , 280.45 , 650.78
1004,False,False,True,False,False,True,True,False,20,9,4843444,30.76, 0.49, 0:03.15, 990, 1253 , 399.70 , 742.17
1005,True,False,False,True,False,True,False,False,20,1,4256571,21.56, 0.40, 0:02.47, 886, 1253 , 508.27 , 652.24
1006,False,False,False,False,False,True,True,False,60,5,4218890,25.59, 0.48, 0:02.68, 972, 1253 , 469.39 , 646.47
1007,True,False,False,True,False,True,False,False,20,5,4214557,26.66, 0.37, 0:03.00, 898, 1253 , 418.18 , 645.81
1008,True,False,False,False,True,False,False,False,20,1,3062219,19.77, 0.40, 0:02.58, 779, 1253 , 486.59 , 469.23
1009,False,False,True,True,False,False,True,True,40,9,3635678,29.01, 0.63, 0:03.56, 832, 1253 , 354.52 , 557.10
1010,False,False,False,False,False,True,True,False,60,1,4232306,21.45, 0.55, 0:02.38, 922, 1253 , 528.04 , 648.53
101,False,False,True,False,False,True,True,True,40,9,4895930,30.84, 0.45, 0:03.18, 981, 1253 , 395.23 , 750.21
1011,False,False,False,True,True,True,False,False,20,1,4282236,20.54, 0.43, 0:02.20, 952, 1253 , 572.18 , 656.18
1012,False,False,True,False,False,True,True,False,20,1,4859071,21.64, 0.42, 0:02.38, 925, 1253 , 529.54 , 744.57
1013,True,False,False,False,True,False,False,False,20,5,3034858,26.92, 0.53, 0:03.27, 837, 1253 , 383.90 , 465.04
1014,True,False,False,True,False,True,False,False,20,9,4207586,36.69, 0.46, 0:04.19, 885, 1253 , 299.55 , 644.74
1015,True,False,False,True,False,True,True,True,40,1,4295325,21.46, 0.44, 0:02.40, 910, 1253 , 523.25 , 658.18
1016,True,False,True,False,True,True,False,True,40,1,4866970,19.91, 0.49, 0:02.32, 877, 1253 , 543.01 , 745.78
1017,True,False,True,False,False,False,True,True,20,9,3522335,25.63, 0.73, 0:03.06, 859, 1253 , 411.31 , 539.74
1018,True,False,False,True,False,True,True,True,40,5,4271283,24.91, 0.38, 0:02.63, 960, 1253 , 477.96 , 654.50
