configurationID,aud,constrained-intra,intra-refresh,no-asm,slow-firstpass,weightb,aq-strength,ipratio,pbratio,psy-rd,qblur,qcomp,vbv-init,aq-mode,b-adapt,bframes,crf,keyint,lookahead-threads,min-keyint,qp,qpstep,qpmin,qpmax,rc-lookahead,ref,vbv-bufsize,deblock,me,overscan,preset,scenecut,tune,size,user,system,elapsedtime,cpu,empty,fps,kbs
1,None,--constrained-intra,None,None,None,--weightb,0.0,1.0,1.0,1.8,0.3,0.6,0.6,1,1,8,45,230,0,23,40,3,0,67,28,4,1000,-2:-2,umh,crop,veryslow,30,ssim,1349167,760.57,0.42,4:15.32,298,1.96,538.01
2,--aud,None,None,None,None,--no-weightb,0.0,1.1,1.2,0.4,0.2,0.8,0.9,0,1,2,10,300,2,29,30,4,2,66,18,3,1000,1:1,hex,crop,fast,0,grain,4074759,61.50,0.35,0:20.79,297,24.10,1627.65
11,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.5,1.4,2.8,0.2,0.8,0.2,2,1,10,20,250,2,27,40,5,0,63,48,5,1000,1:1,dia,show,ultrafast,0,ssim,1531061,210.51,0.52,0:36.16,583,13.87,610.77
101,--aud,None,None,None,None,--weightb,0.0,1.4,1.2,3.8,0.4,0.8,0.4,3,2,0,15,300,4,22,40,3,4,61,48,5,1000,1:1,umh,show,fast,40,grain,1486715,74.65,0.35,0:27.38,273,18.30,592.44
1001,None,None,None,--no-asm,--slow-firstpass,--weightb,1.0,1.2,1.4,0.8,0.6,0.6,0.9,1,1,14,10,270,3,25,0,5,2,60,38,1,2000,-1:-1,hex,crop,placebo,30,animation,57100213,4295.62,0.69,23:05.86,310,0.36,22838.44
1002,None,None,None,--no-asm,--slow-firstpass,--weightb,1.0,1.5,1.2,2.0,0.3,0.7,0.6,3,1,4,20,250,2,29,10,4,0,69,28,5,2000,-1:-1,hex,show,ultrafast,40,grain,36198317,260.72,0.44,0:45.31,576,11.05,14477.67
1003,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,3.0,1.3,1.2,1.8,0.6,0.6,0.5,3,0,14,35,210,3,27,20,5,1,69,18,2,1000,-1:-1,dia,show,medium,0,grain,13786116,438.09,0.30,1:35.80,457,5.22,5512.79
1004,--aud,None,None,None,None,--no-weightb,1.0,1.3,1.4,0.8,0.4,0.6,0.3,2,1,8,25,230,4,21,0,4,3,63,18,2,1000,-1:-1,hex,crop,ultrafast,0,animation,68799452,44.49,0.27,0:10.30,434,50.80,27517.53
1005,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.3,1.0,2.6,0.4,0.9,0.1,2,1,16,0,260,1,20,0,4,1,68,48,4,2000,-2:-2,umh,show,placebo,10,grain,58388455,10334.69,1.01,55:09.18,312,0.15,23353.74
1006,--aud,None,None,None,None,--no-weightb,0.5,1.3,1.3,0.8,0.3,0.7,0.0,3,1,8,0,220,3,23,40,5,0,62,38,1,2000,-1:-1,hex,crop,slow,0,ssim,1281012,99.31,0.43,0:35.27,282,14.20,510.15
1007,None,None,None,None,None,--no-weightb,2.0,1.1,1.0,3.0,0.4,0.8,0.2,0,0,6,5,250,2,24,30,5,4,62,38,2,1000,-1:-1,umh,show,medium,40,grain,4654975,119.99,0.29,0:25.35,474,19.80,1860.33
1008,None,None,None,None,--slow-firstpass,--no-weightb,1.0,1.2,1.2,3.4,0.6,0.6,0.3,3,1,14,25,300,0,27,40,5,4,64,48,5,2000,-2:-2,hex,show,slower,10,psnr,1458859,360.83,0.50,2:03.34,292,4.06,581.89
1009,None,--constrained-intra,None,None,None,--no-weightb,0.5,1.3,1.2,2.0,0.6,0.9,0.3,0,1,2,20,280,0,23,50,5,3,67,38,4,2000,1:1,dia,crop,slower,0,ssim,315065,162.50,0.40,0:59.79,272,8.37,124.37
1010,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,0.0,1.5,1.4,2.0,0.4,0.6,0.2,3,1,4,10,300,4,23,10,3,3,65,38,3,1000,-2:-2,hex,crop,superfast,10,psnr,35247251,62.43,0.28,0:15.00,417,33.48,14097.24
102,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,1.5,1.6,1.2,4.0,0.6,0.8,0.3,0,1,10,20,290,3,28,30,4,2,62,28,5,2000,-1:-1,hex,crop,fast,30,ssim,4455221,62.18,0.37,0:18.85,331,26.63,1779.83
1011,--aud,None,None,--no-asm,None,--weightb,1.5,1.3,1.1,2.8,0.5,0.7,0.9,1,0,14,15,270,2,28,40,5,0,64,48,3,2000,1:1,umh,crop,fast,0,psnr,1811138,549.08,0.30,1:47.81,509,4.64,722.20
1012,--aud,None,None,None,None,--no-weightb,3.0,1.2,1.1,1.4,0.6,0.9,0.8,1,0,2,0,290,4,30,50,3,4,68,28,1,1000,-2:-2,dia,show,ultrafast,40,animation,343746,10.45,0.19,0:02.46,432,204.54,135.24
1013,None,--constrained-intra,None,--no-asm,None,--no-weightb,3.0,1.0,1.2,1.2,0.6,0.9,0.9,3,0,12,25,290,2,22,20,4,0,67,18,1,1000,1:1,umh,show,faster,10,ssim,13322745,451.01,0.31,1:28.89,507,5.63,5327.44
1014,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.1,1.4,0.4,0.3,0.6,0.7,1,1,10,15,290,3,23,50,5,0,60,38,3,1000,-2:-2,umh,show,veryslow,10,animation,285056,2265.63,0.41,13:19.65,283,0.63,112.37
1015,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.3,1.2,4.2,0.3,0.8,0.4,3,0,16,30,280,3,20,10,5,2,60,38,5,2000,-1:-1,dia,show,veryfast,40,ssim,37792292,344.36,0.31,1:15.11,458,6.66,15114.66
1016,None,--constrained-intra,None,--no-asm,None,--no-weightb,2.5,1.1,1.3,2.4,0.5,0.6,0.8,0,1,0,35,210,4,26,20,4,0,64,38,6,2000,-2:-2,hex,show,fast,0,animation,14115387,282.16,0.29,1:44.35,270,4.79,5644.50
1017,None,None,None,--no-asm,--slow-firstpass,--weightb,0.5,1.6,1.3,2.0,0.3,0.8,0.5,1,2,8,35,230,3,28,0,4,2,63,48,5,2000,-1:-1,umh,crop,slower,40,ssim,58138812,5176.91,0.61,25:32.36,337,0.33,23253.88
1018,None,None,None,None,None,--no-weightb,3.0,1.1,1.1,0.4,0.6,0.6,0.6,3,1,14,5,200,0,27,40,3,3,67,18,5,1000,-2:-2,dia,show,slower,0,ssim,1245476,350.73,0.56,2:00.20,292,4.16,496.53
1019,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.2,1.2,3.4,0.4,0.8,0.9,1,2,2,40,250,2,25,20,4,2,60,38,3,2000,1:1,umh,crop,fast,40,animation,12895577,447.40,0.40,2:01.79,367,4.11,5156.57
1020,None,--constrained-intra,None,--no-asm,None,--weightb,0.5,1.6,1.3,3.2,0.4,0.7,0.7,3,1,10,35,280,0,26,20,4,4,62,18,5,2000,1:1,hex,crop,slow,40,animation,13947160,684.58,0.32,3:29.95,326,2.38,5577.21
103,None,--constrained-intra,None,None,None,--no-weightb,0.0,1.0,1.0,3.0,0.5,0.9,0.5,0,1,10,5,270,2,29,10,3,1,60,18,1,1000,-2:-2,umh,crop,fast,40,animation,35646319,85.30,0.40,0:23.38,366,21.59,14256.87
1021,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,3.0,1.0,1.2,0.4,0.4,0.9,0.2,2,2,0,25,230,2,21,30,4,4,67,48,3,2000,-1:-1,hex,crop,slower,40,grain,4525115,1397.46,0.40,8:36.27,270,0.97,1807.80
1022,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.2,1.1,4.8,0.3,0.6,0.7,0,1,12,0,210,3,24,10,3,0,68,18,2,2000,-2:-2,dia,show,medium,0,grain,33895122,364.41,0.44,1:52.28,324,4.46,13556.39
1023,None,None,None,None,--slow-firstpass,--weightb,3.0,1.1,1.3,5.0,0.5,0.6,0.6,3,1,8,5,280,1,20,50,3,2,63,38,1,2000,-2:-2,umh,show,slower,30,ssim,304357,136.49,0.39,0:48.62,281,10.30,120.09
1024,None,--constrained-intra,None,None,None,--no-weightb,2.0,1.1,1.2,2.4,0.2,0.9,0.3,1,0,16,45,220,4,26,10,5,2,60,38,2,2000,-1:-1,hex,crop,slower,40,grain,33518324,1041.07,0.32,4:36.29,376,1.81,13405.67
1025,None,None,None,None,None,--weightb,3.0,1.6,1.0,3.8,0.5,0.9,0.7,1,2,4,45,240,0,25,40,5,4,64,38,1,2000,1:1,dia,crop,veryfast,40,psnr,1484296,43.21,0.42,0:11.02,395,45.63,592.06
1026,None,--constrained-intra,None,None,None,--no-weightb,0.0,1.2,1.1,1.6,0.4,0.9,0.6,0,0,10,50,280,3,22,40,4,2,64,38,4,2000,-2:-2,dia,crop,medium,0,grain,1587820,63.35,0.20,0:15.50,409,32.31,633.47
1027,--aud,None,None,--no-asm,None,--weightb,0.5,1.2,1.3,1.4,0.3,0.8,0.8,2,0,16,25,200,1,27,50,4,0,65,18,5,2000,1:1,hex,crop,faster,0,animation,492703,186.61,0.26,0:36.15,516,13.85,194.83
