,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,600,1360.7,405.51300000000003,2288.1899999999996,1.4989999999999999,2860237.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,600,1400.6,617.452,2411.36,0.9939999999999998,3014198.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,600,1158.9,413.549,2296.82,1.472,2871027.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,600,1190.3,274.011,2084.2399999999993,2.214,2605295.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,600,1453.9,464.729,2314.0,1.3110000000000002,2892497.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,600,1348.7,566.758,2068.0600000000004,1.076,2585080.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,600,1406.3,509.28099999999995,2083.61,1.1960000000000002,2604517.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,600,1289.1,416.97200000000004,2001.3100000000002,1.46,2501642.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,600,1223.1,498.996,2301.1500000000005,1.22,2876439.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,600,1280.1,383.538,2706.25,1.593,3382818.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,600,1372.3,595.536,2098.27,1.025,2622834.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,600,1447.8,460.254,2323.09,1.325,2903859.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,600,1385.9,594.119,2140.02,1.0270000000000001,2675021.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,600,1364.0,611.699,2344.04,1.0,2930050.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,600,1199.7,361.879,2255.75,1.675,2819693.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,600,1263.6,319.14199999999994,1986.5099999999998,1.8969999999999998,2483139.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,600,1359.8,591.837,2074.8,1.029,2593497.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,600,1312.5,609.928,2266.05,1.004,2832562.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,600,1351.3,428.1,2521.6699999999996,1.425,3152086.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,600,1419.9,535.15,2035.0099999999998,1.138,2543759.0
20,1019,True,False,True,False,False,False,True,True,20.0,5.0,600,1271.1,489.77299999999997,2544.48,1.248,3180602.0
21,1020,True,False,True,False,False,True,False,False,20.0,1.0,600,1322.2,606.217,2251.6899999999996,1.008,2814613.0
22,102,False,False,False,True,False,False,False,False,60.0,9.0,600,1130.0,251.29900000000004,2414.71,2.416,3018387.0
23,1021,True,False,False,False,True,False,False,False,40.0,1.0,600,1153.9,483.758,2326.41,1.2660000000000002,2908009.0
24,1022,False,False,False,False,True,True,True,False,40.0,1.0,600,1343.5,563.473,2103.1899999999996,1.084,2628992.0
25,1023,True,False,False,True,False,True,True,True,40.0,9.0,600,1470.9,451.85,2021.61,1.3439999999999999,2527015.0
26,1024,True,False,True,False,True,True,False,True,40.0,9.0,600,1184.7,299.665,2200.82,2.026,2751023.0
27,1025,False,False,False,False,True,True,True,False,40.0,5.0,600,1393.2,498.13800000000003,2089.12,1.221,2611398.0
28,1026,False,False,True,True,True,True,True,True,20.0,9.0,600,1411.2,427.454,2373.0800000000004,1.424,2966348.0
29,1027,True,False,True,False,True,True,False,True,40.0,5.0,600,1227.1,399.211,2226.45,1.5260000000000002,2783068.0
30,1028,False,False,False,False,True,True,True,False,40.0,9.0,600,1440.8,433.37,2081.6500000000005,1.4060000000000001,2602066.0
31,1029,False,False,True,False,True,False,True,True,60.0,5.0,600,1159.5,417.91700000000003,2714.57,1.4640000000000002,3393214.0
32,1030,True,False,False,False,False,False,False,False,60.0,1.0,600,1095.7,452.95200000000006,2320.54,1.3530000000000002,2900670.0
33,103,True,False,False,True,False,True,False,True,20.0,5.0,600,1291.8,407.593,2011.89,1.487,2514860.0
34,1031,False,False,True,True,False,True,False,True,60.0,5.0,600,1271.7,420.61499999999995,2350.21,1.4500000000000002,2937768.0
35,1032,False,False,True,False,True,False,True,True,60.0,1.0,600,1111.2,448.679,2715.9399999999996,1.3669999999999998,3394920.0
36,1033,True,False,False,False,False,False,False,False,60.0,5.0,600,1120.2,357.273,2269.21,1.705,2836507.0
37,1034,True,False,True,False,False,False,True,True,20.0,1.0,600,1195.6,518.939,2563.86,1.181,3204828.0
38,1035,True,False,False,False,False,False,False,False,60.0,9.0,600,1126.9,264.077,2249.6699999999996,2.2949999999999995,2812091.0
39,1036,True,False,False,True,True,False,False,True,40.0,5.0,600,1150.1,334.379,2300.88,1.8169999999999997,2876094.0
40,1037,False,False,True,True,False,False,False,True,40.0,1.0,600,1177.3,496.69800000000004,2745.7,1.2339999999999998,3432123.0
41,1038,True,False,False,True,True,False,False,True,40.0,1.0,600,1139.1,454.134,2361.46,1.346,2951828.0
42,1039,False,False,True,True,False,False,False,True,60.0,9.0,600,1132.1,268.882,2672.8100000000004,2.258,3341016.0
43,1040,True,False,False,False,False,False,True,True,60.0,1.0,600,1076.6,429.44900000000007,2307.11,1.419,2883892.0
44,104,True,False,True,False,False,False,True,True,60.0,9.0,600,1220.3,373.829,2548.62,1.637,3185770.0
45,1041,True,False,False,True,True,False,False,True,20.0,9.0,600,1180.2,278.49399999999997,2256.27,2.178,2820340.0
46,1042,False,False,True,False,True,True,True,True,60.0,9.0,600,1410.3,437.172,2336.18,1.393,2920231.0
47,1043,True,False,True,False,False,False,False,True,60.0,9.0,600,1123.0,278.1,2511.88,2.189,3139847.0
48,1044,True,False,False,False,False,False,True,True,60.0,5.0,600,1146.6,405.66200000000003,2285.02,1.4989999999999999,2856269.0
49,1045,False,False,True,False,True,False,True,True,20.0,9.0,600,1336.6,401.79699999999997,2661.1500000000005,1.515,3326438.0
50,1046,True,False,False,False,False,False,True,True,60.0,9.0,600,1239.1,374.697,2266.9700000000003,1.6300000000000001,2833713.0
51,1047,True,False,True,False,False,False,False,False,20.0,1.0,600,1199.9,516.912,2577.45,1.18,3221818.0
52,1048,False,False,True,False,True,False,True,True,20.0,5.0,600,1268.9,453.41999999999996,2683.0999999999995,1.3450000000000002,3353877.0
53,1049,False,False,False,True,True,True,False,False,40.0,9.0,600,1202.3,272.456,2084.2399999999993,2.2209999999999996,2605295.0
54,1050,False,False,False,False,True,True,True,False,20.0,9.0,600,1436.3,427.76800000000003,2081.6500000000005,1.422,2602066.0
55,105,True,False,False,True,False,True,False,True,20.0,9.0,600,1237.2,307.889,1994.0899999999997,1.966,2492614.0
56,1051,False,False,True,True,True,True,True,True,40.0,5.0,600,1404.8,524.154,2383.37,1.1670000000000003,2979212.0
57,1052,True,False,False,True,False,True,False,False,40.0,1.0,600,1372.2,594.4060000000001,2068.0600000000004,1.0239999999999998,2585080.0
58,1053,False,False,True,True,True,True,True,True,40.0,1.0,600,1381.7,609.3349999999999,2411.36,1.0059999999999998,3014198.0
59,1054,False,False,False,True,False,False,False,False,40.0,9.0,600,1166.6,259.99100000000004,2410.6699999999996,2.325,3013335.0
60,1055,False,False,False,True,True,True,False,False,40.0,1.0,600,1394.5,586.0219999999999,2140.02,1.04,2675021.0
61,1056,True,False,False,True,False,True,False,False,40.0,5.0,600,1280.5,407.09399999999994,2001.3100000000002,1.491,2501642.0
62,1057,True,False,False,False,True,False,False,False,40.0,5.0,600,1148.3,351.505,2277.21,1.7290000000000003,2846508.0
63,1058,False,False,False,True,True,True,False,False,40.0,5.0,600,1236.3,362.934,2101.84,1.674,2627306.0
64,1059,True,False,False,False,True,False,False,False,40.0,9.0,600,1153.8,268.41900000000004,2256.59,2.259,2820742.0
65,1060,True,False,False,True,False,True,False,False,40.0,9.0,600,1238.7,294.48,1986.5099999999998,2.057,2483139.0
66,106,False,False,True,False,False,True,False,True,60.0,5.0,600,1266.0,423.091,2312.18,1.4400000000000002,2890225.0
67,1061,False,False,False,True,False,False,True,False,20.0,1.0,600,1242.8,487.03900000000004,2447.9000000000005,1.253,3059880.0
68,1062,True,False,True,False,True,True,False,True,60.0,5.0,600,1237.8,417.9,2226.45,1.457,2783068.0
69,1063,True,False,False,True,False,True,True,True,60.0,1.0,600,1373.2,608.842,2074.8,1.003,2593497.0
70,1064,False,False,True,False,True,False,False,False,20.0,1.0,600,1215.6,498.841,2697.8,1.226,3372250.0
71,1065,False,False,True,True,False,False,True,True,40.0,5.0,600,1199.5,426.735,2727.9000000000005,1.4300000000000002,3409869.0
