,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,1007,690.0,1277.427,192.03,0.793,806512.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,1007,714.2,1848.3139999999999,222.16,0.553,933096.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,1007,608.5,1305.857,212.76,0.78,893579.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,1007,632.5,927.4399999999999,199.32,1.093,837151.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,1007,717.3,1280.393,214.58,0.7969999999999999,901237.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,1007,726.7,1833.182,196.53,0.5549999999999999,825417.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,1007,720.6,1536.757,202.47,0.6600000000000001,850369.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,1007,653.6,1251.27,191.55,0.8100000000000002,804521.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,1007,642.5,1685.1599999999999,193.65000000000003,0.604,813323.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,1007,631.4,1140.675,229.17,0.8959999999999999,962522.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,1007,720.3,1772.5639999999999,202.57,0.5730000000000001,850789.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,1007,711.2,1242.6,215.16,0.8220000000000001,903685.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,1007,731.1,1878.58,205.41,0.539,862747.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,1007,710.4,1804.4810000000002,217.94,0.568,915342.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,1007,592.8,1142.4050000000002,189.76,0.8870000000000001,797013.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,1007,641.1,965.4800000000001,189.61000000000004,1.049,796355.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,1007,741.3,1913.143,197.23,0.532,828388.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,1007,714.0,1909.02,213.4,0.537,896285.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,1007,670.8,1267.3169999999998,205.1,0.806,861405.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,1007,731.3,1610.553,195.40000000000003,0.6300000000000001,820704.0
20,1019,True,False,True,False,False,False,True,True,20.0,5.0,1007,627.2,1431.1589999999999,207.36000000000004,0.715,870939.0
21,1020,True,False,True,False,False,True,False,False,20.0,1.0,1007,709.3,1872.42,211.96999999999997,0.549,890294.0
22,102,False,False,False,True,False,False,False,False,60.0,9.0,1007,556.4,818.021,213.08,1.24,894955.0
23,1021,True,False,False,False,True,False,False,False,40.0,1.0,1007,596.4,1487.075,209.61999999999998,0.6859999999999999,880399.0
24,1022,False,False,False,False,True,True,True,False,40.0,1.0,1007,734.6,1859.607,203.52,0.546,854769.0
25,1023,True,False,False,True,False,True,True,True,40.0,9.0,1007,751.2,1355.041,193.97,0.75,814694.0
26,1024,True,False,True,False,True,True,False,True,40.0,9.0,1007,619.9,924.686,206.08,1.101,865544.0
27,1025,False,False,False,False,True,True,True,False,40.0,5.0,1007,699.1,1426.197,203.57999999999998,0.712,855046.0
28,1026,False,False,True,True,True,True,True,True,20.0,9.0,1007,710.8,1265.922,217.08,0.807,911750.0
29,1027,True,False,True,False,True,True,False,True,40.0,5.0,1007,625.9,1215.714,208.13000000000002,0.8400000000000001,874156.0
30,1028,False,False,False,False,True,True,True,False,40.0,9.0,1007,721.7,1251.691,202.47,0.8109999999999999,850383.0
31,1029,False,False,True,False,True,False,True,True,60.0,5.0,1007,574.4,1190.426,236.48999999999995,0.86,993244.0
32,1030,True,False,False,False,False,False,False,False,60.0,1.0,1007,575.9,1390.4470000000001,213.76,0.732,897800.0
33,103,True,False,False,True,False,True,False,True,20.0,5.0,1007,651.1,1258.603,192.07999999999998,0.805,806726.0
34,1031,False,False,True,True,False,True,False,True,60.0,5.0,1007,625.9,1181.502,214.9,0.8630000000000001,902570.0
35,1032,False,False,True,False,True,False,True,True,60.0,1.0,1007,562.6,1368.099,239.45999999999998,0.749,1005755.0
36,1033,True,False,False,False,False,False,False,False,60.0,5.0,1007,558.5,1050.459,208.13999999999996,0.968,874198.0
37,1034,True,False,True,False,False,False,True,True,20.0,1.0,1007,614.3,1656.9360000000001,209.88000000000002,0.619,881508.0
38,1035,True,False,False,False,False,False,False,False,60.0,9.0,1007,567.7,862.7719999999999,205.61000000000004,1.1749999999999998,863572.0
39,1036,True,False,False,True,True,False,False,True,40.0,5.0,1007,574.3,1097.672,205.83,0.923,864505.0
40,1037,False,False,True,True,False,False,False,True,40.0,1.0,1007,588.5,1487.5269999999998,236.05000000000004,0.69,991422.0
41,1038,True,False,False,True,True,False,False,True,40.0,1.0,1007,608.2,1542.191,211.63999999999996,0.66,888879.0
42,1039,False,False,True,True,False,False,False,True,60.0,9.0,1007,546.7,822.095,230.11999999999998,1.242,966525.0
43,1040,True,False,False,False,False,False,True,True,60.0,1.0,1007,587.9,1469.8880000000001,214.06,0.693,899067.0
44,104,True,False,True,False,False,False,True,True,60.0,9.0,1007,625.5,1176.189,226.85,0.869,952793.0
45,1041,True,False,False,True,True,False,False,True,20.0,9.0,1007,590.7,907.8120000000001,188.24,1.115,790607.0
46,1042,False,False,True,False,True,True,True,True,60.0,9.0,1007,709.8,1256.831,215.99,0.812,907177.0
47,1043,True,False,True,False,False,False,False,True,60.0,9.0,1007,548.5,832.1969999999999,222.83,1.2220000000000002,935910.0
48,1044,True,False,False,False,False,False,True,True,60.0,5.0,1007,610.9,1308.871,212.17,0.779,891102.0
49,1045,False,False,True,False,True,False,True,True,20.0,9.0,1007,648.4,1169.9900000000002,211.5,0.873,888318.0
50,1046,True,False,False,False,False,False,True,True,60.0,9.0,1007,653.7,1189.419,209.56,0.853,880163.0
51,1047,True,False,True,False,False,False,False,False,20.0,1.0,1007,613.3,1648.6970000000001,209.9,0.619,881595.0
52,1048,False,False,True,False,True,False,True,True,20.0,5.0,1007,617.4,1364.749,213.21999999999997,0.7500000000000001,895511.0
53,1049,False,False,False,True,True,True,False,False,40.0,9.0,1007,630.8,917.5869999999999,199.32,1.1039999999999999,837151.0
54,1050,False,False,False,False,True,True,True,False,20.0,9.0,1007,724.9,1233.407,202.47,0.825,850383.0
55,105,True,False,False,True,False,True,False,True,20.0,9.0,1007,639.8,964.039,190.36999999999998,1.052,799577.0
56,1051,False,False,True,True,True,True,True,True,40.0,5.0,1007,682.4,1450.435,218.79000000000002,0.7049999999999998,918929.0
57,1052,True,False,False,True,False,True,False,False,40.0,1.0,1007,746.1,1957.5790000000002,196.53,0.519,825417.0
