,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,150,457.2,543.366,1349.42,0.2800000000000001,844233.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,150,491.0,666.311,1206.57,0.23399999999999999,754862.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,150,393.6,513.5559999999999,1380.4699999999998,0.29700000000000004,863657.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,150,488.7,469.619,1051.4699999999998,0.324,657829.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,150,497.9,564.392,1176.98,0.277,736346.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,150,515.7,786.346,1043.7099999999998,0.194,652972.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,150,505.8,663.6469999999999,1079.0300000000002,0.22999999999999998,675071.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,150,490.3,580.895,1008.26,0.261,630792.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,150,436.9,637.4190000000001,1350.58,0.23899999999999996,844959.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,150,426.2,443.649,1539.1100000000001,0.349,962908.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,150,505.0,726.117,1094.6100000000001,0.21000000000000002,684814.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,150,494.4,552.1379999999999,1181.7000000000003,0.28500000000000003,739299.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,150,506.7,734.088,1095.41,0.20700000000000002,685317.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,150,492.4,672.669,1204.16,0.23100000000000004,753355.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,150,429.4,489.99399999999997,1306.35,0.31,817283.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,150,494.6,489.14300000000003,1001.9500000000002,0.309,626842.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,150,515.5,780.63,1050.44,0.196,657180.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,150,485.5,677.638,1167.84,0.231,730627.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,150,439.7,483.81800000000004,1479.2099999999998,0.32,925432.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,150,515.3,723.269,1034.4,0.21200000000000002,647149.0
20,1019,True,False,True,False,False,False,True,True,20.0,5.0,150,428.0,519.092,1487.7900000000002,0.29900000000000004,930801.0
21,1020,True,False,True,False,False,True,False,False,20.0,1.0,150,485.6,666.096,1163.7099999999998,0.23500000000000001,728049.0
22,102,False,False,False,True,False,False,False,False,60.0,9.0,150,401.2,374.94500000000005,1362.9500000000003,0.40800000000000003,852698.0
23,1021,True,False,False,False,True,False,False,False,40.0,1.0,150,410.7,579.941,1374.8699999999997,0.263,860155.0
24,1022,False,False,False,False,True,True,True,False,40.0,1.0,150,507.2,740.0989999999999,1096.4500000000003,0.20400000000000001,685964.0
25,1023,True,False,False,True,False,True,True,True,40.0,9.0,150,526.9,662.072,1030.4699999999998,0.231,644686.0
26,1024,True,False,True,False,True,True,False,True,40.0,9.0,150,485.0,454.436,1123.7199999999998,0.34199999999999997,703025.0
27,1025,False,False,False,False,True,True,True,False,40.0,5.0,150,500.8,659.1650000000001,1077.27,0.23199999999999998,673965.0
28,1026,False,False,True,True,True,True,True,True,20.0,9.0,150,502.9,567.934,1182.94,0.273,740079.0
29,1027,True,False,True,False,True,True,False,True,40.0,5.0,150,483.8,539.8820000000001,1133.6199999999997,0.28700000000000003,709219.0
30,1028,False,False,False,False,True,True,True,False,40.0,9.0,150,516.0,609.359,1074.93,0.25,672502.0
31,1029,False,False,True,False,True,False,True,True,60.0,5.0,150,391.5,445.355,1552.15,0.34900000000000003,971066.0
32,1030,True,False,False,False,False,False,False,False,60.0,1.0,150,385.8,552.112,1376.27,0.277,861027.0
33,103,True,False,False,True,False,True,False,True,20.0,5.0,150,494.0,591.257,1017.99,0.257,636878.0
34,1031,False,False,True,True,False,True,False,True,60.0,5.0,150,481.5,540.884,1167.19,0.28500000000000003,730224.0
35,1032,False,False,True,False,True,False,True,True,60.0,1.0,150,388.9,484.45500000000004,1577.35,0.321,986830.0
36,1033,True,False,False,False,False,False,False,False,60.0,5.0,150,386.2,441.12,1332.06,0.345,833369.0
37,1034,True,False,True,False,False,False,True,True,20.0,1.0,150,430.1,554.065,1509.7000000000003,0.27999999999999997,944503.0
38,1035,True,False,False,False,False,False,False,False,60.0,9.0,150,400.7,393.36,1319.1399999999999,0.387,825284.0
39,1036,True,False,False,True,True,False,False,True,40.0,5.0,150,411.6,465.55,1357.01,0.328,848977.0
40,1037,False,False,True,True,False,False,False,True,40.0,1.0,150,409.2,519.321,1573.3699999999997,0.3,984342.0
41,1038,True,False,False,True,True,False,False,True,40.0,1.0,150,417.1,607.199,1401.92,0.251,877078.0
42,1039,False,False,True,True,False,False,False,True,60.0,9.0,150,407.8,361.363,1509.91,0.429,944638.0
43,1040,True,False,False,False,False,False,True,True,60.0,1.0,150,394.0,566.4190000000001,1404.17,0.2710000000000001,878485.0
44,104,True,False,True,False,False,False,True,True,60.0,9.0,150,399.9,436.40199999999993,1503.94,0.356,940901.0
45,1041,True,False,False,True,True,False,False,True,20.0,9.0,150,444.6,428.88500000000005,1324.1,0.356,828387.0
46,1042,False,False,True,False,True,True,True,True,60.0,9.0,150,498.4,568.409,1184.2800000000002,0.273,740915.0
47,1043,True,False,True,False,False,False,False,True,60.0,9.0,150,402.8,373.947,1476.8600000000001,0.4149999999999999,923959.0
