configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,2986718,11.22, 0.24, 0:01.85, 617, 2000 , 1082.52 , 358.05
1001,False,False,True,True,True,True,True,True,20,1,5153651,9.96, 0.19, 0:01.66, 611, 2000 , 1214.35 , 617.82
1002,True,False,False,False,True,False,True,True,60,5,3431869,10.04, 0.25, 0:01.84, 557, 2000 , 1088.61 , 411.41
1003,False,False,False,True,True,True,False,False,20,9,3886636,17.38, 0.29, 0:03.21, 550, 2000 , 624.76 , 465.93
1004,False,False,True,False,False,True,True,False,20,9,4332254,13.49, 0.32, 0:02.39, 576, 2000 , 840.66 , 519.35
1005,True,False,False,True,False,True,False,False,20,1,4139973,8.93, 0.17, 0:01.38, 657, 2000 , 1450.89 , 496.30
1006,False,False,False,False,False,True,True,False,60,5,3892801,11.15, 0.28, 0:02.06, 553, 2000 , 970.80 , 466.67
1007,True,False,False,True,False,True,False,False,20,5,3820386,12.37, 0.25, 0:02.34, 538, 2000 , 855.74 , 457.99
1008,True,False,False,False,True,False,False,False,20,1,3379896,8.94, 0.18, 0:01.57, 577, 2000 , 1274.51 , 405.18
1009,False,False,True,True,False,False,True,True,40,9,3919876,12.72, 0.29, 0:02.31, 562, 2000 , 871.44 , 469.92
1010,False,False,False,False,False,True,True,False,60,1,4186084,9.62, 0.25, 0:01.57, 628, 2000 , 1279.99 , 501.83
101,False,False,True,False,False,True,True,True,40,9,4323264,12.76, 0.21, 0:02.23, 579, 2000 , 900.67 , 518.27
1011,False,False,False,True,True,True,False,False,20,1,4308910,9.37, 0.20, 0:01.47, 648, 2000 , 1360.31 , 516.55
1012,False,False,True,False,False,True,True,False,20,1,4984942,10.04, 0.20, 0:01.69, 605, 2000 , 1194.23 , 597.60
1013,True,False,False,False,True,False,False,False,20,5,3014560,13.10, 0.30, 0:02.55, 524, 2000 , 785.32 , 361.39
1014,True,False,False,True,False,True,False,False,20,9,3745757,16.53, 0.28, 0:03.06, 548, 2000 , 654.32 , 449.04
1015,True,False,False,True,False,True,True,True,40,1,4139973,9.19, 0.19, 0:01.45, 646, 2000 , 1385.89 , 496.30
1016,True,False,True,False,True,True,False,True,40,1,4851202,9.20, 0.19, 0:01.49, 628, 2000 , 1349.57 , 581.56
1017,True,False,True,False,False,False,True,True,20,9,3382649,11.58, 0.27, 0:02.02, 585, 2000 , 995.87 , 405.51
1018,True,False,False,True,False,True,True,True,40,5,3836701,10.67, 0.24, 0:01.92, 567, 2000 , 1044.42 , 459.94
1019,True,False,True,False,False,False,True,True,20,5,3581778,10.65, 0.29, 0:02.04, 536, 2000 , 987.21 , 429.38
1020,True,False,True,False,False,True,False,False,20,1,4848432,9.04, 0.18, 0:01.50, 614, 2000 , 1344.72 , 581.23
102,False,False,False,True,False,False,False,False,60,9,3474330,18.37, 0.26, 0:03.59, 518, 2000 , 558.77 , 416.50
1021,True,False,False,False,True,False,False,False,40,1,3779426,9.48, 0.24, 0:01.75, 554, 2000 , 1147.30 , 453.08
1022,False,False,False,False,True,True,True,False,40,1,4176083,9.86, 0.23, 0:01.60, 630, 2000 , 1255.74 , 500.63
1023,True,False,False,True,False,True,True,True,40,9,3774133,11.95, 0.21, 0:01.98, 611, 2000 , 1009.94 , 452.44
1024,True,False,True,False,True,True,False,True,40,9,4130556,16.43, 0.26, 0:03.04, 548, 2000 , 660.12 , 495.17
1025,False,False,False,False,True,True,True,False,40,5,3891896,10.85, 0.19, 0:02.00, 550, 2000 , 1000.77 , 466.56
1026,False,False,True,True,True,True,True,True,20,9,4450588,12.95, 0.23, 0:02.29, 575, 2000 , 878.47 , 533.54
1027,True,False,True,False,True,True,False,True,40,5,4289316,13.11, 0.26, 0:02.51, 531, 2000 , 798.52 , 514.20
1028,False,False,False,False,True,True,True,False,40,9,3829921,12.56, 0.21, 0:02.15, 591, 2000 , 930.87 , 459.13
1029,False,False,True,False,True,False,True,True,60,5,4215787,12.69, 0.34, 0:02.56, 508, 2000 , 786.56 , 505.39
1030,True,False,False,False,False,False,False,False,60,1,3910745,9.78, 0.26, 0:01.86, 538, 2000 , 1079.17 , 468.82
103,True,False,False,True,False,True,False,True,20,5,3816852,12.41, 0.26, 0:02.34, 539, 2000 , 854.67 , 457.56
1031,False,False,True,True,False,True,False,True,60,5,4556760,13.57, 0.38, 0:02.63, 530, 2000 , 764.60 , 546.26
1032,False,False,True,False,True,False,True,True,60,1,4866148,12.42, 0.38, 0:02.62, 487, 2000 , 766.80 , 583.35
1033,True,False,False,False,False,False,False,False,60,5,3415192,13.09, 0.29, 0:02.62, 510, 2000 , 765.94 , 409.41
1034,True,False,True,False,False,False,True,True,20,1,4097911,10.43, 0.32, 0:02.04, 526, 2000 , 986.52 , 491.26
1035,True,False,False,False,False,False,False,False,60,9,3271141,16.89, 0.30, 0:03.28, 523, 2000 , 611.98 , 392.14
1036,True,False,False,True,True,False,False,True,40,5,3362334,13.62, 0.30, 0:02.70, 515, 2000 , 743.25 , 403.08
1037,False,False,True,True,False,False,False,True,40,1,4842970,11.94, 0.26, 0:02.41, 504, 2000 , 833.40 , 580.58
1038,True,False,False,True,True,False,False,True,40,1,3857742,9.41, 0.29, 0:01.76, 551, 2000 , 1141.01 , 462.47
1039,False,False,True,True,False,False,False,True,60,9,3981221,19.20, 0.32, 0:03.82, 510, 2000 , 525.42 , 477.27
1040,True,False,False,False,False,False,True,True,60,1,3910745,9.45, 0.24, 0:01.80, 538, 2000 , 1114.44 , 468.82
104,True,False,True,False,False,False,True,True,60,9,3814853,12.34, 0.27, 0:02.24, 562, 2000 , 898.28 , 457.33
1041,True,False,False,True,True,False,False,True,20,9,2963222,17.34, 0.33, 0:03.34, 528, 2000 , 599.25 , 355.23
1042,False,False,True,False,True,True,True,True,60,9,4321885,12.93, 0.31, 0:02.30, 575, 2000 , 874.30 , 518.11
1043,True,False,True,False,False,False,False,True,60,9,3772917,18.92, 0.37, 0:03.79, 509, 2000 , 530.29 , 452.30
1044,True,False,False,False,False,False,True,True,60,5,3428695,11.84, 0.30, 0:02.23, 544, 2000 , 901.36 , 411.03
1045,False,False,True,False,True,False,True,True,20,9,3524776,12.62, 0.27, 0:02.26, 569, 2000 , 890.28 , 422.55
1046,True,False,False,False,False,False,True,True,60,9,3294342,12.08, 0.28, 0:02.11, 583, 2000 , 949.68 , 394.93
1047,True,False,True,False,False,False,False,False,20,1,4097911,10.01, 0.22, 0:01.94, 528, 2000 , 1039.85 , 491.26
1048,False,False,True,False,True,False,True,True,20,5,3722004,11.14, 0.23, 0:02.15, 528, 2000 , 936.78 , 446.19
1049,False,False,False,True,True,True,False,False,40,9,3886636,17.61, 0.36, 0:03.26, 550, 2000 , 614.45 , 465.93
1050,False,False,False,False,True,True,True,False,20,9,3829921,12.40, 0.27, 0:02.16, 586, 2000 , 929.88 , 459.13
105,True,False,False,True,False,True,False,True,20,9,3741947,17.15, 0.36, 0:03.15, 555, 2000 , 636.61 , 448.59
1051,False,False,True,True,True,True,True,True,40,5,4585335,11.54, 0.31, 0:02.18, 542, 2000 , 921.05 , 549.69
1052,True,False,False,True,False,True,False,False,40,1,4139973,8.80, 0.21, 0:01.37, 657, 2000 , 1467.24 , 496.30
1053,False,False,True,True,True,True,True,True,40,1,5153651,9.51, 0.18, 0:01.58, 611, 2000 , 1273.38 , 617.82
1054,False,False,False,True,False,False,False,False,40,9,3388378,18.49, 0.29, 0:03.56, 526, 2000 , 562.84 , 406.20
1055,False,False,False,True,True,True,False,False,40,1,4308910,10.14, 0.21, 0:01.66, 622, 2000 , 1208.20 , 516.55
1056,True,False,False,True,False,True,False,False,40,5,3820386,12.81, 0.28, 0:02.43, 537, 2000 , 824.70 , 457.99
1057,True,False,False,False,True,False,False,False,40,5,3319460,14.50, 0.28, 0:02.84, 518, 2000 , 704.88 , 397.94
1058,False,False,False,True,True,True,False,False,40,5,3964067,13.63, 0.26, 0:02.60, 532, 2000 , 769.71 , 475.21
1059,True,False,False,False,True,False,False,False,40,9,3194443,17.89, 0.34, 0:03.44, 528, 2000 , 582.06 , 382.95
1060,True,False,False,True,False,True,False,False,40,9,3745757,16.06, 0.32, 0:02.96, 552, 2000 , 675.58 , 449.04
106,False,False,True,False,False,True,False,True,60,5,4421155,14.43, 0.27, 0:02.78, 527, 2000 , 721.38 , 530.01
