,inputs,accuracy
40,Animation_480P-0529.csv,30.503201143260533
41,Animation_480P-073c.csv,63.65061572173024
42,Animation_480P-087e.csv,39.816536928456685
43,Animation_480P-08a5.csv,33.75658973826097
44,Animation_480P-0d04.csv,33.15116061752672
45,Animation_480P-1da7.csv,106.2407516327394
46,Animation_480P-35ee.csv,86.79419575477225
47,Animation_480P-3e06.csv,172.6986927312592
48,Animation_480P-3fdf.csv,86.56080331184003
49,Animation_480P-4b80.csv,34.3421366321623
50,Animation_480P-4b86.csv,32.90003060878037
51,Animation_480P-4e36.csv,93.03191458844182
52,Animation_480P-52af.csv,15.072202665548085
53,Animation_480P-66c0.csv,111.91627361341357
54,Animation_480P-6e23.csv,83.52886876605679
55,Animation_480P-6ef6.csv,52.356715148569165
56,Animation_480P-6ff4.csv,53.00904219731503
57,Animation_480P-70d4.csv,8.124964774553352
58,Animation_480P-7114.csv,73.89784995852929
59,Animation_480P-791b.csv,56.69782812310209
60,Animation_480P-7a31.csv,72.98142775736517
61,Animation_480P-7ef2.csv,122.2356264715324
62,Animation_720P-0116.csv,107.25973670213261
63,Animation_720P-01b3.csv,82.59298566983207
64,Animation_720P-06a6.csv,66.54284518335547
65,Animation_720P-0acc.csv,177.52500237400844
66,Animation_720P-0c8f.csv,222.15369640559956
67,Animation_720P-13b7.csv,26.595475543917054
68,Animation_720P-1a6d.csv,103.92084016362192
69,Animation_720P-2525.csv,40.26664956094919
70,Animation_720P-26d2.csv,83.25941268260829
71,Animation_720P-2abf.csv,91.76813696655456
72,Animation_720P-3adc.csv,39.2799491695307
73,Animation_720P-412a.csv,38.602596783170576
74,Animation_720P-41cf.csv,418.32596060693913
75,Animation_720P-41d6.csv,61.78696531951088
76,Animation_720P-4268.csv,205.23096566476707
77,Animation_720P-431c.csv,37.652662969072445
78,Animation_720P-4b17.csv,118.0489067790239
79,Animation_720P-57d9.csv,83.55935372230321
80,Animation_720P-5bfc.csv,58.03155141587157
81,Animation_720P-620f.csv,51.11038300108628
82,Animation_720P-6372.csv,18.335986636968606
83,Animation_720P-79ee.csv,40.15280807808729
84,Animation_720P-7b29.csv,120.94210900258972
85,Animation_720P-7e7d.csv,72.16313815370496
86,Animation_720P-7ff2.csv,50.02174239527939
87,CoverSong_1080P-0188.csv,49.23965510051398
88,CoverSong_1080P-033d.csv,47.47184900042809
89,CoverSong_1080P-0f33.csv,72.29866367984414
90,CoverSong_1080P-1963.csv,46.087505269221765
91,CoverSong_1080P-1b08.csv,316.21508857026276
92,CoverSong_1080P-1b0c.csv,92.79677722224646
93,CoverSong_1080P-237f.csv,28.565025373334173
94,CoverSong_1080P-3499.csv,60.726828011903514
95,CoverSong_1080P-3df8.csv,53.210046682133544
96,CoverSong_1080P-5456.csv,336.1908648448026
97,CoverSong_1080P-5cae.csv,45.9412465017226
98,CoverSong_360P-0a9d.csv,160.92990252097724
99,CoverSong_360P-0aa2.csv,53.766228491625554
100,CoverSong_360P-11f9.csv,1035.6473101464449
101,CoverSong_360P-13d2.csv,50.418793334538336
102,CoverSong_360P-14b9.csv,34.412112287280635
103,CoverSong_360P-1b2b.csv,68.53295642489726
104,CoverSong_360P-2146.csv,47.8088731744796
105,CoverSong_360P-2b4d.csv,94.44584973821559
106,CoverSong_360P-3218.csv,41.951251212579535
107,CoverSong_360P-4add.csv,24.221313486339092
108,CoverSong_360P-53a6.csv,50.72032584344763
109,CoverSong_360P-59d1.csv,49.18227339240542
110,CoverSong_360P-5a24.csv,38.28125687098964
111,CoverSong_360P-5d20.csv,96.3729996773831
112,CoverSong_360P-67ec.csv,49.77491550466576
113,CoverSong_360P-69ef.csv,38.55366624970859
114,CoverSong_360P-6d6a.csv,115.1279231560796
115,CoverSong_360P-6da7.csv,247.83785104150857
116,CoverSong_480P-0170.csv,35.80379527571275
117,CoverSong_480P-1019.csv,36.902517944734186
118,CoverSong_480P-1109.csv,28.83984589658319
119,CoverSong_480P-2142.csv,74.55430144308575
120,CoverSong_480P-2207.csv,59.09253819547988
121,CoverSong_480P-2711.csv,90.96264649932297
122,CoverSong_480P-2d2c.csv,126.59072100164664
123,CoverSong_480P-3076.csv,70.35987856843818
124,CoverSong_480P-35e1.csv,25.513474760845664
125,CoverSong_480P-3e4b.csv,30.4176444782707
126,CoverSong_480P-3e92.csv,35.7947273707767
127,CoverSong_480P-3f3b.csv,131.02282997743544
128,CoverSong_480P-41a5.csv,51.69475367662894
129,CoverSong_480P-4d34.csv,48.13130223060451
130,CoverSong_480P-53f4.csv,51.80431500153189
131,CoverSong_480P-59f2.csv,33.99937452302519
132,CoverSong_480P-5b62.csv,42.34264420367672
133,CoverSong_480P-60a6.csv,64.89147155589005
134,CoverSong_480P-64d0.csv,132.34888911381802
135,CoverSong_480P-6c3e.csv,167.6979960222796
136,CoverSong_480P-6c50.csv,68.05819948212888
137,CoverSong_480P-7443.csv,158.29597258473908
138,CoverSong_480P-7f6d.csv,43.052688717727335
139,CoverSong_720P-014c.csv,39.629514259489454
140,CoverSong_720P-01a1.csv,257.0525448584767
141,CoverSong_720P-0239.csv,52.47122716768321
142,CoverSong_720P-05d6.csv,63.669390595192894
143,CoverSong_720P-10f1.csv,46.15615637672371
144,CoverSong_720P-1393.csv,24.82197841204627
145,CoverSong_720P-2d05.csv,66.93990128073811
146,CoverSong_720P-3dca.csv,63.83143237879475
147,CoverSong_720P-4006.csv,66.65563247240433
148,CoverSong_720P-449f.csv,108.14545727165569
149,CoverSong_720P-5689.csv,61.280595610745365
150,CoverSong_720P-5ba2.csv,148.14578644494787
151,CoverSong_720P-60d3.csv,202.51006692948724
152,CoverSong_720P-6626.csv,45.901836804544274
153,CoverSong_720P-6ae4.csv,58.536128046097176
154,CoverSong_720P-6b8c.csv,70.19339788274517
155,CoverSong_720P-6d6a.csv,87.32701580309325
156,CoverSong_720P-6d81.csv,369.12514575948387
157,CoverSong_720P-7360.csv,153.45020727704363
158,CoverSong_720P-7539.csv,31.834014904457632
159,Gaming_1080P-0a5b.csv,66.9348393148046
160,Gaming_1080P-0ce6.csv,58.23579326215855
161,Gaming_1080P-0ef8.csv,50.736945693324216
162,Gaming_1080P-12d4.csv,29.37846978986072
163,Gaming_1080P-13e3.csv,61.514977940345645
164,Gaming_1080P-1704.csv,52.32069505347389
165,Gaming_1080P-173a.csv,35.14405541035119
166,Gaming_1080P-190d.csv,41.150207425944224
167,Gaming_1080P-2221.csv,54.240750799538716
168,Gaming_1080P-223e.csv,73.98862077383818
169,Gaming_1080P-26dc.csv,158.50600127396257
170,Gaming_1080P-277c.csv,160.4141237680238
171,Gaming_1080P-2927.csv,1360.9891009536343
172,Gaming_1080P-29b1.csv,27.65147742706941
173,Gaming_1080P-2e97.csv,117.86174083559126
174,Gaming_1080P-35fa.csv,50.954626894851984
175,Gaming_1080P-3a9d.csv,55.62502451835884
176,Gaming_1080P-3bf7.csv,27.725016119342996
177,Gaming_1080P-3d58.csv,32.2242702173352
178,Gaming_1080P-44c4.csv,124.22818122917234
179,Gaming_1080P-45af.csv,509.4576526477034
180,Gaming_1080P-45fc.csv,69.81193892874602
181,Gaming_1080P-4865.csv,52.82866466602859
182,Gaming_1080P-51fc.csv,30.939436328347597
183,Gaming_1080P-55ac.csv,23.563968331714275
184,Gaming_1080P-564e.csv,205.61782038008369
185,Gaming_1080P-57ca.csv,55.816600931941935
186,Gaming_1080P-58ba.csv,26.35238369664426
187,Gaming_1080P-592a.csv,203.223539233486
188,Gaming_1080P-5ae7.csv,41.63141573675634
189,Gaming_1080P-6530.csv,61.72108108398119
190,Gaming_1080P-6578.csv,56.129433790593836
191,Gaming_1080P-66d2.csv,68.44432472055098
192,Gaming_1080P-698a.csv,74.31624601154545
193,Gaming_1080P-6d53.csv,120.39192522618369
194,Gaming_1080P-6db2.csv,60.23689599684663
195,Gaming_1080P-6dc6.csv,40.90509217518734
196,Gaming_1080P-6e45.csv,99.81935171600809
197,Gaming_1080P-71a5.csv,41.71035279965842
198,Gaming_1080P-72c8.csv,65.92523116668237
199,Gaming_1080P-777b.csv,21.751996345263187
200,Gaming_1080P-7a1e.csv,57.14840166852419
201,Gaming_2160P-2436.csv,64.6375027934275
202,Gaming_2160P-28de.csv,148.17227193820807
203,Gaming_2160P-2b92.csv,51.13619612957895
204,Gaming_2160P-2cb1.csv,41.999649429945876
205,Gaming_2160P-2dc4.csv,66.33639785992305
206,Gaming_2160P-3002.csv,82.19203295097368
207,Gaming_2160P-31f6.csv,43.25257315059887
208,Gaming_2160P-348d.csv,26.696657100616097
209,Gaming_2160P-34a1.csv,60.06903427197922
210,Gaming_2160P-387f.csv,339.8688315257681
211,Gaming_2160P-3a25.csv,58.241948435992775
212,Gaming_2160P-3aec.csv,33.87373127963297
213,Gaming_2160P-3ce4.csv,39.8336634154101
214,Gaming_2160P-4139.csv,111.22593639242237
215,Gaming_2160P-416f.csv,65.5193402397895
216,Gaming_2160P-4258.csv,77.43149390360004
217,Gaming_2160P-5c33.csv,76.86255038704753
218,Gaming_2160P-5c53.csv,44.8994863826696
219,Gaming_2160P-673d.csv,194.48537209023056
220,Gaming_2160P-67b0.csv,30.94108692972362
221,Gaming_2160P-6bb6.csv,37.13713316982931
222,Gaming_2160P-6cd8.csv,1152.9313899280312
223,Gaming_2160P-7e80.csv,38.24806901794815
224,Gaming_2160P-7ff0.csv,81.98856822911664
225,Gaming_360P-043e.csv,72.27187186317543
226,Gaming_360P-0b98.csv,55.69849353605851
227,Gaming_360P-187a.csv,43.81487459122633
228,Gaming_360P-2141.csv,62.0723833701667
229,Gaming_360P-215f.csv,734.6821431397151
230,Gaming_360P-2164.csv,28.715394883005928
231,Gaming_360P-21d2.csv,53.698494104177485
232,Gaming_360P-2330.csv,48.046065425957096
233,Gaming_360P-279f.csv,39.648752484065504
234,Gaming_360P-2f99.csv,266.32320699876254
235,Gaming_360P-3794.csv,39.17939240356886
236,Gaming_360P-3a6b.csv,33.99621761508727
237,Gaming_360P-3eb6.csv,56.639620207315275
238,Gaming_360P-48b0.csv,124.3998117397999
239,Gaming_360P-4f09.csv,44.565779026604964
240,Gaming_360P-5635.csv,35.243835561709545
241,Gaming_360P-56fe.csv,65.24430386875743
242,Gaming_360P-586d.csv,30.187032305349295
243,Gaming_360P-5e0f.csv,56.49134651574407
244,Gaming_360P-6207.csv,40.10058441101048
245,Gaming_360P-63e6.csv,44.26577772634603
246,Gaming_360P-7007.csv,67.17719316359617
247,Gaming_360P-73c7.csv,34.39468203313932
248,Gaming_360P-7975.csv,54.36244890148241
249,Gaming_360P-7acb.csv,25.95447414937915
250,Gaming_480P-0109.csv,191.8782679805451
251,Gaming_480P-062e.csv,30.36995889716535
252,Gaming_480P-09ab.csv,45.22598154649811
253,Gaming_480P-0a03.csv,42.82470773462053
254,Gaming_480P-0a30.csv,123.50350241020314
255,Gaming_480P-0d23.csv,43.26060413542936
256,Gaming_480P-0dbc.csv,49.85758500722237
257,Gaming_480P-14fc.csv,102.9879552930898
258,Gaming_480P-1542.csv,58.352760550789256
259,Gaming_480P-20ca.csv,74.40817841718436
260,Gaming_480P-3a44.csv,111.13451258961393
261,Gaming_480P-445b.csv,44.97881584095159
262,Gaming_480P-4560.csv,54.24111022930911
263,Gaming_480P-5a5a.csv,78.2807725517788
264,Gaming_480P-61ee.csv,103.02203636251161
265,Gaming_480P-626a.csv,30.979690593745556
266,Gaming_480P-6491.csv,53.36799872164558
267,Gaming_480P-6548.csv,93.00707560100663
268,Gaming_480P-6a5a.csv,48.539496489100856
269,Gaming_480P-6c92.csv,105.1680357422299
270,Gaming_480P-6cdc.csv,48.783347946856054
271,Gaming_480P-6d1e.csv,69.80597417892655
272,Gaming_480P-6f4b.csv,240.5513624310118
273,Gaming_480P-75f7.csv,76.52180579688778
274,Gaming_480P-7893.csv,37.85973721435081
275,Gaming_480P-7a08.csv,83.51197641599822
276,Gaming_480P-7ccb.csv,46.71642296004777
277,Gaming_480P-7e76.csv,62.76864046064571
278,Gaming_720P-0fba.csv,61.72064376107571
279,Gaming_720P-0fdb.csv,48.903519719993504
280,Gaming_720P-1035.csv,59.57168063512738
281,Gaming_720P-103a.csv,42.11221033659523
282,Gaming_720P-1cbb.csv,18.001893354320995
283,Gaming_720P-221d.csv,113.77031018741923
284,Gaming_720P-25aa.csv,27.346628817135286
285,Gaming_720P-2dbe.csv,85.01515859621895
286,Gaming_720P-312f.csv,72.1386149083402
287,Gaming_720P-324d.csv,10303.445460726845
288,Gaming_720P-3524.csv,66.14783024714717
289,Gaming_720P-40b2.csv,21.605964577945198
290,Gaming_720P-469a.csv,56.27303691260359
291,Gaming_720P-4813.csv,68.03373288079392
292,Gaming_720P-493e.csv,37.69814663491553
293,Gaming_720P-4cda.csv,937.5288694892552
294,Gaming_720P-5973.csv,53.75285254453089
295,Gaming_720P-5ba2.csv,32.333410385921425
296,Gaming_720P-6403.csv,406.4234072788855
297,Gaming_720P-64b0.csv,51.11974749909275
298,Gaming_720P-6625.csv,46.66977456855121
299,Gaming_720P-6658.csv,155.4574413536994
300,Gaming_720P-6a45.csv,46.73185578111853
301,Gaming_720P-7afd.csv,55.562085294178516
302,HDR_1080P-0d31.csv,49.34077512482517
303,HDR_1080P-13eb.csv,18.63487309506895
304,HDR_1080P-1be2.csv,100.21491200130586
305,HDR_1080P-1e5b.csv,90.25569656764489
306,HDR_1080P-206d.csv,166.30093193708075
307,HDR_1080P-282a.csv,61.92415326105297
308,HDR_1080P-2d32.csv,35.66576212530176
309,HDR_1080P-3181.csv,66.54772773671885
310,HDR_1080P-33e3.csv,92.0353700117685
311,HDR_1080P-3521.csv,336.47271322220047
312,HDR_1080P-35f4.csv,118.31491532875532
313,HDR_1080P-3749.csv,397.1747119632269
314,HDR_1080P-3a4a.csv,41.69200737705431
315,HDR_1080P-46a4.csv,58.914675963676515
316,HDR_1080P-49d6.csv,587.2272704686414
317,HDR_1080P-4f4a.csv,43.876134310345755
318,HDR_1080P-548b.csv,81.77524573191184
319,HDR_1080P-549e.csv,150.13397152980758
320,HDR_1080P-55c4.csv,36.24786066127101
321,HDR_1080P-601b.csv,40.790877781078315
322,HDR_1080P-687e.csv,35.82085237521657
323,HDR_1080P-68c8.csv,856.0942777634293
324,HDR_1080P-69de.csv,113.93193823272011
325,HDR_1080P-6eb7.csv,107.72809506984314
326,HDR_1080P-7825.csv,39.474735373667066
327,HDR_2160P-06ae.csv,33.28010692244736
328,HDR_2160P-0e7a.csv,49.108475020822844
329,HDR_2160P-15e2.csv,27.14105775561088
330,HDR_2160P-1743.csv,110.28740460867591
331,HDR_2160P-1e9e.csv,112.19778112844092
332,HDR_2160P-2a72.csv,166.1297395972812
333,HDR_2160P-351f.csv,107.2658653303871
334,HDR_2160P-3663.csv,56.70772081298653
335,HDR_2160P-382f.csv,123.67207936361228
336,HDR_2160P-3bf1.csv,51.062877794121086
337,HDR_2160P-40ab.csv,158.07508181186273
338,HDR_2160P-4348.csv,38.97083717407649
339,HDR_2160P-4581.csv,43.46419636381911
340,HDR_2160P-4dcd.csv,29.584049037088636
341,HDR_2160P-51ea.csv,23.83495953263286
342,HDR_2160P-5275.csv,45.97389005556372
343,HDR_2160P-5926.csv,93.78974915552023
344,HDR_2160P-5c86.csv,95.65244315562997
345,HDR_2160P-5cdf.csv,59.327015808828506
346,HDR_2160P-5e25.csv,37.14736072396923
347,HDR_2160P-664d.csv,127.0148363311142
348,HDR_2160P-6c6e.csv,214.62373507389648
349,HDR_2160P-6ed1.csv,38.94398163894372
350,HDR_2160P-6eeb.csv,398.60649641356576
351,HDR_2160P-6fa4.csv,95.75475327341309
352,HDR_2160P-6fab.csv,113.72904270723453
353,HDR_2160P-70ca.csv,30.13618693325921
354,HowTo_1080P-0267.csv,47.04127132740224
355,HowTo_1080P-03fd.csv,19.86432820324412
356,HowTo_1080P-13aa.csv,75.10856382275934
357,HowTo_1080P-1f3b.csv,41.43485801988955
358,HowTo_1080P-36a9.csv,35.67288076943345
359,HowTo_1080P-4d7b.csv,96.9708960308897
360,HowTo_1080P-52bb.csv,95.40363401170113
361,HowTo_1080P-55d1.csv,127.66852070634641
362,HowTo_1080P-63b4.csv,38.19818673510425
363,HowTo_1080P-63e4.csv,35.31116227543605
364,HowTo_1080P-63ec.csv,32.15408128795682
365,HowTo_1080P-64f7.csv,30.01677730512476
366,HowTo_1080P-6cbf.csv,84.38817894398287
367,HowTo_1080P-7399.csv,66.48392325041947
368,HowTo_1080P-763c.csv,52.108085132417315
369,HowTo_1080P-7cf2.csv,62.259158978322354
370,HowTo_1080P-7f18.csv,35.83798500092761
371,HowTo_1080P-7f4c.csv,148.54772504627567
372,HowTo_360P-041c.csv,89.72811603785769
373,HowTo_360P-0562.csv,128.74382049402493
374,HowTo_360P-06be.csv,32.034134936597916
375,HowTo_360P-09f8.csv,179.54871084940487
376,HowTo_360P-127f.csv,43.160289313342986
377,HowTo_360P-1823.csv,60.26045102075814
378,HowTo_360P-18e7.csv,31.22820631789666
379,HowTo_360P-1dba.csv,103.0553604494801
380,HowTo_360P-2074.csv,27.498254067089356
381,HowTo_360P-2a3b.csv,30.6809910108067
382,HowTo_360P-2d35.csv,42.961153611157485
383,HowTo_360P-2fd5.csv,88.4708304324677
384,HowTo_360P-3aa6.csv,20.996995922479442
385,HowTo_360P-4276.csv,131.0312265963126
386,HowTo_360P-4e4c.csv,26.298709997674166
387,HowTo_360P-55e9.csv,43.250761422315904
388,HowTo_360P-5da7.csv,42.1939028140199
389,HowTo_360P-6093.csv,24.48167626149769
390,HowTo_360P-6a0e.csv,30.05154032254734
391,HowTo_360P-7083.csv,145.5785677240488
392,HowTo_360P-7dcd.csv,29.5854888627925
393,HowTo_360P-7fb1.csv,98.35024460875061
394,HowTo_480P-04f1.csv,469.6988059768748
395,HowTo_480P-0cb3.csv,115.26989898177473
396,HowTo_480P-0d00.csv,12.403469628597424
397,HowTo_480P-0eb3.csv,182.78795952668497
398,HowTo_480P-118d.csv,54.18780112312028
399,HowTo_480P-15c1.csv,78.4314049272534
400,HowTo_480P-187c.csv,48.72515734173783
401,HowTo_480P-221e.csv,13.742560528436005
402,HowTo_480P-2610.csv,224.85192123961934
403,HowTo_480P-32c9.csv,30.48312856818821
404,HowTo_480P-3435.csv,57.90527062922929
405,HowTo_480P-4332.csv,52.6476887066211
406,HowTo_480P-470b.csv,70.84703915231985
407,HowTo_480P-48ac.csv,37.11266463997409
408,HowTo_480P-4948.csv,173.84963502888837
409,HowTo_480P-4a28.csv,169.0719712285026
410,HowTo_480P-4b6a.csv,95.97944939403621
411,HowTo_480P-4c99.csv,44.61084490991288
412,HowTo_480P-56a5.csv,22.55071843891631
413,HowTo_480P-5a3c.csv,115.79714304043418
414,HowTo_480P-60b3.csv,138.6883661582251
415,HowTo_480P-63a2.csv,87.22728449659908
416,HowTo_480P-64a2.csv,47.076147326517955
417,HowTo_480P-7579.csv,52.95353080276144
418,HowTo_480P-7c11.csv,183.2257018748141
419,HowTo_720P-017a.csv,343.2383242416988
420,HowTo_720P-06eb.csv,290.8401088702813
421,HowTo_720P-0a67.csv,40.29777249262189
422,HowTo_720P-0b01.csv,34.174505932928554
423,HowTo_720P-0c47.csv,297.83769058231877
424,HowTo_720P-111e.csv,87.9384604257481
425,HowTo_720P-12f7.csv,70.29739999280034
426,HowTo_720P-21c6.csv,41.98151579740238
427,HowTo_720P-269e.csv,55.78811387775677
428,HowTo_720P-2cc6.csv,49.115211707853106
429,HowTo_720P-37d0.csv,37.487430054870494
430,HowTo_720P-3813.csv,40.979927738282626
431,HowTo_720P-3a5d.csv,46.647993762948204
432,HowTo_720P-479b.csv,51.89476708987776
433,HowTo_720P-483c.csv,37.43962098275028
434,HowTo_720P-4d55.csv,21.373061034980363
435,HowTo_720P-4d9e.csv,59.13640767253359
436,HowTo_720P-6323.csv,64.4769576695274
437,HowTo_720P-6791.csv,18.410470348086694
438,HowTo_720P-7782.csv,69.85163390417912
439,HowTo_720P-7878.csv,76.74953256298845
440,HowTo_720P-7c38.csv,131.90634220916283
441,Lecture_1080P-011f.csv,37.56869751679219
442,Lecture_1080P-0201.csv,47.23405599242297
443,Lecture_1080P-0c8a.csv,48.50013966136508
444,Lecture_1080P-1709.csv,23.56518510015617
445,Lecture_1080P-1969.csv,21.8937919959449
446,Lecture_1080P-1b5f.csv,45.64332645115545
447,Lecture_1080P-1daf.csv,39.14934678173778
448,Lecture_1080P-238b.csv,135.5858364300671
449,Lecture_1080P-280a.csv,1730.5371763429562
450,Lecture_1080P-2b11.csv,136.38761113744235
451,Lecture_1080P-3077.csv,100.0645077000699
452,Lecture_1080P-3ce0.csv,122.48875742086594
453,Lecture_1080P-3cf3.csv,105.73878253528517
454,Lecture_1080P-3dc4.csv,210.15895215175607
455,Lecture_1080P-412e.csv,64.07175793034287
456,Lecture_1080P-454c.csv,37.43227054626093
457,Lecture_1080P-4991.csv,282.3276394255992
458,Lecture_1080P-5083.csv,78.78110286854897
459,Lecture_1080P-50a2.csv,75.7917947383195
460,Lecture_1080P-51b8.csv,33.16990345487468
461,Lecture_1080P-547b.csv,179.89237216334678
462,Lecture_1080P-5d58.csv,95.57978344954775
463,Lecture_1080P-6089.csv,174.2738962282703
464,Lecture_1080P-73d5.csv,192.8291133590621
465,Lecture_360P-03bc.csv,36.35759738096339
466,Lecture_360P-051a.csv,35.03419147476225
467,Lecture_360P-114f.csv,38.6195567773719
468,Lecture_360P-20c3.csv,46.11301031892992
469,Lecture_360P-2276.csv,39.19341242952707
470,Lecture_360P-27db.csv,36.49857632831551
471,Lecture_360P-2c55.csv,34.84977050295039
472,Lecture_360P-2d1f.csv,18.898980839017042
473,Lecture_360P-30eb.csv,99.11078286615083
474,Lecture_360P-311d.csv,46.58405651214564
475,Lecture_360P-3590.csv,27.3456767838262
476,Lecture_360P-44c2.csv,67.06756783838543
477,Lecture_360P-4bb4.csv,30.981644194764023
478,Lecture_360P-4f00.csv,45.27491754300316
479,Lecture_360P-506c.csv,30.04302441837995
480,Lecture_360P-5594.csv,27.230626677546365
481,Lecture_360P-5779.csv,31.820457379966662
482,Lecture_360P-5aea.csv,185.1294385661877
483,Lecture_360P-5d0a.csv,75.91358951618544
484,Lecture_360P-6656.csv,24.487715058980637
485,Lecture_360P-6702.csv,39.454916917735034
486,Lecture_360P-6d29.csv,214.0088513752591
487,Lecture_360P-7550.csv,39.50178211169923
488,Lecture_360P-7a57.csv,60.33057560956472
489,Lecture_360P-7f7e.csv,25.29149581698346
490,Lecture_480P-02f2.csv,23.266882564077875
491,Lecture_480P-11df.csv,176.8459265228741
492,Lecture_480P-181a.csv,133.10314814394005
493,Lecture_480P-1ec3.csv,61.711782144377025
494,Lecture_480P-2513.csv,286.08767144438355
495,Lecture_480P-2655.csv,80.9368673490714
496,Lecture_480P-2ed0.csv,76.26866495537857
497,Lecture_480P-369f.csv,82.69706572865815
498,Lecture_480P-3bdc.csv,93.3312382955633
499,Lecture_480P-41b7.csv,111.33665095995245
500,Lecture_480P-4272.csv,62.33648576779124
501,Lecture_480P-42c3.csv,34.7858787705667
502,Lecture_480P-4bc3.csv,53.73097940781368
503,Lecture_480P-4c86.csv,42.031125224778314
504,Lecture_480P-5aee.csv,63.630116493750755
505,Lecture_480P-5cd7.csv,36.89720277292192
506,Lecture_480P-5f3a.csv,176.05318336720356
507,Lecture_480P-6191.csv,70.96540861043275
508,Lecture_480P-6b1e.csv,44.895579301915724
509,Lecture_480P-71c0.csv,89.46503535274694
510,Lecture_480P-71d6.csv,80.96069740386494
511,Lecture_480P-7205.csv,46.373561633146586
512,Lecture_480P-73f6.csv,19.06692360985035
513,Lecture_480P-74cf.csv,66.81657585487415
514,Lecture_480P-74ea.csv,92.86078974141965
515,Lecture_480P-7d77.csv,90.2889662387565
516,Lecture_480P-7e55.csv,39.53098628733757
517,Lecture_480P-7eec.csv,39.659195448282695
518,Lecture_720P-003a.csv,66.95683887468022
519,Lecture_720P-07e0.csv,88.06108814418073
520,Lecture_720P-094d.csv,56.91348039012862
521,Lecture_720P-0f64.csv,20.91225387324459
522,Lecture_720P-1033.csv,44.07050831547861
523,Lecture_720P-10bc.csv,88.90308184803034
524,Lecture_720P-11e7.csv,372.89380244249156
525,Lecture_720P-1e62.csv,97.62202439634538
526,Lecture_720P-1f22.csv,43.59987060878734
527,Lecture_720P-2442.csv,56.80890530140383
528,Lecture_720P-26df.csv,28.855125012602286
529,Lecture_720P-2b0f.csv,47.095398655239556
530,Lecture_720P-2f38.csv,46.189770829908014
531,Lecture_720P-2f8c.csv,41.163926015553706
532,Lecture_720P-3b7f.csv,293.9655587716086
533,Lecture_720P-3f9f.csv,75.99307520826217
534,Lecture_720P-4c87.csv,58.34169449518366
535,Lecture_720P-50b9.csv,64.59203039563253
536,Lecture_720P-5120.csv,27.868668141352607
537,Lecture_720P-53a1.csv,64.6354950682215
538,Lecture_720P-5725.csv,175.69374637461277
539,Lecture_720P-5c7e.csv,25.997942010871746
540,Lecture_720P-6016.csv,54.15873911763164
541,Lecture_720P-6951.csv,28.97022038373091
542,Lecture_720P-7189.csv,90.51770778853768
543,Lecture_720P-7dcf.csv,26.1684228844391
544,Lecture_720P-7e40.csv,21.14409359201638
545,LiveMusic_1080P-14af.csv,51.09916399390611
546,LiveMusic_1080P-157b.csv,135.67657246701043
547,LiveMusic_1080P-1ace.csv,61.89270046491288
548,LiveMusic_1080P-21dd.csv,53.0202485349224
549,LiveMusic_1080P-28fe.csv,48.89123582602339
550,LiveMusic_1080P-2930.csv,25.622591641838493
551,LiveMusic_1080P-2b7a.csv,46.478511360224886
552,LiveMusic_1080P-2f7f.csv,58.867463480903965
553,LiveMusic_1080P-3549.csv,38.756171459761255
554,LiveMusic_1080P-3e1a.csv,77.9916840015745
555,LiveMusic_1080P-3f95.csv,41.48059802994832
