id_video,conf5,conf10,conf15,conf20,conf25,conf30
77,70,168,104,190,171,46
78,0,149,81,60,46,176
79,194,68,160,26,56,60
80,119,165,91,20,159,169
81,1,153,159,26,153,158
82,1,123,100,183,91,166
83,4,177,169,159,192,158
84,130,38,60,132,160,171
85,111,32,85,26,104,189
86,145,130,101,104,190,32
87,1,160,46,188,171,32
88,38,155,176,199,81,81
89,134,200,100,170,176,129
90,49,98,91,15,75,105
91,39,74,91,91,189,169
92,91,166,78,47,193,175
93,91,85,62,25,101,170
94,1,42,179,169,181,181
95,20,154,20,169,169,173
96,2,3,164,175,112,47
97,83,170,79,42,42,112
98,107,47,106,175,42,123
99,99,123,104,176,46,187
100,159,166,134,45,165,112
101,29,153,3,141,2,159
102,1,169,93,104,171,170
103,58,153,84,185,123,165
104,85,164,43,112,170,164
105,153,179,93,185,168,169
106,143,20,159,94,89,166
107,71,39,123,47,39,112
108,179,159,169,169,154,159
109,176,46,187,187,187,48
110,1,1,83,170,200,180
111,35,85,45,2,193,112
112,62,65,90,101,189,170
113,20,177,159,91,159,196
114,62,153,3,91,168,89
115,42,42,175,45,92,47
116,99,8,130,104,32,171
117,6,2,47,112,47,16
118,123,166,94,89,183,196
119,134,123,75,93,75,94
120,20,100,8,159,179,89
121,137,153,3,166,169,169
122,42,137,169,184,159,3
123,80,46,101,91,103,168
124,65,181,168,101,179,89
125,157,172,172,172,165,166
126,87,95,91,85,189,170
127,153,74,12,169,54,104
128,92,181,94,168,159,184
129,1,164,123,2,195,123
130,151,168,91,196,96,169
131,11,173,192,4,104,12
132,46,159,169,169,159,165
133,123,181,3,23,112,28
134,52,134,25,23,16,112
135,168,62,91,100,85,107
136,20,165,75,172,170,91
137,2,160,160,104,60,42
138,48,176,131,48,160,34
139,34,46,190,189,91,43
140,57,134,25,57,60,104
141,120,70,47,43,47,10
142,32,20,179,170,185,180
143,39,29,153,91,153,169
144,74,165,196,168,177,91
145,0,134,179,154,169,123
146,86,41,165,196,189,172
147,90,97,109,108,101,166
148,20,85,100,100,3,93
149,0,168,16,42,169,164
150,85,75,97,85,85,75
151,1,134,191,193,175,26
152,181,97,50,170,74,179
153,20,123,160,104,171,54
154,99,153,25,186,165,169
155,111,130,136,160,46,161
156,91,169,159,165,183,8
157,1,95,85,183,3,92
158,8,85,95,159,181,170
159,181,85,184,184,123,166
160,140,43,158,159,182,2
161,8,85,62,170,85,62
162,181,169,165,182,158,166
163,168,54,170,36,171,131
164,0,32,161,177,164,170
165,159,168,166,166,166,168
166,132,43,92,175,43,3
167,59,123,160,190,165,26
168,16,50,67,196,195,190
169,2,93,123,45,112,42
170,81,165,96,200,101,189
171,90,172,108,96,170,91
172,1,149,137,59,58,104
173,111,10,92,42,47,112
174,70,137,170,60,134,60
175,58,100,91,91,47,92
176,29,113,170,112,43,2
177,170,68,160,130,60,32
178,134,91,96,189,62,189
179,70,76,123,91,170,166
180,138,76,101,189,85,107
181,135,38,48,100,104,104
182,21,75,171,107,106,9
183,111,102,161,168,134,104
184,62,106,91,159,54,172
185,111,91,111,100,104,189
186,4,87,91,189,123,169
187,188,26,171,72,4,131
188,5,2,108,178,177,97
189,42,79,173,62,173,92
190,1,50,172,160,173,160
191,0,4,159,131,160,163
192,111,92,102,173,170,123
193,130,136,163,104,54,104
194,136,170,159,160,169,159
195,74,100,170,177,173,100
196,91,85,96,159,172,177
197,4,172,159,159,169,183
198,35,29,160,64,104,163
199,26,160,190,48,40,104
200,62,57,27,104,68,91
201,1,59,160,68,60,60
202,152,46,160,131,59,160
203,1,159,170,75,170,97
204,62,95,182,181,123,169
205,34,180,166,183,32,134
206,170,189,83,94,97,91
207,34,170,54,35,123,171
208,123,123,177,168,165,170
209,187,200,104,169,100,170
210,1,165,57,171,190,46
211,171,32,170,159,170,171
212,159,104,57,170,26,131
213,4,68,130,182,123,168
214,174,56,35,171,58,183
215,91,181,161,143,177,91
216,20,67,38,163,160,131
217,6,153,168,134,123,123
218,9,168,32,46,171,171
219,52,161,171,159,60,163
220,63,57,188,176,38,12
221,171,32,34,59,27,130
222,134,46,54,190,36,176
223,1,97,91,100,58,131
224,0,174,130,183,169,170
225,139,54,168,159,169,159
226,159,20,75,50,169,177
227,17,32,170,123,130,161
228,10,112,74,164,2,193
229,196,160,42,123,169,123
230,1,2,137,2,2,164
231,1,123,130,160,160,27
232,189,177,168,172,177,197
233,1,159,32,190,131,169
234,12,35,171,131,46,81
235,4,85,100,189,187,189
236,8,162,187,74,137,137
237,1,57,46,171,187,130
238,0,130,104,56,46,160
239,73,177,107,141,170,168
240,83,170,178,67,108,83
241,31,62,75,75,187,130
242,91,50,173,104,184,169
243,171,54,34,104,60,59
244,145,111,131,187,68,132
245,111,159,195,170,165,166
246,99,76,38,104,104,60
247,34,104,160,132,130,170
248,0,104,160,171,161,155
249,1,38,81,35,104,104
250,59,11,60,188,187,190
251,4,38,32,176,190,190
252,42,85,130,159,104,171
253,169,91,173,166,26,169
254,134,91,97,165,91,159
255,112,170,164,175,169,165
256,20,107,165,168,168,89
257,80,76,189,91,24,159
258,0,165,165,165,170,91
259,81,123,181,173,170,168
260,65,25,168,195,196,170
261,53,35,131,104,163,38
262,119,159,2,169,159,175
263,111,170,160,171,58,130
264,26,159,91,96,131,171
265,79,130,160,169,131,32
266,38,12,130,171,36,58
267,13,32,161,160,35,57
268,99,75,20,163,173,177
269,97,104,107,104,97,93
270,38,48,161,163,161,32
271,43,168,113,2,86,92
272,1,193,92,2,23,164
273,1,57,160,25,159,159
274,4,187,12,68,36,130
275,32,4,38,130,187,190
276,1,73,42,73,10,47
277,8,172,26,169,179,179
278,134,91,90,86,165,168
279,62,94,89,179,172,159
280,95,104,130,104,4,104
281,96,128,140,142,143,136
282,62,76,179,96,26,183
283,93,76,159,132,159,104
284,16,181,134,183,181,183
285,21,177,91,179,28,3
286,151,160,169,32,130,34
287,41,38,81,4,73,176
288,9,197,196,186,175,173
289,8,4,54,160,104,104
290,4,164,98,193,101,42
291,32,169,165,34,104,170
292,69,65,107,168,112,92
293,4,187,176,104,190,48
294,83,68,46,160,176,161
295,8,131,159,123,170,179
296,69,42,168,84,172,123
297,1,92,175,112,107,173
298,160,85,93,105,169,62
299,89,165,172,137,159,170
300,27,46,32,130,60,163
301,0,46,170,102,187,69
302,120,89,197,177,123,166
303,46,130,163,12,176,104
304,135,73,47,193,2,175
305,80,174,130,161,60,165
306,30,123,21,170,134,20
307,80,63,145,76,70,92
308,81,200,32,160,73,130
309,8,91,190,107,187,46
310,73,39,26,26,186,92
311,62,73,166,170,94,173
312,42,91,26,28,73,85
313,0,190,28,123,173,137
314,31,60,62,46,187,68
315,20,181,171,21,169,169
316,64,64,60,54,91,177
317,2,83,85,92,45,92
318,1,12,81,68,73,69
319,63,67,20,26,96,196
320,123,62,134,177,2,170
321,63,4,108,23,91,112
322,10,16,164,23,112,3
323,31,38,169,132,187,46
324,63,189,159,169,91,168
325,129,28,43,112,42,23
326,1,39,164,42,47,92
327,80,50,119,3,104,164
328,19,12,169,154,9,165
329,41,89,141,91,169,123
330,81,130,104,176,176,32
331,170,172,165,166,46,173
332,1,188,54,171,46,59
333,123,169,62,134,107,177
334,60,87,172,200,171,163
335,34,34,161,161,160,60
336,32,159,170,100,123,171
337,80,85,134,175,123,159
338,92,64,130,34,36,171
339,153,54,35,35,104,35
340,49,46,52,171,163,163
341,156,46,163,32,4,176
342,153,181,169,179,161,160
343,85,105,67,100,197,62
344,3,8,182,170,180,169
345,169,181,68,182,4,171
346,8,112,10,164,164,92
