3
60
123
32
165
169
161
165
165
169
164
165
3
32
171
171
170
170
169
60
168
32
164
60
161
3
32
170
193
165
170
169
32
165
168
32
165
123
123
170
169
168
161
164
165
32
168
165
60
161
60
161
32
169
3
165
60
165
32
169
32
161
32
168
168
170
161
169
171
123
32
32
169
123
123
161
169
169
32
168
165
123
165
169
169
32
123
169
32
161
32
169
104
175
193
171
165
170
165
170
165
161
3
123
175
161
165
169
60
165
170
3
164
123
104
32
123
165
123
168
168
170
104
170
168
161
169
169
169
123
170
123
32
168
161
165
3
104
169
3
170
161
168
32
104
3
165
123
161
3
170
161
123
175
169
170
161
161
170
170
2
170
60
32
169
175
169
164
32
32
170
165
170
168
161
165
193
164
161
104
32
168
169
60
170
165
2
169
161
161
169
164
161
161
161
165
165
169
169
32
123
170
169
32
171
170
32
161
169
161
161
104
123
32
161
32
161
32
3
170
161
32
164
3
161
169
165
161
60
193
3
123
32
165
161
123
32
104
123
169
161
169
175
169
161
2
32
161
161
161
161
123
169
169
3
171
60
165
161
193
175
32
3
168
169
170
3
168
165
169
165
171
161
161
170
60
60
169
169
161
3
175
2
169
3
2
169
170
170
168
32
169
161
32
170
169
32
123
169
170
175
3
165
168
165
123
164
60
165
164
165
171
168
60
60
170
32
170
170
161
161
161
3
170
161
164
165
169
60
104
3
165
169
170
3
169
2
32
123
165
3
3
32
3
104
164
123
