,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,2101,711.6,1151.704,196.29,1.831,1720069.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,2101,687.6,1143.7649999999999,567.26,1.848,4970897.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,2101,646.7,1239.759,200.25,1.7009999999999998,1754804.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,2101,604.3,559.818,387.7799999999999,3.7590000000000003,3398067.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,2101,651.6,900.467,422.86,2.347,3705468.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,2101,721.4,1308.604,417.39,1.61,3657562.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,2101,640.0,1034.634,370.75,2.037,3248851.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,2101,598.0,788.1809999999999,363.81,2.673,3187999.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,2101,661.3,1527.7530000000002,204.63999999999996,1.381,1793214.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,2101,641.6,990.8189999999998,264.52,2.132,2317981.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,2101,690.3,1234.531,407.48999999999995,1.7080000000000002,3570760.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,2101,655.0,908.458,421.5299999999999,2.325,3693798.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,2101,705.9,1182.9600000000003,452.18999999999994,1.7810000000000001,3962480.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,2101,665.1,1168.798,513.47,1.8099999999999998,4499534.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,2101,607.5,1028.346,181.88999999999996,2.0500000000000003,1593858.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,2101,602.9,597.0330000000001,353.82000000000005,3.525,3100454.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,2101,728.3,1340.711,417.41,1.573,3657700.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,2101,683.1,1330.7369999999999,483.12,1.589,4233580.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,2101,668.4,1190.169,205.82,1.7779999999999998,1803547.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,2101,689.2,1159.1659999999997,363.23,1.818,3182979.0
20,1019,True,False,True,False,False,False,True,True,20.0,5.0,2101,640.8,1341.595,211.57,1.579,1853994.0
21,1020,True,False,True,False,False,True,False,False,20.0,1.0,2101,683.9,1339.4779999999998,481.9700000000001,1.581,4223455.0
22,102,False,False,False,True,False,False,False,False,60.0,9.0,2101,567.3,639.5720000000001,230.58,3.2939999999999996,2020534.0
23,1021,True,False,False,False,True,False,False,False,40.0,1.0,2101,631.8,1401.933,223.75,1.506,1960743.0
24,1022,False,False,False,False,True,True,True,False,40.0,1.0,2101,687.3,1248.9739999999997,406.73,1.688,3564153.0
25,1023,True,False,False,True,False,True,True,True,40.0,9.0,2101,708.6,1014.2360000000001,353.69999999999993,2.077,3099405.0
26,1024,True,False,True,False,True,True,False,True,40.0,9.0,2101,580.3,616.434,386.79,3.4239999999999995,3389422.0
27,1025,False,False,False,False,True,True,True,False,40.0,5.0,2101,641.0,1033.6019999999999,370.92999999999995,2.0410000000000004,3250408.0
28,1026,False,False,True,True,True,True,True,True,20.0,9.0,2101,674.2,910.5629999999999,451.75,2.319,3958644.0
29,1027,True,False,True,False,True,True,False,True,40.0,5.0,2101,570.6,790.817,402.67,2.6689999999999996,3528596.0
30,1028,False,False,False,False,True,True,True,False,40.0,9.0,2101,665.8,906.052,364.77,2.325,3196425.0
31,1029,False,False,True,False,True,False,True,True,60.0,5.0,2101,587.0,1052.413,259.58,2.011,2274652.0
32,1030,True,False,False,False,False,False,False,False,60.0,1.0,2101,598.6,1284.9740000000002,227.36999999999998,1.6420000000000001,1992387.0
33,103,True,False,False,True,False,True,False,True,20.0,5.0,2101,598.6,815.4590000000001,363.05000000000007,2.5829999999999997,3181367.0
34,1031,False,False,True,True,False,True,False,True,60.0,5.0,2101,580.6,721.1769999999999,467.32,2.923,4095125.0
35,1032,False,False,True,False,True,False,True,True,60.0,1.0,2101,582.4,1159.652,302.64,1.8269999999999995,2651979.0
36,1033,True,False,False,False,False,False,False,False,60.0,5.0,2101,573.6,946.7520000000001,197.58999999999997,2.23,1731456.0
37,1034,True,False,True,False,False,False,True,True,20.0,1.0,2101,624.2,1487.158,249.30000000000004,1.427,2184629.0
