configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,1720069,12.99, 0.22, 0:01.84, 715, 2101 , 1143.87 , 196.29
1001,False,False,True,True,True,True,True,True,20,1,4970897,12.55, 0.23, 0:01.86, 684, 2101 , 1132.00 , 567.26
1002,True,False,False,False,True,False,True,True,60,5,1754804,10.65, 0.28, 0:01.68, 649, 2101 , 1257.30 , 200.25
1003,False,False,False,True,True,True,False,False,20,9,3398067,21.93, 0.41, 0:03.72, 599, 2101 , 565.18 , 387.78
1004,False,False,True,False,False,True,True,False,20,9,3705468,15.28, 0.22, 0:02.36, 655, 2101 , 893.72 , 422.86
1005,True,False,False,True,False,True,False,False,20,1,3657562,12.05, 0.25, 0:01.71, 717, 2101 , 1230.49 , 417.39
1006,False,False,False,False,False,True,True,False,60,5,3248851,12.62, 0.25, 0:02.00, 643, 2101 , 1052.53 , 370.75
1007,True,False,False,True,False,True,False,False,20,5,3187999,15.28, 0.23, 0:02.58, 601, 2101 , 817.12 , 363.81
1008,True,False,False,False,True,False,False,False,20,1,1793214,8.94, 0.21, 0:01.40, 652, 2101 , 1509.19 , 204.64
1009,False,False,True,True,False,False,True,True,40,9,2317981,12.90, 0.27, 0:02.03, 646, 2101 , 1039.48 , 264.52
1010,False,False,False,False,False,True,True,False,60,1,3570760,11.72, 0.21, 0:01.70, 701, 2101 , 1242.13 , 407.49
101,False,False,True,False,False,True,True,True,40,9,3693798,15.01, 0.25, 0:02.34, 651, 2101 , 903.18 , 421.53
1011,False,False,False,True,True,True,False,False,20,1,3962480,12.32, 0.23, 0:01.79, 698, 2101 , 1174.46 , 452.19
1012,False,False,True,False,False,True,True,False,20,1,4499534,12.09, 0.24, 0:01.85, 664, 2101 , 1136.88 , 513.47
1013,True,False,False,False,True,False,False,False,20,5,1593858,12.56, 0.23, 0:02.08, 613, 2101 , 1012.14 , 181.89
1014,True,False,False,True,False,True,False,False,20,9,3100454,20.81, 0.30, 0:03.49, 604, 2101 , 603.25 , 353.82
1015,True,False,False,True,False,True,True,True,40,1,3657700,11.22, 0.15, 0:01.55, 730, 2101 , 1355.23 , 417.41
1016,True,False,True,False,True,True,False,True,40,1,4233580,11.02, 0.30, 0:01.69, 668, 2101 , 1250.62 , 483.12
1017,True,False,True,False,False,False,True,True,20,9,1803547,11.80, 0.18, 0:01.79, 666, 2101 , 1179.10 , 205.82
1018,True,False,False,True,False,True,True,True,40,5,3182979,12.31, 0.25, 0:01.81, 693, 2101 , 1164.32 , 363.23
1019,True,False,True,False,False,False,True,True,20,5,1853994,10.57, 0.23, 0:01.72, 625, 2101 , 1228.66 , 211.57
1020,True,False,True,False,False,True,False,False,20,1,4223455,10.42, 0.22, 0:01.53, 694, 2101 , 1381.83 , 481.97
102,False,False,False,True,False,False,False,False,60,9,2020534,17.80, 0.35, 0:03.21, 565, 2101 , 656.39 , 230.58
1021,True,False,False,False,True,False,False,False,40,1,1960743,9.60, 0.24, 0:01.54, 637, 2101 , 1367.44 , 223.75
1022,False,False,False,False,True,True,True,False,40,1,3564153,10.92, 0.22, 0:01.60, 696, 2101 , 1320.87 , 406.73
1023,True,False,False,True,False,True,True,True,40,9,3099405,14.47, 0.26, 0:02.07, 710, 2101 , 1017.59 , 353.70
1024,True,False,True,False,True,True,False,True,40,9,3389422,20.50, 0.27, 0:03.57, 581, 2101 , 591.15 , 386.79
1025,False,False,False,False,True,True,True,False,40,5,3250408,12.89, 0.27, 0:02.06, 638, 2101 , 1023.03 , 370.93
1026,False,False,True,True,True,True,True,True,20,9,3958644,15.28, 0.28, 0:02.31, 672, 2101 , 913.46 , 451.75
1027,True,False,True,False,True,True,False,True,40,5,3528596,15.36, 0.27, 0:02.72, 575, 2101 , 775.18 , 402.67
1028,False,False,False,False,True,True,True,False,40,9,3196425,15.08, 0.25, 0:02.28, 671, 2101 , 923.94 , 364.77
1029,False,False,True,False,True,False,True,True,60,5,2274652,11.27, 0.26, 0:01.93, 596, 2101 , 1096.25 , 259.58
1030,True,False,False,False,False,False,False,False,60,1,1992387,9.22, 0.28, 0:01.57, 605, 2101 , 1348.33 , 227.37
103,True,False,False,True,False,True,False,True,20,5,3181367,15.27, 0.24, 0:02.63, 589, 2101 , 800.38 , 363.05
1031,False,False,True,True,False,True,False,True,60,5,4095125,17.16, 0.29, 0:03.00, 581, 2101 , 702.35 , 467.32
1032,False,False,True,False,True,False,True,True,60,1,2651979,10.57, 0.26, 0:01.86, 580, 2101 , 1135.78 , 302.64
1033,True,False,False,False,False,False,False,False,60,5,1731456,12.77, 0.32, 0:02.26, 578, 2101 , 932.43 , 197.59
1034,True,False,True,False,False,False,True,True,20,1,2184629,8.54, 0.22, 0:01.38, 634, 2101 , 1536.31 , 249.30
1035,True,False,False,False,False,False,False,False,60,9,1694543,16.52, 0.34, 0:02.97, 566, 2101 , 709.20 , 193.38
1036,True,False,False,True,True,False,False,True,40,5,1868713,13.53, 0.30, 0:02.36, 585, 2101 , 892.58 , 213.25
1037,False,False,True,True,False,False,False,True,40,1,2887786,10.36, 0.21, 0:01.70, 621, 2101 , 1243.36 , 329.55
1038,True,False,False,True,True,False,False,True,40,1,2157127,9.71, 0.27, 0:01.55, 644, 2101 , 1365.71 , 246.17
1039,False,False,True,True,False,False,False,True,60,9,2337330,18.36, 0.25, 0:03.38, 550, 2101 , 623.56 , 266.73
1040,True,False,False,False,False,False,True,True,60,1,1992425,10.10, 0.21, 0:01.72, 598, 2101 , 1226.78 , 227.37
104,True,False,True,False,False,False,True,True,60,9,1979139,12.21, 0.20, 0:01.96, 633, 2101 , 1082.17 , 225.85
1041,True,False,False,True,True,False,False,True,20,9,1725848,16.77, 0.27, 0:02.85, 597, 2101 , 738.88 , 196.95
1042,False,False,True,False,True,True,True,True,60,9,3702146,14.67, 0.19, 0:02.24, 663, 2101 , 944.03 , 422.48
1043,True,False,True,False,False,False,False,True,60,9,1959823,16.10, 0.31, 0:02.98, 549, 2101 , 707.86 , 223.65
1044,True,False,False,False,False,False,True,True,60,5,1735509,10.64, 0.29, 0:01.69, 645, 2101 , 1249.27 , 198.05
1045,False,False,True,False,True,False,True,True,20,9,2031259,13.54, 0.29, 0:02.18, 634, 2101 , 971.21 , 231.80
1046,True,False,False,False,False,False,True,True,60,9,1710534,12.50, 0.25, 0:01.89, 672, 2101 , 1116.05 , 195.20
1047,True,False,True,False,False,False,False,False,20,1,2184566,9.04, 0.23, 0:01.52, 609, 2101 , 1391.62 , 249.30
1048,False,False,True,False,True,False,True,True,20,5,2074356,10.72, 0.23, 0:01.75, 624, 2101 , 1208.61 , 236.72
1049,False,False,False,True,True,True,False,False,40,9,3398067,23.69, 0.31, 0:04.02, 596, 2101 , 523.44 , 387.78
1050,False,False,False,False,True,True,True,False,20,9,3196425,15.57, 0.26, 0:02.42, 653, 2101 , 870.22 , 364.77
105,True,False,False,True,False,True,False,True,20,9,3094672,20.72, 0.28, 0:03.49, 600, 2101 , 602.29 , 353.16
1051,False,False,True,True,True,True,True,True,40,5,4137203,12.93, 0.21, 0:01.99, 657, 2101 , 1057.67 , 472.13
1052,True,False,False,True,False,True,False,False,40,1,3657562,11.70, 0.25, 0:01.64, 725, 2101 , 1281.96 , 417.39
1053,False,False,True,True,True,True,True,True,40,1,4970897,12.42, 0.24, 0:01.84, 687, 2101 , 1150.20 , 567.26
1054,False,False,False,True,False,False,False,False,40,9,1988849,19.13, 0.33, 0:03.40, 571, 2101 , 618.48 , 226.96
1055,False,False,False,True,True,True,False,False,40,1,3962480,13.00, 0.22, 0:01.88, 702, 2101 , 1121.33 , 452.19
1056,True,False,False,True,False,True,False,False,40,5,3187999,15.66, 0.27, 0:02.64, 601, 2101 , 796.22 , 363.81
1057,True,False,False,False,True,False,False,False,40,5,1714346,12.38, 0.21, 0:02.12, 593, 2101 , 994.65 , 195.64
1058,False,False,False,True,True,True,False,False,40,5,3489068,16.86, 0.30, 0:02.87, 597, 2101 , 733.51 , 398.16
1059,True,False,False,False,True,False,False,False,40,9,1685669,17.10, 0.24, 0:02.92, 592, 2101 , 720.51 , 192.36
1060,True,False,False,True,False,True,False,False,40,9,3100454,21.57, 0.30, 0:03.65, 598, 2101 , 576.45 , 353.82
106,False,False,True,False,False,True,False,True,60,5,3802764,16.27, 0.30, 0:02.92, 567, 2101 , 722.82 , 433.96
1061,False,False,False,True,False,False,True,False,20,1,2160918,10.32, 0.19, 0:01.56, 674, 2101 , 1355.44 , 246.60
