,configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,frames,cpu,fps,kbs,etime,size
0,1,True,False,False,True,True,False,True,True,20.0,9.0,217,2090.3,88.749,5802.99,2.4939999999999998,6296239.0
1,1001,False,False,True,True,True,True,True,True,20.0,1.0,217,2261.2,128.608,6312.660000000001,1.7469999999999999,6849234.0
2,1002,True,False,False,False,True,False,True,True,60.0,5.0,217,1591.7,92.963,5999.46,2.378,6509410.0
3,1003,False,False,False,True,True,True,False,False,20.0,9.0,217,1959.6,66.221,5564.21,3.321,6037172.0
4,1004,False,False,True,False,False,True,True,False,20.0,9.0,217,2165.5,90.12100000000001,6113.57,2.456,6633222.0
5,1005,True,False,False,True,False,True,False,False,20.0,1.0,217,2225.7,134.362,5298.58,1.654,5748960.0
6,1006,False,False,False,False,False,True,True,False,60.0,5.0,217,2213.1,104.21700000000001,5422.32,2.125,5883217.0
7,1007,True,False,False,True,False,True,False,False,20.0,5.0,217,2033.5,90.917,5194.120000000001,2.4250000000000003,5635622.0
8,1008,True,False,False,False,True,False,False,False,20.0,1.0,217,1793.0,118.43199999999999,5683.43,1.8770000000000002,6166518.0
9,1009,False,False,True,True,False,False,True,True,40.0,9.0,217,1964.0,82.023,7189.76,2.6900000000000004,7800887.0
10,1010,False,False,False,False,False,True,True,False,60.0,1.0,217,2337.2,126.269,5438.11,1.762,5900348.0
11,101,False,False,True,False,False,True,True,True,40.0,9.0,217,2173.4,93.021,6082.96,2.3820000000000006,6600007.0
12,1011,False,False,False,True,True,True,False,False,20.0,1.0,217,2287.1,123.79400000000001,5582.08,1.793,6056562.0
13,1012,False,False,True,False,False,True,True,False,20.0,1.0,217,2234.9,130.777,6182.65,1.704,6708175.0
14,1013,True,False,False,False,True,False,False,False,20.0,5.0,217,1865.3,92.56200000000001,5649.620000000001,2.3869999999999996,6129841.0
15,1014,True,False,False,True,False,True,False,False,20.0,9.0,217,1942.5,73.338,5193.65,2.9989999999999997,5635107.0
16,1015,True,False,False,True,False,True,True,True,40.0,1.0,217,2291.1,129.90099999999998,5262.229999999999,1.704,5709515.0
17,1016,True,False,True,False,True,True,False,True,40.0,1.0,217,2202.9,136.80599999999998,5900.33,1.636,6401861.0
18,1017,True,False,True,False,False,False,True,True,20.0,9.0,217,2057.8,91.727,6530.24,2.415,7085311.0
19,1018,True,False,False,True,False,True,True,True,40.0,5.0,217,2234.4,110.499,5180.629999999999,1.9989999999999999,5620985.0
20,1019,True,False,True,False,False,False,True,True,20.0,5.0,217,1874.2,114.91300000000001,6532.67,1.9389999999999996,7087946.0
21,1020,True,False,True,False,False,True,False,False,20.0,1.0,217,2173.6,141.224,5906.050000000001,1.584,6408061.0
22,102,False,False,False,True,False,False,False,False,60.0,9.0,217,1726.8,68.74300000000001,6391.129999999999,3.199,6934375.0
23,1021,True,False,False,False,True,False,False,False,40.0,1.0,217,1607.1,111.475,5948.910000000001,1.991,6454569.0
24,1022,False,False,False,False,True,True,True,False,40.0,1.0,217,2288.8,126.48799999999997,5455.6900000000005,1.7580000000000002,5919421.0
25,1023,True,False,False,True,False,True,True,True,40.0,9.0,217,2282.6,90.98899999999999,5183.85,2.4269999999999996,5624474.0
26,1024,True,False,True,False,True,True,False,True,40.0,9.0,217,1970.7,75.232,5809.089999999999,2.937,6302867.0
27,1025,False,False,False,False,True,True,True,False,40.0,5.0,217,2087.1,105.168,5448.76,2.103,5911901.0
28,1026,False,False,True,True,True,True,True,True,20.0,9.0,217,2181.1,92.194,6219.410000000001,2.407,6748061.0
29,1027,True,False,True,False,True,True,False,True,40.0,5.0,217,1946.9,97.721,5809.160000000001,2.2650000000000006,6302944.0
30,1028,False,False,False,False,True,True,True,False,40.0,9.0,217,2209.9,84.47999999999999,5461.71,2.6159999999999997,5925953.0
31,1029,False,False,True,False,True,False,True,True,60.0,5.0,217,1643.6,92.63799999999999,7163.65,2.3850000000000007,7772557.0
32,1030,True,False,False,False,False,False,False,False,60.0,1.0,217,1433.8,101.998,5976.910000000001,2.1699999999999995,6484946.0
33,103,True,False,False,True,False,True,False,True,20.0,5.0,217,2033.0,92.693,5163.699999999999,2.378,5602612.0
34,1031,False,False,True,True,False,True,False,True,60.0,5.0,217,1945.0,91.964,6168.61,2.408,6692939.0
35,1032,False,False,True,False,True,False,True,True,60.0,1.0,217,1510.3,103.362,7143.19,2.1439999999999997,7750363.0
36,1033,True,False,False,False,False,False,False,False,60.0,5.0,217,1637.3,87.90799999999999,5926.5,2.5100000000000002,6430248.0
37,1034,True,False,True,False,False,False,True,True,20.0,1.0,217,1785.8,123.20500000000001,6546.129999999999,1.8060000000000003,7102551.0
