configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,6296239,56.20, 0.60, 0:02.61, 2174, 217 , 84.44 , 5802.99
1001,False,False,True,True,True,True,True,True,20,1,6849234,43.43, 0.45, 0:01.86, 2351, 217 , 118.88 , 6312.66
1002,True,False,False,False,True,False,True,True,60,5,6509410,33.14, 0.63, 0:02.27, 1488, 217 , 97.40 , 5999.46
1003,False,False,False,True,True,True,False,False,20,9,6037172,68.60, 0.70, 0:03.52, 1968, 217 , 62.33 , 5564.21
1004,False,False,True,False,False,True,True,False,20,9,6633222,46.38, 0.57, 0:02.28, 2057, 217 , 96.88 , 6113.57
1005,True,False,False,True,False,True,False,False,20,1,5748960,33.04, 0.41, 0:01.61, 2066, 217 , 137.28 , 5298.58
1006,False,False,False,False,False,True,True,False,60,5,5883217,47.55, 0.75, 0:02.12, 2270, 217 , 103.88 , 5422.32
1007,True,False,False,True,False,True,False,False,20,5,5635622,44.71, 0.51, 0:02.23, 2022, 217 , 98.88 , 5194.12
1008,True,False,False,False,True,False,False,False,20,1,6166518,35.61, 0.47, 0:01.96, 1836, 217 , 112.70 , 5683.43
1009,False,False,True,True,False,False,True,True,40,9,7800887,52.26, 0.63, 0:02.71, 1951, 217 , 81.46 , 7189.76
1010,False,False,False,False,False,True,True,False,60,1,5900348,39.48, 0.64, 0:01.75, 2287, 217 , 126.51 , 5438.11
101,False,False,True,False,False,True,True,True,40,9,6600007,52.09, 0.48, 0:02.42, 2172, 217 , 91.37 , 6082.96
1011,False,False,False,True,True,True,False,False,20,1,6056562,44.03, 0.50, 0:01.86, 2384, 217 , 118.23 , 5582.08
1012,False,False,True,False,False,True,True,False,20,1,6708175,30.74, 0.42, 0:01.41, 2199, 217 , 157.69 , 6182.65
1013,True,False,False,False,True,False,False,False,20,5,6129841,43.72, 0.37, 0:02.34, 1881, 217 , 94.21 , 5649.62
1014,True,False,False,True,False,True,False,False,20,9,5635107,60.83, 0.66, 0:03.08, 1990, 217 , 71.19 , 5193.65
1015,True,False,False,True,False,True,True,True,40,1,5709515,39.40, 0.46, 0:01.69, 2349, 217 , 130.85 , 5262.23
1016,True,False,True,False,True,True,False,True,40,1,6401861,38.73, 0.40, 0:01.78, 2198, 217 , 124.92 , 5900.33
