configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16464,0.024
1,-O2,0,1,1,1,16464,0.023
10,-Ofast,1,0,0,0,17976,0.026
11,-O1,0,1,1,1,16464,0.015
12,-O1,1,1,0,1,16464,0.018
13,-O1,1,0,1,1,16464,0.017
14,-Og,0,0,0,0,16464,0.021
15,-O1,1,0,0,0,16464,0.024
16,-O0,0,0,0,0,16464,0.018
17,-O1,0,1,0,1,16464,0.018
18,-O1,0,1,1,0,16464,0.028
19,-O1,0,0,1,1,16464,0.019
2,-Ofast,0,0,0,1,17976,0.032
20,-O0,1,1,1,1,16464,0.024
21,-Og,0,0,1,0,16464,0.026
22,-Ofast,1,1,1,0,17976,0.02
23,-O0,1,0,0,1,16464,0.019
24,-Ofast,0,1,1,1,17976,0.022
25,-O2,1,0,0,1,16464,0.015
26,-Og,0,1,1,1,16464,0.025
27,-O2,1,1,1,1,16464,0.03
28,-Og,0,0,1,1,16464,0.026
29,-O0,0,1,0,0,16464,0.012
3,-O1,0,1,0,0,16464,0.025
30,-Og,1,1,1,1,16464,0.02
31,-Og,1,1,0,1,16464,0.014
32,-O2,0,0,1,0,16464,0.031
33,-Og,0,1,0,1,16464,0.028
34,-Ofast,1,1,0,1,17976,0.028
35,-O0,0,0,1,0,16464,0.024
36,-O2,1,0,1,1,16464,0.023
37,-O2,1,0,1,0,16464,0.025
38,-Ofast,1,1,0,0,17976,0.027
39,-O2,0,1,1,0,16464,0.023
4,-Og,1,0,0,0,16464,0.023
40,-O2,0,1,0,1,16464,0.029
41,-O0,0,1,1,0,16464,0.025
42,-O1,1,1,1,1,16464,0.015
43,-Og,1,1,1,0,16464,0.014
44,-O2,0,1,0,0,16464,0.022
45,-O0,0,0,1,1,16464,0.022
46,-O0,1,1,0,1,16464,0.016
47,-O0,0,1,0,1,16464,0.015
48,-O1,0,0,1,0,16464,0.024
49,-O1,1,1,1,0,16464,0.025
5,-O0,0,1,1,1,16464,0.02
50,-Ofast,0,1,0,0,17976,0.022
51,-O1,0,0,0,0,16464,0.02
52,-Og,0,1,1,0,16464,0.022
53,-Ofast,0,0,1,1,17976,0.032
54,-O2,1,1,0,0,16464,0.022
55,-Og,1,1,0,0,16464,0.028
56,-Og,0,0,0,1,16464,0.026
57,-O0,1,1,0,0,16464,0.019
58,-O1,1,1,0,0,16464,0.02
59,-Ofast,0,1,1,0,17976,0.02
6,-Og,1,0,1,0,16464,0.028
60,-Ofast,1,0,1,1,17976,0.027
61,-Ofast,0,1,0,1,17976,0.022
62,-O2,1,1,1,0,16464,0.023
63,-O2,1,1,0,1,16464,0.032
64,-O0,1,0,0,0,16464,0.025
65,-Ofast,0,0,0,0,17976,0.028
66,-O0,1,0,1,0,16464,0.021
67,-O2,1,0,0,0,16464,0.019
68,-O1,1,0,0,1,16464,0.03
69,-O0,0,0,0,1,16464,0.026
7,-O1,1,0,1,0,16464,0.019
70,-Ofast,1,0,0,1,17976,0.027
71,-O0,1,0,1,1,16464,0.026
72,-O0,1,1,1,0,16464,0.018
73,-O2,0,0,0,1,16464,0.029
74,-Ofast,1,1,1,1,17976,0.028
75,-Og,1,0,1,1,16464,0.02
76,-Ofast,0,0,1,0,17976,0.026
77,-Ofast,1,0,1,0,17976,0.027
78,-O1,0,0,0,1,16464,0.024
79,-O2,0,0,1,1,16464,0.025
8,-Og,0,1,0,0,16464,0.023
9,-O2,0,0,0,0,16464,0.025
