configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16528,0.014
1,-O2,0,1,1,1,16528,0.019
10,-Ofast,1,0,0,0,18040,0.021
11,-O1,0,1,1,1,16528,0.021
12,-O1,1,1,0,1,16528,0.023
13,-O1,1,0,1,1,16528,0.021
14,-Og,0,0,0,0,16528,0.022
15,-O1,1,0,0,0,16528,0.016
16,-O0,0,0,0,0,16528,0.018
17,-O1,0,1,0,1,16528,0.017
18,-O1,0,1,1,0,16528,0.02
19,-O1,0,0,1,1,16528,0.019
2,-Ofast,0,0,0,1,18040,0.024
20,-O0,1,1,1,1,16528,0.013
21,-Og,0,0,1,0,16528,0.026
22,-Ofast,1,1,1,0,18040,0.014
23,-O0,1,0,0,1,16528,0.016
24,-Ofast,0,1,1,1,18040,0.021
25,-O2,1,0,0,1,16528,0.025
26,-Og,0,1,1,1,16528,0.02
27,-O2,1,1,1,1,16528,0.023
28,-Og,0,0,1,1,16528,0.017
29,-O0,0,1,0,0,16528,0.021
3,-O1,0,1,0,0,16528,0.018
30,-Og,1,1,1,1,16528,0.027
31,-Og,1,1,0,1,16528,0.027
32,-O2,0,0,1,0,16528,0.019
33,-Og,0,1,0,1,16528,0.024
34,-Ofast,1,1,0,1,18040,0.022
35,-O0,0,0,1,0,16528,0.022
36,-O2,1,0,1,1,16528,0.017
37,-O2,1,0,1,0,16528,0.026
38,-Ofast,1,1,0,0,18040,0.019
39,-O2,0,1,1,0,16528,0.026
4,-Og,1,0,0,0,16528,0.016
40,-O2,0,1,0,1,16528,0.028
41,-O0,0,1,1,0,16528,0.017
42,-O1,1,1,1,1,16528,0.018
43,-Og,1,1,1,0,16528,0.025
44,-O2,0,1,0,0,16528,0.025
45,-O0,0,0,1,1,16528,0.013
46,-O0,1,1,0,1,16528,0.016
47,-O0,0,1,0,1,16528,0.025
48,-O1,0,0,1,0,16528,0.021
49,-O1,1,1,1,0,16528,0.022
5,-O0,0,1,1,1,16528,0.018
50,-Ofast,0,1,0,0,18040,0.019
51,-O1,0,0,0,0,16528,0.023
52,-Og,0,1,1,0,16528,0.018
53,-Ofast,0,0,1,1,18040,0.027
54,-O2,1,1,0,0,16528,0.029
55,-Og,1,1,0,0,16528,0.014
56,-Og,0,0,0,1,16528,0.022
57,-O0,1,1,0,0,16528,0.01
58,-O1,1,1,0,0,16528,0.022
59,-Ofast,0,1,1,0,18040,0.025
6,-Og,1,0,1,0,16528,0.02
60,-Ofast,1,0,1,1,18040,0.025
61,-Ofast,0,1,0,1,18040,0.02
62,-O2,1,1,1,0,16528,0.015
63,-O2,1,1,0,1,16528,0.019
64,-O0,1,0,0,0,16528,0.026
65,-Ofast,0,0,0,0,18040,0.029
66,-O0,1,0,1,0,16528,0.019
67,-O2,1,0,0,0,16528,0.021
68,-O1,1,0,0,1,16528,0.023
69,-O0,0,0,0,1,16528,0.024
7,-O1,1,0,1,0,16528,0.008
70,-Ofast,1,0,0,1,18040,0.022
71,-O0,1,0,1,1,16528,0.022
72,-O0,1,1,1,0,16528,0.025
73,-O2,0,0,0,1,16528,0.028
74,-Ofast,1,1,1,1,18040,0.024
75,-Og,1,0,1,1,16528,0.025
76,-Ofast,0,0,1,0,18040,0.015
77,-Ofast,1,0,1,0,18040,0.016
78,-O1,0,0,0,1,16528,0.023
79,-O2,0,0,1,1,16528,0.019
8,-Og,0,1,0,0,16528,0.02
9,-O2,0,0,0,0,16528,0.028
