configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16520,0.02
1,-O2,0,1,1,1,16520,0.021
10,-Ofast,1,0,0,0,18032,0.031
11,-O1,0,1,1,1,16520,0.019
12,-O1,1,1,0,1,16520,0.026
13,-O1,1,0,1,1,16520,0.017
14,-Og,0,0,0,0,16520,0.028
15,-O1,1,0,0,0,16520,0.025
16,-O0,0,0,0,0,16520,0.028
17,-O1,0,1,0,1,16520,0.017
18,-O1,0,1,1,0,16520,0.012
19,-O1,0,0,1,1,16520,0.023
2,-Ofast,0,0,0,1,18032,0.031
20,-O0,1,1,1,1,16520,0.02
21,-Og,0,0,1,0,16520,0.022
22,-Ofast,1,1,1,0,18032,0.022
23,-O0,1,0,0,1,16520,0.016
24,-Ofast,0,1,1,1,18032,0.013
25,-O2,1,0,0,1,16520,0.019
26,-Og,0,1,1,1,16520,0.022
27,-O2,1,1,1,1,16520,0.024
28,-Og,0,0,1,1,16520,0.028
29,-O0,0,1,0,0,16520,0.018
3,-O1,0,1,0,0,16520,0.029
30,-Og,1,1,1,1,16520,0.021
31,-Og,1,1,0,1,16520,0.027
32,-O2,0,0,1,0,16520,0.03
33,-Og,0,1,0,1,16520,0.025
34,-Ofast,1,1,0,1,18032,0.021
35,-O0,0,0,1,0,16520,0.021
36,-O2,1,0,1,1,16520,0.022
37,-O2,1,0,1,0,16520,0.024
38,-Ofast,1,1,0,0,18032,0.026
39,-O2,0,1,1,0,16520,0.025
4,-Og,1,0,0,0,16520,0.021
40,-O2,0,1,0,1,16520,0.024
41,-O0,0,1,1,0,16520,0.024
42,-O1,1,1,1,1,16520,0.02
43,-Og,1,1,1,0,16520,0.015
44,-O2,0,1,0,0,16520,0.022
45,-O0,0,0,1,1,16520,0.016
46,-O0,1,1,0,1,16520,0.024
47,-O0,0,1,0,1,16520,0.021
48,-O1,0,0,1,0,16520,0.02
49,-O1,1,1,1,0,16520,0.025
5,-O0,0,1,1,1,16520,0.01
50,-Ofast,0,1,0,0,18032,0.023
51,-O1,0,0,0,0,16520,0.025
52,-Og,0,1,1,0,16520,0.02
53,-Ofast,0,0,1,1,18032,0.024
54,-O2,1,1,0,0,16520,0.025
55,-Og,1,1,0,0,16520,0.025
56,-Og,0,0,0,1,16520,0.019
57,-O0,1,1,0,0,16520,0.019
58,-O1,1,1,0,0,16520,0.024
59,-Ofast,0,1,1,0,18032,0.025
6,-Og,1,0,1,0,16520,0.025
60,-Ofast,1,0,1,1,18032,0.024
61,-Ofast,0,1,0,1,18032,0.02
62,-O2,1,1,1,0,16520,0.028
63,-O2,1,1,0,1,16520,0.025
64,-O0,1,0,0,0,16520,0.015
65,-Ofast,0,0,0,0,18032,0.031
66,-O0,1,0,1,0,16520,0.019
67,-O2,1,0,0,0,16520,0.02
68,-O1,1,0,0,1,16520,0.015
69,-O0,0,0,0,1,16520,0.007
7,-O1,1,0,1,0,16520,0.017
70,-Ofast,1,0,0,1,18032,0.027
71,-O0,1,0,1,1,16520,0.016
72,-O0,1,1,1,0,16520,0.017
73,-O2,0,0,0,1,16520,0.025
74,-Ofast,1,1,1,1,18032,0.021
75,-Og,1,0,1,1,16520,0.025
76,-Ofast,0,0,1,0,18032,0.028
77,-Ofast,1,0,1,0,18032,0.028
78,-O1,0,0,0,1,16520,0.025
79,-O2,0,0,1,1,16520,0.024
8,-Og,0,1,0,0,16520,0.019
9,-O2,0,0,0,0,16520,0.018
