configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16536,0.02
1,-O2,0,1,1,1,16536,0.024
10,-Ofast,1,0,0,0,18040,0.027
11,-O1,0,1,1,1,16536,0.028
12,-O1,1,1,0,1,16536,0.024
13,-O1,1,0,1,1,16536,0.021
14,-Og,0,0,0,0,16536,0.019
15,-O1,1,0,0,0,16536,0.02
16,-O0,0,0,0,0,16536,0.012
17,-O1,0,1,0,1,16536,0.028
18,-O1,0,1,1,0,16536,0.028
19,-O1,0,0,1,1,16536,0.019
2,-Ofast,0,0,0,1,18040,0.028
20,-O0,1,1,1,1,16536,0.011
21,-Og,0,0,1,0,16536,0.024
22,-Ofast,1,1,1,0,18040,0.028
23,-O0,1,0,0,1,16536,0.024
24,-Ofast,0,1,1,1,18040,0.023
25,-O2,1,0,0,1,16536,0.028
26,-Og,0,1,1,1,16536,0.024
27,-O2,1,1,1,1,16536,0.032
28,-Og,0,0,1,1,16536,0.011
29,-O0,0,1,0,0,16536,0.025
3,-O1,0,1,0,0,16536,0.028
30,-Og,1,1,1,1,16536,0.019
31,-Og,1,1,0,1,16536,0.024
32,-O2,0,0,1,0,16536,0.02
33,-Og,0,1,0,1,16536,0.022
34,-Ofast,1,1,0,1,18040,0.024
35,-O0,0,0,1,0,16536,0.021
36,-O2,1,0,1,1,16536,0.024
37,-O2,1,0,1,0,16536,0.027
38,-Ofast,1,1,0,0,18040,0.022
39,-O2,0,1,1,0,16536,0.029
4,-Og,1,0,0,0,16536,0.023
40,-O2,0,1,0,1,16536,0.03
41,-O0,0,1,1,0,16536,0.012
42,-O1,1,1,1,1,16536,0.03
43,-Og,1,1,1,0,16536,0.019
44,-O2,0,1,0,0,16536,0.031
45,-O0,0,0,1,1,16536,0.02
46,-O0,1,1,0,1,16536,0.022
47,-O0,0,1,0,1,16536,0.021
48,-O1,0,0,1,0,16536,0.021
49,-O1,1,1,1,0,16536,0.017
5,-O0,0,1,1,1,16536,0.016
50,-Ofast,0,1,0,0,18040,0.021
51,-O1,0,0,0,0,16536,0.013
52,-Og,0,1,1,0,16536,0.023
53,-Ofast,0,0,1,1,18040,0.029
54,-O2,1,1,0,0,16536,0.027
55,-Og,1,1,0,0,16536,0.026
56,-Og,0,0,0,1,16536,0.023
57,-O0,1,1,0,0,16536,0.026
58,-O1,1,1,0,0,16536,0.022
59,-Ofast,0,1,1,0,18040,0.023
6,-Og,1,0,1,0,16536,0.028
60,-Ofast,1,0,1,1,18040,0.03
61,-Ofast,0,1,0,1,18040,0.026
62,-O2,1,1,1,0,16536,0.029
63,-O2,1,1,0,1,16536,0.029
64,-O0,1,0,0,0,16536,0.022
65,-Ofast,0,0,0,0,18040,0.028
66,-O0,1,0,1,0,16536,0.01
67,-O2,1,0,0,0,16536,0.028
68,-O1,1,0,0,1,16536,0.029
69,-O0,0,0,0,1,16536,0.026
7,-O1,1,0,1,0,16536,0.02
70,-Ofast,1,0,0,1,18040,0.029
71,-O0,1,0,1,1,16536,0.021
72,-O0,1,1,1,0,16536,0.016
73,-O2,0,0,0,1,16536,0.032
74,-Ofast,1,1,1,1,18040,0.021
75,-Og,1,0,1,1,16536,0.024
76,-Ofast,0,0,1,0,18040,0.029
77,-Ofast,1,0,1,0,18040,0.021
78,-O1,0,0,0,1,16536,0.025
79,-O2,0,0,1,1,16536,0.021
8,-Og,0,1,0,0,16536,0.025
9,-O2,0,0,0,0,16536,0.032
