configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16464,0.021
1,-O2,0,1,1,1,16464,0.028
10,-Ofast,1,0,0,0,17976,0.026
11,-O1,0,1,1,1,16464,0.02
12,-O1,1,1,0,1,16464,0.019
13,-O1,1,0,1,1,16464,0.022
14,-Og,0,0,0,0,16464,0.018
15,-O1,1,0,0,0,16464,0.025
16,-O0,0,0,0,0,16464,0.021
17,-O1,0,1,0,1,16464,0.026
18,-O1,0,1,1,0,16464,0.021
19,-O1,0,0,1,1,16464,0.013
2,-Ofast,0,0,0,1,17976,0.028
20,-O0,1,1,1,1,16464,0.016
21,-Og,0,0,1,0,16464,0.018
22,-Ofast,1,1,1,0,17976,0.028
23,-O0,1,0,0,1,16464,0.024
24,-Ofast,0,1,1,1,17976,0.03
25,-O2,1,0,0,1,16464,0.03
26,-Og,0,1,1,1,16464,0.019
27,-O2,1,1,1,1,16464,0.02
28,-Og,0,0,1,1,16464,0.025
29,-O0,0,1,0,0,16464,0.021
3,-O1,0,1,0,0,16464,0.026
30,-Og,1,1,1,1,16464,0.018
31,-Og,1,1,0,1,16464,0.025
32,-O2,0,0,1,0,16464,0.024
33,-Og,0,1,0,1,16464,0.028
34,-Ofast,1,1,0,1,17976,0.023
35,-O0,0,0,1,0,16464,0.021
36,-O2,1,0,1,1,16464,0.016
37,-O2,1,0,1,0,16464,0.024
38,-Ofast,1,1,0,0,17976,0.02
39,-O2,0,1,1,0,16464,0.025
4,-Og,1,0,0,0,16464,0.014
40,-O2,0,1,0,1,16464,0.03
41,-O0,0,1,1,0,16464,0.018
42,-O1,1,1,1,1,16464,0.019
43,-Og,1,1,1,0,16464,0.02
44,-O2,0,1,0,0,16464,0.018
45,-O0,0,0,1,1,16464,0.026
46,-O0,1,1,0,1,16464,0.017
47,-O0,0,1,0,1,16464,0.023
48,-O1,0,0,1,0,16464,0.028
49,-O1,1,1,1,0,16464,0.018
5,-O0,0,1,1,1,16464,0.021
50,-Ofast,0,1,0,0,17976,0.03
51,-O1,0,0,0,0,16464,0.021
52,-Og,0,1,1,0,16464,0.023
53,-Ofast,0,0,1,1,17976,0.029
54,-O2,1,1,0,0,16464,0.021
55,-Og,1,1,0,0,16464,0.025
56,-Og,0,0,0,1,16464,0.029
57,-O0,1,1,0,0,16464,0.014
58,-O1,1,1,0,0,16464,0.028
59,-Ofast,0,1,1,0,17976,0.025
6,-Og,1,0,1,0,16464,0.019
60,-Ofast,1,0,1,1,17976,0.031
61,-Ofast,0,1,0,1,17976,0.03
62,-O2,1,1,1,0,16464,0.028
63,-O2,1,1,0,1,16464,0.026
64,-O0,1,0,0,0,16464,0.018
65,-Ofast,0,0,0,0,17976,0.021
66,-O0,1,0,1,0,16464,0.021
67,-O2,1,0,0,0,16464,0.022
68,-O1,1,0,0,1,16464,0.022
69,-O0,0,0,0,1,16464,0.018
7,-O1,1,0,1,0,16464,0.026
70,-Ofast,1,0,0,1,17976,0.028
71,-O0,1,0,1,1,16464,0.014
72,-O0,1,1,1,0,16464,0.027
73,-O2,0,0,0,1,16464,0.025
74,-Ofast,1,1,1,1,17976,0.023
75,-Og,1,0,1,1,16464,0.016
76,-Ofast,0,0,1,0,17976,0.023
77,-Ofast,1,0,1,0,17976,0.023
78,-O1,0,0,0,1,16464,0.021
79,-O2,0,0,1,1,16464,0.027
8,-Og,0,1,0,0,16464,0.016
9,-O2,0,0,0,0,16464,0.022
