configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16576,0.021
1,-O2,0,1,1,1,16576,0.032
10,-Ofast,1,0,0,0,18120,0.04
11,-O1,0,1,1,1,16576,0.036
12,-O1,1,1,0,1,16576,0.034
13,-O1,1,0,1,1,16576,0.033
14,-Og,0,0,0,0,16576,0.031
15,-O1,1,0,0,0,16576,0.033
16,-O0,0,0,0,0,16576,0.024
17,-O1,0,1,0,1,16576,0.031
18,-O1,0,1,1,0,16576,0.034
19,-O1,0,0,1,1,16576,0.03
2,-Ofast,0,0,0,1,18120,0.036
20,-O0,1,1,1,1,16576,0.028
21,-Og,0,0,1,0,16576,0.02
22,-Ofast,1,1,1,0,18120,0.046
23,-O0,1,0,0,1,16576,0.023
24,-Ofast,0,1,1,1,18120,0.04
25,-O2,1,0,0,1,16576,0.043
26,-Og,0,1,1,1,16576,0.024
27,-O2,1,1,1,1,16576,0.038
28,-Og,0,0,1,1,16576,0.028
29,-O0,0,1,0,0,16576,0.028
3,-O1,0,1,0,0,16576,0.029
30,-Og,1,1,1,1,16576,0.025
31,-Og,1,1,0,1,16576,0.029
32,-O2,0,0,1,0,16576,0.043
33,-Og,0,1,0,1,16576,0.021
34,-Ofast,1,1,0,1,18120,0.035
35,-O0,0,0,1,0,16576,0.016
36,-O2,1,0,1,1,16576,0.037
37,-O2,1,0,1,0,16576,0.032
38,-Ofast,1,1,0,0,18120,0.042
39,-O2,0,1,1,0,16576,0.037
4,-Og,1,0,0,0,16576,0.028
40,-O2,0,1,0,1,16576,0.04
41,-O0,0,1,1,0,16576,0.014
42,-O1,1,1,1,1,16576,0.032
43,-Og,1,1,1,0,16576,0.024
44,-O2,0,1,0,0,16576,0.04
45,-O0,0,0,1,1,16576,0.019
46,-O0,1,1,0,1,16576,0.019
47,-O0,0,1,0,1,16576,0.02
48,-O1,0,0,1,0,16576,0.023
49,-O1,1,1,1,0,16576,0.032
5,-O0,0,1,1,1,16576,0.025
50,-Ofast,0,1,0,0,18120,0.042
51,-O1,0,0,0,0,16576,0.034
52,-Og,0,1,1,0,16576,0.027
53,-Ofast,0,0,1,1,18120,0.047
54,-O2,1,1,0,0,16576,0.04
55,-Og,1,1,0,0,16576,0.025
56,-Og,0,0,0,1,16576,0.029
57,-O0,1,1,0,0,16576,0.024
58,-O1,1,1,0,0,16576,0.029
59,-Ofast,0,1,1,0,18120,0.051
6,-Og,1,0,1,0,16576,0.022
60,-Ofast,1,0,1,1,18120,0.042
61,-Ofast,0,1,0,1,18120,0.03
62,-O2,1,1,1,0,16576,0.036
63,-O2,1,1,0,1,16576,0.033
64,-O0,1,0,0,0,16576,0.02
65,-Ofast,0,0,0,0,18120,0.04
66,-O0,1,0,1,0,16576,0.023
67,-O2,1,0,0,0,16576,0.039
68,-O1,1,0,0,1,16576,0.031
69,-O0,0,0,0,1,16576,0.016
7,-O1,1,0,1,0,16576,0.037
70,-Ofast,1,0,0,1,18120,0.05
71,-O0,1,0,1,1,16576,0.021
72,-O0,1,1,1,0,16576,0.018
73,-O2,0,0,0,1,16576,0.04
74,-Ofast,1,1,1,1,18120,0.049
75,-Og,1,0,1,1,16576,0.027
76,-Ofast,0,0,1,0,18120,0.035
77,-Ofast,1,0,1,0,18120,0.041
78,-O1,0,0,0,1,16576,0.023
79,-O2,0,0,1,1,16576,0.04
8,-Og,0,1,0,0,16576,0.029
9,-O2,0,0,0,0,16576,0.042
