configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16504,0.025
1,-O2,0,1,1,1,16504,0.03
10,-Ofast,1,0,0,0,18008,0.035
11,-O1,0,1,1,1,16504,0.027
12,-O1,1,1,0,1,16504,0.027
13,-O1,1,0,1,1,16504,0.025
14,-Og,0,0,0,0,16504,0.028
15,-O1,1,0,0,0,16504,0.029
16,-O0,0,0,0,0,16504,0.02
17,-O1,0,1,0,1,16504,0.034
18,-O1,0,1,1,0,16504,0.023
19,-O1,0,0,1,1,16504,0.025
2,-Ofast,0,0,0,1,18008,0.027
20,-O0,1,1,1,1,16504,0.017
21,-Og,0,0,1,0,16504,0.019
22,-Ofast,1,1,1,0,18008,0.025
23,-O0,1,0,0,1,16504,0.017
24,-Ofast,0,1,1,1,18008,0.031
25,-O2,1,0,0,1,16504,0.029
26,-Og,0,1,1,1,16504,0.021
27,-O2,1,1,1,1,16504,0.035
28,-Og,0,0,1,1,16504,0.029
29,-O0,0,1,0,0,16504,0.016
3,-O1,0,1,0,0,16504,0.032
30,-Og,1,1,1,1,16504,0.031
31,-Og,1,1,0,1,16504,0.028
32,-O2,0,0,1,0,16504,0.032
33,-Og,0,1,0,1,16504,0.026
34,-Ofast,1,1,0,1,18008,0.03
35,-O0,0,0,1,0,16504,0.025
36,-O2,1,0,1,1,16504,0.026
37,-O2,1,0,1,0,16504,0.039
38,-Ofast,1,1,0,0,18008,0.041
39,-O2,0,1,1,0,16504,0.026
4,-Og,1,0,0,0,16504,0.031
40,-O2,0,1,0,1,16504,0.036
41,-O0,0,1,1,0,16504,0.026
42,-O1,1,1,1,1,16504,0.02
43,-Og,1,1,1,0,16504,0.028
44,-O2,0,1,0,0,16504,0.029
45,-O0,0,0,1,1,16504,0.022
46,-O0,1,1,0,1,16504,0.024
47,-O0,0,1,0,1,16504,0.016
48,-O1,0,0,1,0,16504,0.024
49,-O1,1,1,1,0,16504,0.034
5,-O0,0,1,1,1,16504,0.022
50,-Ofast,0,1,0,0,18008,0.034
51,-O1,0,0,0,0,16504,0.032
52,-Og,0,1,1,0,16504,0.032
53,-Ofast,0,0,1,1,18008,0.041
54,-O2,1,1,0,0,16504,0.025
55,-Og,1,1,0,0,16504,0.022
56,-Og,0,0,0,1,16504,0.017
57,-O0,1,1,0,0,16504,0.016
58,-O1,1,1,0,0,16504,0.024
59,-Ofast,0,1,1,0,18008,0.025
6,-Og,1,0,1,0,16504,0.031
60,-Ofast,1,0,1,1,18008,0.029
61,-Ofast,0,1,0,1,18008,0.036
62,-O2,1,1,1,0,16504,0.035
63,-O2,1,1,0,1,16504,0.036
64,-O0,1,0,0,0,16504,0.021
65,-Ofast,0,0,0,0,18008,0.033
66,-O0,1,0,1,0,16504,0.02
67,-O2,1,0,0,0,16504,0.036
68,-O1,1,0,0,1,16504,0.03
69,-O0,0,0,0,1,16504,0.012
7,-O1,1,0,1,0,16504,0.03
70,-Ofast,1,0,0,1,18008,0.035
71,-O0,1,0,1,1,16504,0.028
72,-O0,1,1,1,0,16504,0.019
73,-O2,0,0,0,1,16504,0.032
74,-Ofast,1,1,1,1,18008,0.035
75,-Og,1,0,1,1,16504,0.025
76,-Ofast,0,0,1,0,18008,0.028
77,-Ofast,1,0,1,0,18008,0.034
78,-O1,0,0,0,1,16504,0.03
79,-O2,0,0,1,1,16504,0.031
8,-Og,0,1,0,0,16504,0.025
9,-O2,0,0,0,0,16504,0.03
