configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16528,0.021
1,-O2,0,1,1,1,16528,0.015
10,-Ofast,1,0,0,0,18040,0.026
11,-O1,0,1,1,1,16528,0.03
12,-O1,1,1,0,1,16528,0.023
13,-O1,1,0,1,1,16528,0.02
14,-Og,0,0,0,0,16528,0.025
15,-O1,1,0,0,0,16528,0.021
16,-O0,0,0,0,0,16528,0.024
17,-O1,0,1,0,1,16528,0.016
18,-O1,0,1,1,0,16528,0.004
19,-O1,0,0,1,1,16528,0.015
2,-Ofast,0,0,0,1,18040,0.03
20,-O0,1,1,1,1,16528,0.017
21,-Og,0,0,1,0,16528,0.024
22,-Ofast,1,1,1,0,18040,0.024
23,-O0,1,0,0,1,16528,0.022
24,-Ofast,0,1,1,1,18040,0.028
25,-O2,1,0,0,1,16528,0.029
26,-Og,0,1,1,1,16528,0.017
27,-O2,1,1,1,1,16528,0.019
28,-Og,0,0,1,1,16528,0.024
29,-O0,0,1,0,0,16528,0.021
3,-O1,0,1,0,0,16528,0.029
30,-Og,1,1,1,1,16528,0.023
31,-Og,1,1,0,1,16528,0.025
32,-O2,0,0,1,0,16528,0.024
33,-Og,0,1,0,1,16528,0.016
34,-Ofast,1,1,0,1,18040,0.029
35,-O0,0,0,1,0,16528,0.02
36,-O2,1,0,1,1,16528,0.029
37,-O2,1,0,1,0,16528,0.015
38,-Ofast,1,1,0,0,18040,0.012
39,-O2,0,1,1,0,16528,0.02
4,-Og,1,0,0,0,16528,0.018
40,-O2,0,1,0,1,16528,0.031
41,-O0,0,1,1,0,16528,0.014
42,-O1,1,1,1,1,16528,0.018
43,-Og,1,1,1,0,16528,0.019
44,-O2,0,1,0,0,16528,0.026
45,-O0,0,0,1,1,16528,0.02
46,-O0,1,1,0,1,16528,0.012
47,-O0,0,1,0,1,16528,0.024
48,-O1,0,0,1,0,16528,0.025
49,-O1,1,1,1,0,16528,0.025
5,-O0,0,1,1,1,16528,0.009
50,-Ofast,0,1,0,0,18040,0.029
51,-O1,0,0,0,0,16528,0.026
52,-Og,0,1,1,0,16528,0.017
53,-Ofast,0,0,1,1,18040,0.016
54,-O2,1,1,0,0,16528,0.024
55,-Og,1,1,0,0,16528,0.021
56,-Og,0,0,0,1,16528,0.026
57,-O0,1,1,0,0,16528,0.012
58,-O1,1,1,0,0,16528,0.02
59,-Ofast,0,1,1,0,18040,0.03
6,-Og,1,0,1,0,16528,0.022
60,-Ofast,1,0,1,1,18040,0.017
61,-Ofast,0,1,0,1,18040,0.019
62,-O2,1,1,1,0,16528,0.02
63,-O2,1,1,0,1,16528,0.025
64,-O0,1,0,0,0,16528,0.024
65,-Ofast,0,0,0,0,18040,0.026
66,-O0,1,0,1,0,16528,0.022
67,-O2,1,0,0,0,16528,0.015
68,-O1,1,0,0,1,16528,0.023
69,-O0,0,0,0,1,16528,0.024
7,-O1,1,0,1,0,16528,0.029
70,-Ofast,1,0,0,1,18040,0.016
71,-O0,1,0,1,1,16528,0.024
72,-O0,1,1,1,0,16528,0.018
73,-O2,0,0,0,1,16528,0.03
74,-Ofast,1,1,1,1,18040,0.014
75,-Og,1,0,1,1,16528,0.021
76,-Ofast,0,0,1,0,18040,0.025
77,-Ofast,1,0,1,0,18040,0.016
78,-O1,0,0,0,1,16528,0.022
79,-O2,0,0,1,1,16528,0.025
8,-Og,0,1,0,0,16528,0.026
9,-O2,0,0,0,0,16528,0.024
