configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16464,0.025
1,-O2,0,1,1,1,16464,0.029
10,-Ofast,1,0,0,0,17968,0.024
11,-O1,0,1,1,1,16464,0.019
12,-O1,1,1,0,1,16464,0.012
13,-O1,1,0,1,1,16464,0.018
14,-Og,0,0,0,0,16464,0.017
15,-O1,1,0,0,0,16464,0.022
16,-O0,0,0,0,0,16464,0.021
17,-O1,0,1,0,1,16464,0.017
18,-O1,0,1,1,0,16464,0.025
19,-O1,0,0,1,1,16464,0.023
2,-Ofast,0,0,0,1,17968,0.018
20,-O0,1,1,1,1,16464,0.02
21,-Og,0,0,1,0,16464,0.015
22,-Ofast,1,1,1,0,17968,0.03
23,-O0,1,0,0,1,16464,0.009
24,-Ofast,0,1,1,1,17968,0.025
25,-O2,1,0,0,1,16464,0.029
26,-Og,0,1,1,1,16464,0.02
27,-O2,1,1,1,1,16464,0.024
28,-Og,0,0,1,1,16464,0.023
29,-O0,0,1,0,0,16464,0.024
3,-O1,0,1,0,0,16464,0.026
30,-Og,1,1,1,1,16464,0.016
31,-Og,1,1,0,1,16464,0.022
32,-O2,0,0,1,0,16464,0.032
33,-Og,0,1,0,1,16464,0.021
34,-Ofast,1,1,0,1,17968,0.026
35,-O0,0,0,1,0,16464,0.024
36,-O2,1,0,1,1,16464,0.026
37,-O2,1,0,1,0,16464,0.031
38,-Ofast,1,1,0,0,17968,0.028
39,-O2,0,1,1,0,16464,0.016
4,-Og,1,0,0,0,16464,0.018
40,-O2,0,1,0,1,16464,0.021
41,-O0,0,1,1,0,16464,0.019
42,-O1,1,1,1,1,16464,0.021
43,-Og,1,1,1,0,16464,0.021
44,-O2,0,1,0,0,16464,0.024
45,-O0,0,0,1,1,16464,0.025
46,-O0,1,1,0,1,16464,0.017
47,-O0,0,1,0,1,16464,0.017
48,-O1,0,0,1,0,16464,0.022
49,-O1,1,1,1,0,16464,0.024
5,-O0,0,1,1,1,16464,0.025
50,-Ofast,0,1,0,0,17968,0.029
51,-O1,0,0,0,0,16464,0.02
52,-Og,0,1,1,0,16464,0.017
53,-Ofast,0,0,1,1,17968,0.022
54,-O2,1,1,0,0,16464,0.025
55,-Og,1,1,0,0,16464,0.025
56,-Og,0,0,0,1,16464,0.025
57,-O0,1,1,0,0,16464,0.024
58,-O1,1,1,0,0,16464,0.023
59,-Ofast,0,1,1,0,17968,0.026
6,-Og,1,0,1,0,16464,0.017
60,-Ofast,1,0,1,1,17968,0.026
61,-Ofast,0,1,0,1,17968,0.021
62,-O2,1,1,1,0,16464,0.022
63,-O2,1,1,0,1,16464,0.024
64,-O0,1,0,0,0,16464,0.024
65,-Ofast,0,0,0,0,17968,0.026
66,-O0,1,0,1,0,16464,0.018
67,-O2,1,0,0,0,16464,0.022
68,-O1,1,0,0,1,16464,0.024
69,-O0,0,0,0,1,16464,0.024
7,-O1,1,0,1,0,16464,0.022
70,-Ofast,1,0,0,1,17968,0.029
71,-O0,1,0,1,1,16464,0.026
72,-O0,1,1,1,0,16464,0.016
73,-O2,0,0,0,1,16464,0.029
74,-Ofast,1,1,1,1,17968,0.017
75,-Og,1,0,1,1,16464,0.026
76,-Ofast,0,0,1,0,17968,0.024
77,-Ofast,1,0,1,0,17968,0.022
78,-O1,0,0,0,1,16464,0.016
79,-O2,0,0,1,1,16464,0.032
8,-Og,0,1,0,0,16464,0.015
9,-O2,0,0,0,0,16464,0.024
