configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16480,0.028
1,-O2,0,1,1,1,16480,0.024
10,-Ofast,1,0,0,0,17984,0.034
11,-O1,0,1,1,1,16480,0.028
12,-O1,1,1,0,1,16480,0.027
13,-O1,1,0,1,1,16480,0.023
14,-Og,0,0,0,0,16480,0.022
15,-O1,1,0,0,0,16480,0.028
16,-O0,0,0,0,0,16480,0.016
17,-O1,0,1,0,1,16480,0.027
18,-O1,0,1,1,0,16480,0.027
19,-O1,0,0,1,1,16480,0.025
2,-Ofast,0,0,0,1,17984,0.03
20,-O0,1,1,1,1,16480,0.024
21,-Og,0,0,1,0,16480,0.023
22,-Ofast,1,1,1,0,17984,0.018
23,-O0,1,0,0,1,16480,0.026
24,-Ofast,0,1,1,1,17984,0.034
25,-O2,1,0,0,1,16480,0.024
26,-Og,0,1,1,1,16480,0.02
27,-O2,1,1,1,1,16480,0.032
28,-Og,0,0,1,1,16480,0.022
29,-O0,0,1,0,0,16480,0.012
3,-O1,0,1,0,0,16480,0.024
30,-Og,1,1,1,1,16480,0.025
31,-Og,1,1,0,1,16480,0.018
32,-O2,0,0,1,0,16480,0.035
33,-Og,0,1,0,1,16480,0.024
34,-Ofast,1,1,0,1,17984,0.034
35,-O0,0,0,1,0,16480,0.014
36,-O2,1,0,1,1,16480,0.03
37,-O2,1,0,1,0,16480,0.027
38,-Ofast,1,1,0,0,17984,0.026
39,-O2,0,1,1,0,16480,0.033
4,-Og,1,0,0,0,16480,0.022
40,-O2,0,1,0,1,16480,0.03
41,-O0,0,1,1,0,16480,0.024
42,-O1,1,1,1,1,16480,0.03
43,-Og,1,1,1,0,16480,0.023
44,-O2,0,1,0,0,16480,0.02
45,-O0,0,0,1,1,16480,0.024
46,-O0,1,1,0,1,16480,0.015
47,-O0,0,1,0,1,16480,0.022
48,-O1,0,0,1,0,16480,0.026
49,-O1,1,1,1,0,16480,0.022
5,-O0,0,1,1,1,16480,0.022
50,-Ofast,0,1,0,0,17984,0.03
51,-O1,0,0,0,0,16480,0.025
52,-Og,0,1,1,0,16480,0.019
53,-Ofast,0,0,1,1,17984,0.029
54,-O2,1,1,0,0,16480,0.026
55,-Og,1,1,0,0,16480,0.013
56,-Og,0,0,0,1,16480,0.03
57,-O0,1,1,0,0,16480,0.02
58,-O1,1,1,0,0,16480,0.026
59,-Ofast,0,1,1,0,17984,0.024
6,-Og,1,0,1,0,16480,0.021
60,-Ofast,1,0,1,1,17984,0.033
61,-Ofast,0,1,0,1,17984,0.026
62,-O2,1,1,1,0,16480,0.022
63,-O2,1,1,0,1,16480,0.028
64,-O0,1,0,0,0,16480,0.013
65,-Ofast,0,0,0,0,17984,0.025
66,-O0,1,0,1,0,16480,0.021
67,-O2,1,0,0,0,16480,0.032
68,-O1,1,0,0,1,16480,0.032
69,-O0,0,0,0,1,16480,0.024
7,-O1,1,0,1,0,16480,0.016
70,-Ofast,1,0,0,1,17984,0.022
71,-O0,1,0,1,1,16480,0.026
72,-O0,1,1,1,0,16480,0.009
73,-O2,0,0,0,1,16480,0.033
74,-Ofast,1,1,1,1,17984,0.034
75,-Og,1,0,1,1,16480,0.023
76,-Ofast,0,0,1,0,17984,0.029
77,-Ofast,1,0,1,0,17984,0.031
78,-O1,0,0,0,1,16480,0.023
79,-O2,0,0,1,1,16480,0.021
8,-Og,0,1,0,0,16480,0.023
9,-O2,0,0,0,0,16480,0.026
