configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16536,0.025
1,-O2,0,1,1,1,16536,0.033
10,-Ofast,1,0,0,0,18048,0.04
11,-O1,0,1,1,1,16536,0.023
12,-O1,1,1,0,1,16536,0.034
13,-O1,1,0,1,1,16536,0.034
14,-Og,0,0,0,0,16536,0.029
15,-O1,1,0,0,0,16536,0.032
16,-O0,0,0,0,0,16536,0.021
17,-O1,0,1,0,1,16536,0.022
18,-O1,0,1,1,0,16536,0.028
19,-O1,0,0,1,1,16536,0.027
2,-Ofast,0,0,0,1,18048,0.038
20,-O0,1,1,1,1,16536,0.02
21,-Og,0,0,1,0,16536,0.031
22,-Ofast,1,1,1,0,18048,0.032
23,-O0,1,0,0,1,16536,0.017
24,-Ofast,0,1,1,1,18048,0.029
25,-O2,1,0,0,1,16536,0.04
26,-Og,0,1,1,1,16536,0.03
27,-O2,1,1,1,1,16536,0.036
28,-Og,0,0,1,1,16536,0.021
29,-O0,0,1,0,0,16536,0.025
3,-O1,0,1,0,0,16536,0.026
30,-Og,1,1,1,1,16536,0.028
31,-Og,1,1,0,1,16536,0.024
32,-O2,0,0,1,0,16536,0.034
33,-Og,0,1,0,1,16536,0.025
34,-Ofast,1,1,0,1,18048,0.035
35,-O0,0,0,1,0,16536,0.022
36,-O2,1,0,1,1,16536,0.044
37,-O2,1,0,1,0,16536,0.039
38,-Ofast,1,1,0,0,18048,0.036
39,-O2,0,1,1,0,16536,0.031
4,-Og,1,0,0,0,16536,0.029
40,-O2,0,1,0,1,16536,0.038
41,-O0,0,1,1,0,16536,0.022
42,-O1,1,1,1,1,16536,0.025
43,-Og,1,1,1,0,16536,0.023
44,-O2,0,1,0,0,16536,0.033
45,-O0,0,0,1,1,16536,0.018
46,-O0,1,1,0,1,16536,0.018
47,-O0,0,1,0,1,16536,0.024
48,-O1,0,0,1,0,16536,0.028
49,-O1,1,1,1,0,16536,0.034
5,-O0,0,1,1,1,16536,0.028
50,-Ofast,0,1,0,0,18048,0.035
51,-O1,0,0,0,0,16536,0.036
52,-Og,0,1,1,0,16536,0.021
53,-Ofast,0,0,1,1,18048,0.034
54,-O2,1,1,0,0,16536,0.041
55,-Og,1,1,0,0,16536,0.026
56,-Og,0,0,0,1,16536,0.027
57,-O0,1,1,0,0,16536,0.024
58,-O1,1,1,0,0,16536,0.034
59,-Ofast,0,1,1,0,18048,0.042
6,-Og,1,0,1,0,16536,0.022
60,-Ofast,1,0,1,1,18048,0.041
61,-Ofast,0,1,0,1,18048,0.033
62,-O2,1,1,1,0,16536,0.037
63,-O2,1,1,0,1,16536,0.039
64,-O0,1,0,0,0,16536,0.017
65,-Ofast,0,0,0,0,18048,0.03
66,-O0,1,0,1,0,16536,0.02
67,-O2,1,0,0,0,16536,0.038
68,-O1,1,0,0,1,16536,0.021
69,-O0,0,0,0,1,16536,0.021
7,-O1,1,0,1,0,16536,0.033
70,-Ofast,1,0,0,1,18048,0.041
71,-O0,1,0,1,1,16536,0.02
72,-O0,1,1,1,0,16536,0.028
73,-O2,0,0,0,1,16536,0.042
74,-Ofast,1,1,1,1,18048,0.04
75,-Og,1,0,1,1,16536,0.016
76,-Ofast,0,0,1,0,18048,0.037
77,-Ofast,1,0,1,0,18048,0.046
78,-O1,0,0,0,1,16536,0.03
79,-O2,0,0,1,1,16536,0.036
8,-Og,0,1,0,0,16536,0.025
9,-O2,0,0,0,0,16536,0.036
