configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16520,0.016
1,-O2,0,1,1,1,16520,0.022
10,-Ofast,1,0,0,0,18024,0.019
11,-O1,0,1,1,1,16520,0.019
12,-O1,1,1,0,1,16520,0.025
13,-O1,1,0,1,1,16520,0.021
14,-Og,0,0,0,0,16520,0.015
15,-O1,1,0,0,0,16520,0.018
16,-O0,0,0,0,0,16520,0.015
17,-O1,0,1,0,1,16520,0.027
18,-O1,0,1,1,0,16520,0.022
19,-O1,0,0,1,1,16520,0.021
2,-Ofast,0,0,0,1,18024,0.027
20,-O0,1,1,1,1,16520,0.019
21,-Og,0,0,1,0,16520,0.024
22,-Ofast,1,1,1,0,18024,0.027
23,-O0,1,0,0,1,16520,0.017
24,-Ofast,0,1,1,1,18024,0.02
25,-O2,1,0,0,1,16520,0.023
26,-Og,0,1,1,1,16520,0.02
27,-O2,1,1,1,1,16520,0.027
28,-Og,0,0,1,1,16520,0.021
29,-O0,0,1,0,0,16520,0.022
3,-O1,0,1,0,0,16520,0.025
30,-Og,1,1,1,1,16520,0.025
31,-Og,1,1,0,1,16520,0.013
32,-O2,0,0,1,0,16520,0.025
33,-Og,0,1,0,1,16520,0.025
34,-Ofast,1,1,0,1,18024,0.02
35,-O0,0,0,1,0,16520,0.012
36,-O2,1,0,1,1,16520,0.022
37,-O2,1,0,1,0,16520,0.022
38,-Ofast,1,1,0,0,18024,0.019
39,-O2,0,1,1,0,16520,0.025
4,-Og,1,0,0,0,16520,0.024
40,-O2,0,1,0,1,16520,0.022
41,-O0,0,1,1,0,16520,0.02
42,-O1,1,1,1,1,16520,0.023
43,-Og,1,1,1,0,16520,0.017
44,-O2,0,1,0,0,16520,0.021
45,-O0,0,0,1,1,16520,0.022
46,-O0,1,1,0,1,16520,0.014
47,-O0,0,1,0,1,16520,0.016
48,-O1,0,0,1,0,16520,0.021
49,-O1,1,1,1,0,16520,0.021
5,-O0,0,1,1,1,16520,0.011
50,-Ofast,0,1,0,0,18024,0.022
51,-O1,0,0,0,0,16520,0.028
52,-Og,0,1,1,0,16520,0.02
53,-Ofast,0,0,1,1,18024,0.021
54,-O2,1,1,0,0,16520,0.023
55,-Og,1,1,0,0,16520,0.025
56,-Og,0,0,0,1,16520,0.021
57,-O0,1,1,0,0,16520,0.025
58,-O1,1,1,0,0,16520,0.024
59,-Ofast,0,1,1,0,18024,0.025
6,-Og,1,0,1,0,16520,0.024
60,-Ofast,1,0,1,1,18024,0.022
61,-Ofast,0,1,0,1,18024,0.027
62,-O2,1,1,1,0,16520,0.027
63,-O2,1,1,0,1,16520,0.02
64,-O0,1,0,0,0,16520,0.01
65,-Ofast,0,0,0,0,18024,0.028
66,-O0,1,0,1,0,16520,0.025
67,-O2,1,0,0,0,16520,0.022
68,-O1,1,0,0,1,16520,0.019
69,-O0,0,0,0,1,16520,0.015
7,-O1,1,0,1,0,16520,0.025
70,-Ofast,1,0,0,1,18024,0.018
71,-O0,1,0,1,1,16520,0.013
72,-O0,1,1,1,0,16520,0.025
73,-O2,0,0,0,1,16520,0.023
74,-Ofast,1,1,1,1,18024,0.019
75,-Og,1,0,1,1,16520,0.018
76,-Ofast,0,0,1,0,18024,0.027
77,-Ofast,1,0,1,0,18024,0.021
78,-O1,0,0,0,1,16520,0.026
79,-O2,0,0,1,1,16520,0.023
8,-Og,0,1,0,0,16520,0.017
9,-O2,0,0,0,0,16520,0.021
