configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16536,0.022
1,-O2,0,1,1,1,16536,0.025
10,-Ofast,1,0,0,0,18040,0.022
11,-O1,0,1,1,1,16536,0.022
12,-O1,1,1,0,1,16536,0.02
13,-O1,1,0,1,1,16536,0.019
14,-Og,0,0,0,0,16536,0.025
15,-O1,1,0,0,0,16536,0.02
16,-O0,0,0,0,0,16536,0.023
17,-O1,0,1,0,1,16536,0.018
18,-O1,0,1,1,0,16536,0.026
19,-O1,0,0,1,1,16536,0.027
2,-Ofast,0,0,0,1,18040,0.025
20,-O0,1,1,1,1,16536,0.009
21,-Og,0,0,1,0,16536,0.022
22,-Ofast,1,1,1,0,18040,0.025
23,-O0,1,0,0,1,16536,0.02
24,-Ofast,0,1,1,1,18040,0.023
25,-O2,1,0,0,1,16536,0.029
26,-Og,0,1,1,1,16536,0.015
27,-O2,1,1,1,1,16536,0.016
28,-Og,0,0,1,1,16536,0.021
29,-O0,0,1,0,0,16536,0.02
3,-O1,0,1,0,0,16536,0.022
30,-Og,1,1,1,1,16536,0.025
31,-Og,1,1,0,1,16536,0.021
32,-O2,0,0,1,0,16536,0.028
33,-Og,0,1,0,1,16536,0.019
34,-Ofast,1,1,0,1,18040,0.025
35,-O0,0,0,1,0,16536,0.019
36,-O2,1,0,1,1,16536,0.018
37,-O2,1,0,1,0,16536,0.021
38,-Ofast,1,1,0,0,18040,0.018
39,-O2,0,1,1,0,16536,0.022
4,-Og,1,0,0,0,16536,0.025
40,-O2,0,1,0,1,16536,0.022
41,-O0,0,1,1,0,16536,0.019
42,-O1,1,1,1,1,16536,0.025
43,-Og,1,1,1,0,16536,0.025
44,-O2,0,1,0,0,16536,0.029
45,-O0,0,0,1,1,16536,0.014
46,-O0,1,1,0,1,16536,0.026
47,-O0,0,1,0,1,16536,0.016
48,-O1,0,0,1,0,16536,0.022
49,-O1,1,1,1,0,16536,0.02
5,-O0,0,1,1,1,16536,0.02
50,-Ofast,0,1,0,0,18040,0.025
51,-O1,0,0,0,0,16536,0.022
52,-Og,0,1,1,0,16536,0.027
53,-Ofast,0,0,1,1,18040,0.02
54,-O2,1,1,0,0,16536,0.018
55,-Og,1,1,0,0,16536,0.025
56,-Og,0,0,0,1,16536,0.027
57,-O0,1,1,0,0,16536,0.014
58,-O1,1,1,0,0,16536,0.022
59,-Ofast,0,1,1,0,18040,0.022
6,-Og,1,0,1,0,16536,0.012
60,-Ofast,1,0,1,1,18040,0.022
61,-Ofast,0,1,0,1,18040,0.017
62,-O2,1,1,1,0,16536,0.018
63,-O2,1,1,0,1,16536,0.02
64,-O0,1,0,0,0,16536,0.022
65,-Ofast,0,0,0,0,18040,0.017
66,-O0,1,0,1,0,16536,0.026
67,-O2,1,0,0,0,16536,0.028
68,-O1,1,0,0,1,16536,0.027
69,-O0,0,0,0,1,16536,0.013
7,-O1,1,0,1,0,16536,0.023
70,-Ofast,1,0,0,1,18040,0.026
71,-O0,1,0,1,1,16536,0.026
72,-O0,1,1,1,0,16536,0.021
73,-O2,0,0,0,1,16536,0.017
74,-Ofast,1,1,1,1,18040,0.02
75,-Og,1,0,1,1,16536,0.02
76,-Ofast,0,0,1,0,18040,0.011
77,-Ofast,1,0,1,0,18040,0.015
78,-O1,0,0,0,1,16536,0.015
79,-O2,0,0,1,1,16536,0.023
8,-Og,0,1,0,0,16536,0.025
9,-O2,0,0,0,0,16536,0.023
