configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16016592,0.039
1,-O2,0,1,1,1,16016592,0.063
10,-Ofast,1,0,0,0,16018136,0.086
11,-O1,0,1,1,1,16016592,0.037
12,-O1,1,1,0,1,16016592,0.043
13,-O1,1,0,1,1,16016592,0.06
14,-Og,0,0,0,0,16016592,0.031
15,-O1,1,0,0,0,16016592,0.047
16,-O0,0,0,0,0,16016592,0.029
17,-O1,0,1,0,1,16016592,0.047
18,-O1,0,1,1,0,16016592,0.049
19,-O1,0,0,1,1,16016592,0.047
2,-Ofast,0,0,0,1,16018136,0.09
20,-O0,1,1,1,1,16016592,0.024
21,-Og,0,0,1,0,16016592,0.042
22,-Ofast,1,1,1,0,16018136,0.091
23,-O0,1,0,0,1,16016592,0.032
24,-Ofast,0,1,1,1,16018136,0.104
25,-O2,1,0,0,1,16016592,0.083
26,-Og,0,1,1,1,16016592,0.034
27,-O2,1,1,1,1,16016592,0.069
28,-Og,0,0,1,1,16016592,0.032
29,-O0,0,1,0,0,16016592,0.039
3,-O1,0,1,0,0,16016592,0.042
30,-Og,1,1,1,1,16016592,0.027
31,-Og,1,1,0,1,16016592,0.032
32,-O2,0,0,1,0,16016592,0.074
33,-Og,0,1,0,1,16016592,0.036
34,-Ofast,1,1,0,1,16018136,0.079
35,-O0,0,0,1,0,16016592,0.036
36,-O2,1,0,1,1,16016592,0.082
37,-O2,1,0,1,0,16016592,0.081
38,-Ofast,1,1,0,0,16018136,0.094
39,-O2,0,1,1,0,16016592,0.062
4,-Og,1,0,0,0,16016592,0.038
40,-O2,0,1,0,1,16016592,0.067
41,-O0,0,1,1,0,16016592,0.024
42,-O1,1,1,1,1,16016592,0.035
43,-Og,1,1,1,0,16016592,0.039
44,-O2,0,1,0,0,16016592,0.067
45,-O0,0,0,1,1,16016592,0.034
46,-O0,1,1,0,1,16016592,0.05
47,-O0,0,1,0,1,16016592,0.036
48,-O1,0,0,1,0,16016592,0.042
49,-O1,1,1,1,0,16016592,0.043
5,-O0,0,1,1,1,16016592,0.027
50,-Ofast,0,1,0,0,16018136,0.082
51,-O1,0,0,0,0,16016592,0.05
52,-Og,0,1,1,0,16016592,0.029
53,-Ofast,0,0,1,1,16018136,0.092
54,-O2,1,1,0,0,16016592,0.074
55,-Og,1,1,0,0,16016592,0.042
56,-Og,0,0,0,1,16016592,0.044
57,-O0,1,1,0,0,16016592,0.02
58,-O1,1,1,0,0,16016592,0.042
59,-Ofast,0,1,1,0,16018136,0.095
6,-Og,1,0,1,0,16016592,0.033
60,-Ofast,1,0,1,1,16018136,0.079
61,-Ofast,0,1,0,1,16018136,0.09
62,-O2,1,1,1,0,16016592,0.054
63,-O2,1,1,0,1,16016592,0.067
64,-O0,1,0,0,0,16016592,0.017
65,-Ofast,0,0,0,0,16018136,0.085
66,-O0,1,0,1,0,16016592,0.033
67,-O2,1,0,0,0,16016592,0.062
68,-O1,1,0,0,1,16016592,0.053
69,-O0,0,0,0,1,16016592,0.033
7,-O1,1,0,1,0,16016592,0.063
70,-Ofast,1,0,0,1,16018136,0.097
71,-O0,1,0,1,1,16016592,0.03
72,-O0,1,1,1,0,16016592,0.04
73,-O2,0,0,0,1,16016592,0.068
74,-Ofast,1,1,1,1,16018136,0.091
75,-Og,1,0,1,1,16016592,0.03
76,-Ofast,0,0,1,0,16018136,0.09
77,-Ofast,1,0,1,0,16018136,0.086
78,-O1,0,0,0,1,16016592,0.045
79,-O2,0,0,1,1,16016592,0.085
8,-Og,0,1,0,0,16016592,0.027
9,-O2,0,0,0,0,16016592,0.079
