configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16520,0.024
1,-O2,0,1,1,1,16520,0.025
10,-Ofast,1,0,0,0,18032,0.022
11,-O1,0,1,1,1,16520,0.031
12,-O1,1,1,0,1,16520,0.03
13,-O1,1,0,1,1,16520,0.026
14,-Og,0,0,0,0,16520,0.021
15,-O1,1,0,0,0,16520,0.03
16,-O0,0,0,0,0,16520,0.009
17,-O1,0,1,0,1,16520,0.024
18,-O1,0,1,1,0,16520,0.013
19,-O1,0,0,1,1,16520,0.023
2,-Ofast,0,0,0,1,18032,0.029
20,-O0,1,1,1,1,16520,0.017
21,-Og,0,0,1,0,16520,0.028
22,-Ofast,1,1,1,0,18032,0.022
23,-O0,1,0,0,1,16520,0.022
24,-Ofast,0,1,1,1,18032,0.025
25,-O2,1,0,0,1,16520,0.028
26,-Og,0,1,1,1,16520,0.022
27,-O2,1,1,1,1,16520,0.023
28,-Og,0,0,1,1,16520,0.023
29,-O0,0,1,0,0,16520,0.019
3,-O1,0,1,0,0,16520,0.025
30,-Og,1,1,1,1,16520,0.028
31,-Og,1,1,0,1,16520,0.021
32,-O2,0,0,1,0,16520,0.032
33,-Og,0,1,0,1,16520,0.018
34,-Ofast,1,1,0,1,18032,0.024
35,-O0,0,0,1,0,16520,0.025
36,-O2,1,0,1,1,16520,0.03
37,-O2,1,0,1,0,16520,0.027
38,-Ofast,1,1,0,0,18032,0.031
39,-O2,0,1,1,0,16520,0.028
4,-Og,1,0,0,0,16520,0.021
40,-O2,0,1,0,1,16520,0.028
41,-O0,0,1,1,0,16520,0.019
42,-O1,1,1,1,1,16520,0.025
43,-Og,1,1,1,0,16520,0.025
44,-O2,0,1,0,0,16520,0.025
45,-O0,0,0,1,1,16520,0.014
46,-O0,1,1,0,1,16520,0.015
47,-O0,0,1,0,1,16520,0.011
48,-O1,0,0,1,0,16520,0.03
49,-O1,1,1,1,0,16520,0.016
5,-O0,0,1,1,1,16520,0.022
50,-Ofast,0,1,0,0,18032,0.029
51,-O1,0,0,0,0,16520,0.028
52,-Og,0,1,1,0,16520,0.022
53,-Ofast,0,0,1,1,18032,0.029
54,-O2,1,1,0,0,16520,0.031
55,-Og,1,1,0,0,16520,0.02
56,-Og,0,0,0,1,16520,0.017
57,-O0,1,1,0,0,16520,0.02
58,-O1,1,1,0,0,16520,0.01
59,-Ofast,0,1,1,0,18032,0.019
6,-Og,1,0,1,0,16520,0.013
60,-Ofast,1,0,1,1,18032,0.029
61,-Ofast,0,1,0,1,18032,0.032
62,-O2,1,1,1,0,16520,0.019
63,-O2,1,1,0,1,16520,0.024
64,-O0,1,0,0,0,16520,0.024
65,-Ofast,0,0,0,0,18032,0.032
66,-O0,1,0,1,0,16520,0.025
67,-O2,1,0,0,0,16520,0.027
68,-O1,1,0,0,1,16520,0.025
69,-O0,0,0,0,1,16520,0.024
7,-O1,1,0,1,0,16520,0.018
70,-Ofast,1,0,0,1,18032,0.018
71,-O0,1,0,1,1,16520,0.018
72,-O0,1,1,1,0,16520,0.025
73,-O2,0,0,0,1,16520,0.019
74,-Ofast,1,1,1,1,18032,0.03
75,-Og,1,0,1,1,16520,0.023
76,-Ofast,0,0,1,0,18032,0.018
77,-Ofast,1,0,1,0,18032,0.027
78,-O1,0,0,0,1,16520,0.027
79,-O2,0,0,1,1,16520,0.022
8,-Og,0,1,0,0,16520,0.019
9,-O2,0,0,0,0,16520,0.03
